<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_296_atp9	0.002	No mitochondrial presequence	90(MPP)	-0.222	96-100	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_297_atp9	0.002	No mitochondrial presequence	46(MPP)	-0.196	52-56	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_298_atp9	0.000	No mitochondrial presequence	78(MPP)	-0.192	66-70,84-88	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_299_atp9	0.001	No mitochondrial presequence	84(MPP)	-0.226	81-85,91-95	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_300_atp9	0.002	No mitochondrial presequence	82(MPP)	-0.220	88-92	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_301_atp9	0.000	No mitochondrial presequence	14(MPP)	-0.214		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_302_atp9	0.007	No mitochondrial presequence	64(MPP)	-0.188	70-74	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_303_atp9	0.000	No mitochondrial presequence	76(MPP)	-0.224	73-77,83-87	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_304_atp9	0.007	No mitochondrial presequence	92(MPP)	-0.228		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_305_atp9	0.001	No mitochondrial presequence	67(MPP)	-0.194	73-77	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_306_atp9	0.001	No mitochondrial presequence	86(MPP)	-0.221	93-97	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_307_atp9	0.000	No mitochondrial presequence	43(MPP)	-0.209		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_308_atp9	0.002	No mitochondrial presequence	86(MPP)	-0.233	17-21,93-97	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_309_atp9	0.004	No mitochondrial presequence	94(MPP)	-0.223	87-91,91-95	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_310_atp9	0.005	No mitochondrial presequence	51(MPP)	-0.196	8-12,48-52,58-62	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_311_atp9	0.001	No mitochondrial presequence	75(MPP)	-0.200	73-77,82-86	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_312_atp9	0.005	No mitochondrial presequence	82(MPP)	-0.220	89-93	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_313_atp9	0.001	No mitochondrial presequence	64(MPP)	-0.188	70-74	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_314_atp9	0.005	No mitochondrial presequence	60(MPP)	-0.200	66-70	13-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_315_atp9	0.000	No mitochondrial presequence	67(MPP)	-0.224	73-77	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_316_atp9	0.000	No mitochondrial presequence	90(MPP)	-0.222	87-91	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_317_atp9	0.000	No mitochondrial presequence	81(MPP)	-0.210	87-91	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_318_atp9	0.002	No mitochondrial presequence	70(MPP)	-0.200	76-80	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_319_atp9	0.004	No mitochondrial presequence	53(MPP)	-0.208	60-64	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_320_atp9	0.000	No mitochondrial presequence	71(MPP)	-0.211	78-82	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_321_atp9	0.002	No mitochondrial presequence	66(MPP)	-0.197	63-67,73-77	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_322_atp9	0.000	No mitochondrial presequence	88(MPP)	-0.250		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_323_atp9	0.001	No mitochondrial presequence	41(MPP)	-0.195	48-52	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_324_atp9	0.001	No mitochondrial presequence	73(MPP), 74(Icp55)	-0.219		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_325_atp9	0.001	No mitochondrial presequence	32(MPP)	-0.219		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_326_atp9	0.010	No mitochondrial presequence	84(MPP)	-0.214	81-85,90-94	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_327_atp9	0.002	No mitochondrial presequence	66(MPP)	-0.242		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_328_atp9	0.000	No mitochondrial presequence	43(MPP), 44(Icp55)	-0.233		14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_329_atp9	0.031	No mitochondrial presequence	91(MPP)	-0.209		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_330_atp9	0.001	No mitochondrial presequence	57(MPP)	-0.211	55-59,64-68	3-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_331_atp9	0.000	No mitochondrial presequence	41(MPP)	-0.195	48-52	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_332_atp9	0.000	No mitochondrial presequence	17(MPP), 18(Icp55)	-0.235		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_333_atp9	0.001	No mitochondrial presequence	60(MPP)	-0.217	57-61,67-71	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_334_atp9	0.003	No mitochondrial presequence	84(MPP)	-0.202	91-95	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_335_atp9	0.000	No mitochondrial presequence	66(MPP)	-0.227	72-76	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_336_atp9	0.005	No mitochondrial presequence	24(MPP)	-0.250		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_337_atp9	0.000	No mitochondrial presequence	7(MPP), 8(Icp55)	-0.143	58-62	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_338_atp9	0.002	No mitochondrial presequence	69(MPP)	-0.217	66-70,75-79	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_339_atp9	0.002	No mitochondrial presequence	8(MPP)	-0.250		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_340_atp9	0.003	No mitochondrial presequence	50(MPP)	-0.200	40-44,56-60	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_341_atp9	0.001	No mitochondrial presequence	94(MPP)	-0.245		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_342_atp9	0.006	No mitochondrial presequence	68(MPP)	-0.176	74-78	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_343_atp9	0.001	No mitochondrial presequence	8(MPP)	-0.125		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_344_atp9	0.004	No mitochondrial presequence	52(MPP)	-0.212	58-62	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_345_atp9	0.008	No mitochondrial presequence	50(MPP)	-0.260		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_346_atp9	0.004	No mitochondrial presequence	66(MPP)	-0.182	63-67,73-77	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_347_atp9	0.002	No mitochondrial presequence	64(MPP)	-0.188	70-74	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_348_atp9	0.000	No mitochondrial presequence	55(MPP)	-0.200	61-65	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_349_atp9	0.003	No mitochondrial presequence	54(MPP)	-0.241	5-9	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_350_atp9	0.001	No mitochondrial presequence	89(MPP)	-0.236	96-100	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_351_atp9	0.001	No mitochondrial presequence	61(MPP)	-0.213	28-32,58-62,67-71	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_352_atp9	0.003	No mitochondrial presequence	72(MPP)	-0.194	78-82	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_353_atp9	0.002	No mitochondrial presequence	56(MPP)	-0.196	53-57,62-66	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_354_atp9	0.000	No mitochondrial presequence	46(MPP)	-0.196	52-56	8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_355_atp9	0.007	No mitochondrial presequence	76(MPP)	-0.237	5-9,83-87	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_356_atp9	0.004	No mitochondrial presequence	71(MPP)	-0.211	68-72,78-82	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_357_atp9	0.000	No mitochondrial presequence	5(MPP)	-0.200		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_358_atp9	0.001	No mitochondrial presequence	66(MPP)	-0.197	63-67,73-77	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_359_atp9	0.000	No mitochondrial presequence	73(MPP)	-0.247	79-83	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_360_atp9	0.002	No mitochondrial presequence	48(MPP)	-0.188	54-58	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_361_atp9	0.016	No mitochondrial presequence	66(MPP)	-0.197	73-77	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_362_atp9	0.002	No mitochondrial presequence	59(MPP)	-0.220	66-70	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_363_atp9	0.003	No mitochondrial presequence	81(MPP)	-0.235	87-91	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_364_atp9	0.001	No mitochondrial presequence	56(MPP)	-0.196	53-57,62-66	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_365_atp9	0.002	No mitochondrial presequence	78(MPP)	-0.218	84-88	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_366_atp9	0.001	No mitochondrial presequence	31(MPP)	-0.226		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_367_atp9	0.010	No mitochondrial presequence	71(MPP)	-0.211	24-28,78-82	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_368_atp9	0.002	No mitochondrial presequence	46(MPP)	-0.174	52-56	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_369_atp9	0.000	No mitochondrial presequence	49(MPP)	-0.204		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_370_atp9	0.000	No mitochondrial presequence	54(MPP)	-0.222	61-65	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_371_atp9	0.000	No mitochondrial presequence	83(MPP)	-0.241	90-94	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_372_atp9	0.000	No mitochondrial presequence	58(MPP)	-0.224	25-29,65-69	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_373_atp9	0.000	No mitochondrial presequence	42(MPP)	-0.238		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_374_atp9	0.001	No mitochondrial presequence	95(MPP)	-0.221		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_375_atp9	0.003	No mitochondrial presequence	58(MPP)	-0.207	56-60,65-69	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_376_atp9	0.005	No mitochondrial presequence	67(MPP)	-0.209	73-77	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_377_atp9	0.001	No mitochondrial presequence	81(MPP)	-0.259	88-92	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_378_atp9	0.000	No mitochondrial presequence	19(MPP)	-0.263		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_379_atp9	0.001	No mitochondrial presequence	61(MPP)	-0.213	68-72	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_380_atp9	0.001	No mitochondrial presequence	92(MPP)	-0.217		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_381_atp9	0.002	No mitochondrial presequence	58(MPP)	-0.207	55-59,64-68	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_382_atp9	0.015	No mitochondrial presequence	16(MPP)	-0.250	96-100	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_383_atp9	0.001	No mitochondrial presequence	44(MPP)	-0.227		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_384_atp9	0.003	No mitochondrial presequence	18(MPP)	-0.222		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_385_atp9	0.001	No mitochondrial presequence	86(MPP)	-0.209	92-96	10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_386_atp9	0.006	No mitochondrial presequence	61(MPP)	-0.197	67-71	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_387_atp9	0.004	No mitochondrial presequence	78(MPP)	-0.205	84-88	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_388_atp9	0.006	No mitochondrial presequence	77(MPP)	-0.208	74-78,84-88	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_389_atp9	0.008	No mitochondrial presequence	47(MPP)	-0.191	44-48,53-57	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_390_atp9	0.000	No mitochondrial presequence	25(MPP)	-0.200	1-5	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_391_atp9	0.001	No mitochondrial presequence	63(MPP)	-0.206	70-74	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_392_atp9	0.006	No mitochondrial presequence	87(MPP)	-0.218	84-88,94-98	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_393_atp9	0.007	No mitochondrial presequence	11(MPP)	-0.182		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_394_atp9	0.004	No mitochondrial presequence	52(MPP)	-0.173	58-62	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_395_atp9	0.001	No mitochondrial presequence	90(MPP)	-0.200	13-17,88-92	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_396_atp9	0.005	No mitochondrial presequence	63(MPP)	-0.238	69-73	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_397_atp9	0.000	No mitochondrial presequence	48(MPP)	-0.208	45-49,54-58	9-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_398_atp9	0.015	No mitochondrial presequence	54(MPP)	-0.204	60-64	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_399_atp9	0.004	No mitochondrial presequence	36(MPP)	-0.250		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_400_atp9	0.000	No mitochondrial presequence	75(MPP)	-0.227	82-86	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_201_atp9	0.051	No mitochondrial presequence	66(MPP)	0.061	14-18,43-47,63-67,73-77	4-15-low	-	-	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
synMTS_6_202_atp9	0.005	No mitochondrial presequence	91(MPP)	-0.044	35-39,67-71,78-82	10-20-low	-	-	-	-	-	-	-	9-14	-	-	-	-	-	8-13	
synMTS_6_203_atp9	0.008	No mitochondrial presequence	62(MPP)	0.145	29-33,46-50,50-54,60-64,69-73	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_204_atp9	0.004	No mitochondrial presequence	77(MPP)	-0.026	20-24,57-61,84-88	14-23-low	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
synMTS_6_205_atp9	0.058	No mitochondrial presequence	62(MPP)	-0.048	26-30,47-51,69-73	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_206_atp9	0.009	No mitochondrial presequence	76(MPP)	0.026	6-10,16-20,74-78,83-87	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_207_atp9	0.002	No mitochondrial presequence	55(MPP)	-0.055	62-66	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_208_atp9	0.121	No mitochondrial presequence	86(MPP)	0.012	12-16,83-87,93-97	12-21-high	-	-	25-30	-	12-17	-	15-20	-	-	-	-	-	-	-	
synMTS_6_209_atp9	0.027	No mitochondrial presequence	64(MPP)	0.000	11-15,29-33,40-44,52-56,71-75	11-20-high	-	-	-	-	-	-	-	-	9-14	-	8-13	-	-	-	
synMTS_6_210_atp9	0.047	No mitochondrial presequence	56(MPP)	0.036	9-13,37-41,45-49,62-66	18-28-low	-	-	-	-	-	-	13-18	-	-	12-17	-	-	-	-	
synMTS_6_211_atp9	0.002	No mitochondrial presequence	87(MPP)	0.034	42-46,56-60,84-88,94-98	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_212_atp9	0.015	No mitochondrial presequence	71(MPP)	-0.056	25-29,78-82	21-30-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
synMTS_6_213_atp9	0.022	No mitochondrial presequence	36(MPP)	-0.028	3-7,53-57,56-60	8-17-high	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
synMTS_6_214_atp9	0.011	No mitochondrial presequence	65(MPP)	0.046	59-63,62-66,72-76	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_215_atp9	0.029	No mitochondrial presequence	28(MPP)	0.143	4-8,51-55	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_216_atp9	0.093	No mitochondrial presequence	48(MPP)	0.000	3-7,7-11,10-14,42-46,45-49,55-59	3-12-high	-	-	-	-	10-15	-	-	-	-	-	-	6-11	-	-	
synMTS_6_217_atp9	0.006	No mitochondrial presequence	45(MPP)	0.000	2-6,68-72	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_218_atp9	0.008	No mitochondrial presequence	25(MPP)	0.080	3-7,45-49,55-59,67-71	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_219_atp9	0.026	No mitochondrial presequence	45(MPP)	-0.089	42-46,52-56	10-19-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_6_220_atp9	0.006	No mitochondrial presequence	32(MPP)	0.125	2-6,15-19,59-63,75-79,95-99	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_221_atp9	0.003	No mitochondrial presequence	79(MPP)	0.076	16-20,73-77,85-89	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_222_atp9	0.030	No mitochondrial presequence	64(MPP)	0.062	19-23,50-54,53-57,57-61,61-65,71-75	19-28-low	-	-	-	-	19-24	-	-	-	-	-	-	-	-	-	
synMTS_6_223_atp9	0.006	No mitochondrial presequence	48(MPP)	0.042	33-37,37-41,42-46,54-58	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_224_atp9	0.023	No mitochondrial presequence	32(MPP)	-0.031	12-16,16-20	11-20-high	-	-	-	13-18	-	-	25-30	-	-	24-29	-	-	-	-	
synMTS_6_225_atp9	0.003	No mitochondrial presequence	71(MPP)	-0.169	77-81	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_226_atp9	0.010	No mitochondrial presequence	49(MPP)	0.020	55-59	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_227_atp9	0.004	No mitochondrial presequence	93(MPP)	-0.032	35-39,90-94	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_228_atp9	0.017	No mitochondrial presequence	53(MPP)	0.000	59-63	2-11-low	-	18-23	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_229_atp9	0.001	No mitochondrial presequence	86(MPP)	-0.012	9-13,93-97	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_230_atp9	0.028	No mitochondrial presequence	69(MPP)	0.000	15-19,27-31,31-35,35-39,75-79	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_231_atp9	0.015	No mitochondrial presequence	77(MPP)	0.039	5-9,29-33,33-37,37-41,48-52,74-78,84-88	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_232_atp9	0.022	No mitochondrial presequence	57(MPP)	0.018	2-6,26-30,64-68	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_233_atp9	0.001	No mitochondrial presequence	89(MPP)	0.022	95-99	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_234_atp9	0.002	No mitochondrial presequence	18(MPP)	-0.222		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_235_atp9	0.007	No mitochondrial presequence	49(MPP)	0.061	15-19,18-22	10-19-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
synMTS_6_236_atp9	0.004	No mitochondrial presequence	88(MPP)	0.023	7-11,31-35,35-39,44-48,56-60,94-98	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_237_atp9	0.012	No mitochondrial presequence	23(MPP)	0.043	92-96	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_238_atp9	0.008	No mitochondrial presequence	11(MPP)	0.182	16-20,34-38	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_239_atp9	0.008	No mitochondrial presequence	13(MPP)	0.231	18-22,36-40	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_240_atp9	0.032	No mitochondrial presequence	57(MPP)	0.035	63-67	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_241_atp9	0.048	No mitochondrial presequence	28(MPP)	0.107	82-86	7-18-high	-	-	-	-	-	25-30	-	-	-	24-29	-	-	-	-	
synMTS_6_242_atp9	0.049	No mitochondrial presequence	52(MPP)	0.058	18-22,59-63	14-23-high	-	10-15	-	-	-	8-13	-	-	-	-	-	-	-	-	
synMTS_6_243_atp9	0.009	No mitochondrial presequence	18(MPP)	-0.111	23-27,55-59,63-67,67-71	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_244_atp9	0.014	No mitochondrial presequence	63(MPP)	-0.048	9-13,33-37,70-74	6-15-low	-	-	-	-	-	-	-	-	-	-	-	8-13	-	-	
synMTS_6_245_atp9	0.023	No mitochondrial presequence	89(MPP)	0.056	11-15,96-100	20-29-low	-	-	-	12-17	-	-	-	-	-	-	-	-	-	-	
synMTS_6_246_atp9	0.005	No mitochondrial presequence	42(MPP)	-0.095	39-43,49-53	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_247_atp9	0.001	No mitochondrial presequence	80(MPP)	0.050	73-77,77-81,86-90	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_248_atp9	0.002	No mitochondrial presequence	41(MPP), 42(Icp55)	0.146	25-29,30-34,34-38,38-42,81-85,86-90	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_249_atp9	0.000	No mitochondrial presequence	89(MPP)	0.011	18-22,49-53,78-82,95-99	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_250_atp9	0.037	No mitochondrial presequence	4(MPP)	0.000	9-13,22-26,44-48,69-73,72-76,83-87	19-28-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	-	
synMTS_6_251_atp9	0.001	No mitochondrial presequence	49(MPP)	-0.020	3-7,55-59	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_252_atp9	0.012	No mitochondrial presequence	6(MPP)	-0.167	30-34,33-37,42-46,50-54,67-71	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_253_atp9	0.052	No mitochondrial presequence	87(MPP)	0.000	80-84,84-88,93-97	4-15-high	-	6-11	-	-	-	4-9	-	-	-	3-8	-	-	-	-	
synMTS_6_254_atp9	0.009	No mitochondrial presequence	90(MPP)	0.011	73-77,77-81,82-86	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_255_atp9	0.001	No mitochondrial presequence	58(MPP)	-0.034	28-32,55-59,64-68	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_256_atp9	0.014	No mitochondrial presequence	72(MPP)	-0.125	94-98	5-14-low	-	-	-	-	-	-	6-11	-	-	-	-	-	-	-	
synMTS_6_257_atp9	0.017	No mitochondrial presequence	57(MPP)	-0.123	64-68	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_258_atp9	0.027	No mitochondrial presequence	77(MPP)	0.143	63-67,83-87	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_259_atp9	0.003	No mitochondrial presequence	91(MPP)	0.022	72-76	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_260_atp9	0.010	No mitochondrial presequence	44(MPP)	-0.068	10-14,50-54	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_261_atp9	0.037	No mitochondrial presequence	63(MPP)	0.016	33-37,36-40,69-73	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_262_atp9	0.010	No mitochondrial presequence	15(MPP)	0.067	13-17	12-21-high	-	18-23	-	-	-	16-21	-	-	-	-	-	-	-	-	
