<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_488_atp8	0.003	No mitochondrial presequence	83(MPP)	-0.084	80-84,85-89	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_489_atp8	0.007	No mitochondrial presequence	63(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_490_atp8	0.002	No mitochondrial presequence	58(MPP)	-0.224	55-59,93-97	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_491_atp8	0.000	No mitochondrial presequence	82(MPP)	-0.220		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_492_atp8	0.001	No mitochondrial presequence	10(MPP)	-0.200		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_493_atp8	0.001	No mitochondrial presequence	26(MPP)	-0.269		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_494_atp8	0.009	No mitochondrial presequence	93(MPP)	-0.129	90-94,95-99	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_495_atp8	0.001	No mitochondrial presequence	80(MPP)	-0.250		11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_496_atp8	0.000	No mitochondrial presequence	86(MPP)	-0.267	95-99	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_497_atp8	0.002	No mitochondrial presequence	7(MPP)	-0.143		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_498_atp8	0.000	No mitochondrial presequence	19(MPP)	-0.263		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_499_atp8	0.009	No mitochondrial presequence	46(MPP)	-0.196	43-47,82-86,87-91	8-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_500_atp8	0.000	No mitochondrial presequence	94(MPP)	-0.234	58-62	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_501_atp8	0.002	No mitochondrial presequence	58(MPP)	-0.207	55-59,93-97	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_502_atp8	0.003	No mitochondrial presequence	60(MPP)	-0.250	4-8,95-99	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_503_atp8	0.026	No mitochondrial presequence	41(MPP)	-0.171	76-80,81-85	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_504_atp8	0.005	No mitochondrial presequence	48(MPP)	-0.208	45-49,84-88,89-93	10-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_505_atp8	0.001	No mitochondrial presequence	91(MPP)	-0.242		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_506_atp8	0.001	No mitochondrial presequence	57(MPP)	-0.193	93-97	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_507_atp8	0.002	No mitochondrial presequence	56(MPP)	-0.214	92-96	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_508_atp8	0.001	No mitochondrial presequence	65(MPP)	-0.215		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_509_atp8	0.000	No mitochondrial presequence	9(MPP)	-0.222		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_510_atp8	0.000	No mitochondrial presequence	83(MPP)	-0.229		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_511_atp8	0.001	No mitochondrial presequence	75(MPP)	-0.213		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_512_atp8	0.002	No mitochondrial presequence	57(MPP)	-0.263		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_513_atp8	0.002	No mitochondrial presequence	39(MPP)	-0.231		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_514_atp8	0.002	No mitochondrial presequence	60(MPP)	-0.183	57-61,96-100	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_515_atp8	0.008	No mitochondrial presequence	53(MPP)	-0.208	50-54,89-93,94-98	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_516_atp8	0.006	No mitochondrial presequence	80(MPP)	-0.250	22-26,58-62	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_517_atp8	0.004	No mitochondrial presequence	75(MPP)	-0.227	72-76	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_518_atp8	0.022	No mitochondrial presequence	84(MPP)	-0.226	26-30,81-85	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_519_atp8	0.002	No mitochondrial presequence	63(MPP)	-0.190		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_520_atp8	0.005	No mitochondrial presequence	81(MPP)	-0.099	78-82,83-87	12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_521_atp8	0.001	No mitochondrial presequence	64(MPP)	-0.219		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_522_atp8	0.003	No mitochondrial presequence	91(MPP)	-0.209	88-92	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_523_atp8	0.020	No mitochondrial presequence	46(MPP)	-0.196	43-47,81-85,86-90	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_524_atp8	0.002	No mitochondrial presequence	22(MPP)	-0.227	16-20	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_525_atp8	0.000	No mitochondrial presequence	57(MPP)	-0.228		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_526_atp8	0.004	No mitochondrial presequence	58(MPP)	-0.224		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_527_atp8	0.001	No mitochondrial presequence	93(MPP)	-0.237		12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_528_atp8	0.000	No mitochondrial presequence	94(MPP)	-0.213		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_529_atp8	0.014	No mitochondrial presequence	76(MPP)	-0.211		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_530_atp8	0.001	No mitochondrial presequence	17(MPP)	-0.235		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_531_atp8	0.000	No mitochondrial presequence	74(MPP)	-0.216		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_532_atp8	0.001	No mitochondrial presequence	12(MPP), 13(Icp55)	-0.167		16-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_533_atp8	0.006	No mitochondrial presequence	92(MPP)	-0.217	42-46,89-93	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_534_atp8	0.006	No mitochondrial presequence	50(MPP)	-0.180	86-90,91-95	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_535_atp8	0.004	No mitochondrial presequence	64(MPP)	-0.234	61-65	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_536_atp8	0.003	No mitochondrial presequence	69(MPP)	-0.203		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_537_atp8	0.013	No mitochondrial presequence	41(MPP)	-0.171	77-81,82-86	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_538_atp8	0.000	No mitochondrial presequence	15(MPP)	-0.200		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_539_atp8	0.011	No mitochondrial presequence	64(MPP)	-0.203	61-65	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_540_atp8	0.000	No mitochondrial presequence	82(MPP)	-0.220	28-32	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_541_atp8	0.001	No mitochondrial presequence	88(MPP)	-0.205		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_542_atp8	0.000	No mitochondrial presequence	29(MPP)	-0.241		11-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_543_atp8	0.005	No mitochondrial presequence	58(MPP)	-0.241	94-98	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_544_atp8	0.000	No mitochondrial presequence	20(MPP), 28(Oct1)	-0.200	36-40	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_545_atp8	0.000	No mitochondrial presequence	20(MPP)	-0.250	80-84	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_546_atp8	0.001	No mitochondrial presequence	80(MPP)	-0.212		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_547_atp8	0.002	No mitochondrial presequence	29(MPP)	-0.276		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_548_atp8	0.000	No mitochondrial presequence	90(MPP)	-0.111	87-91,92-96	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_549_atp8	0.009	No mitochondrial presequence	81(MPP)	-0.222		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_550_atp8	0.000	No mitochondrial presequence	6(MPP)	-0.167		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_551_atp8	0.000	No mitochondrial presequence	90(MPP)	-0.222	87-91	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_552_atp8	0.000	No mitochondrial presequence	64(MPP)	-0.250		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_553_atp8	0.000	No mitochondrial presequence	54(MPP)	-0.259	49-53	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_554_atp8	0.001	No mitochondrial presequence	33(MPP), 34(Icp55)	-0.212	51-55	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_555_atp8	0.004	No mitochondrial presequence	92(MPP)	-0.217	89-93	17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_556_atp8	0.002	No mitochondrial presequence	90(MPP)	-0.222		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_557_atp8	0.002	No mitochondrial presequence	71(MPP)	-0.211		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_558_atp8	0.000	No mitochondrial presequence	90(MPP)	-0.222	88-92	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_559_atp8	0.000	No mitochondrial presequence	39(MPP), 40(Icp55)	-0.256		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_560_atp8	0.008	No mitochondrial presequence	42(MPP)	-0.190	78-82,83-87	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_561_atp8	0.004	No mitochondrial presequence	88(MPP)	-0.216	76-80	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_562_atp8	0.000	No mitochondrial presequence	18(MPP)	-0.222		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_563_atp8	0.000	No mitochondrial presequence	17(MPP)	-0.235		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_564_atp8	0.003	No mitochondrial presequence	63(MPP)	-0.206	60-64	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_565_atp8	0.007	No mitochondrial presequence	69(MPP)	-0.217		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_566_atp8	0.002	No mitochondrial presequence	83(MPP)	-0.217		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_567_atp8	0.002	No mitochondrial presequence	87(MPP)	-0.218	85-89	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_568_atp8	0.000	No mitochondrial presequence	7(MPP)	-0.143		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_569_atp8	0.000	No mitochondrial presequence	56(MPP)	-0.214	92-96	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_570_atp8	0.012	No mitochondrial presequence	70(MPP)	-0.214	29-33	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_571_atp8	0.001	No mitochondrial presequence	70(MPP)	-0.229		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_572_atp8	0.006	No mitochondrial presequence	74(MPP)	-0.230	71-75	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_573_atp8	0.000	No mitochondrial presequence	7(MPP)	-0.143		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_574_atp8	0.000	No mitochondrial presequence	4(MPP)	-0.250	61-65	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_575_atp8	0.001	No mitochondrial presequence	52(MPP)	-0.192	49-53,88-92,93-97	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_576_atp8	0.003	No mitochondrial presequence	22(MPP)	-0.227		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_577_atp8	0.022	No mitochondrial presequence	49(MPP)	-0.204	84-88,89-93	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_578_atp8	0.000	No mitochondrial presequence	7(MPP)	-0.143	95-99	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_579_atp8	0.000	No mitochondrial presequence	22(MPP)	-0.227		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_580_atp8	0.005	No mitochondrial presequence	80(MPP)	-0.200	5-9	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_581_atp8	0.009	No mitochondrial presequence	70(MPP)	-0.243		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_582_atp8	0.005	No mitochondrial presequence	57(MPP)	-0.211	93-97	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_583_atp8	0.001	No mitochondrial presequence	42(MPP)	-0.238		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_584_atp8	0.010	No mitochondrial presequence	77(MPP)	-0.221	74-78	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_585_atp8	0.006	No mitochondrial presequence	64(MPP)	-0.203		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_586_atp8	0.006	No mitochondrial presequence	64(MPP)	-0.219		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_587_atp8	0.012	No mitochondrial presequence	69(MPP), 70(Icp55)	-0.246	55-59	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_588_atp8	0.001	No mitochondrial presequence	95(MPP)	-0.211		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_589_atp8	0.001	No mitochondrial presequence	10(MPP), 11(Icp55)	-0.200	80-84	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_590_atp8	0.000	No mitochondrial presequence	69(MPP)	-0.232		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_591_atp8	0.002	No mitochondrial presequence	78(MPP)	-0.218		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_592_atp8	0.003	No mitochondrial presequence	34(MPP)	-0.235		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_593_atp8	0.004	No mitochondrial presequence	51(MPP)	-0.196	48-52,86-90,91-95	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_594_atp8	0.001	No mitochondrial presequence	63(MPP)	-0.206	60-64	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_595_atp8	0.006	No mitochondrial presequence	37(MPP)	-0.216		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_596_atp8	0.003	No mitochondrial presequence	75(MPP)	-0.240	72-76	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_597_atp8	0.001	No mitochondrial presequence	76(MPP)	-0.197		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_598_atp8	0.008	No mitochondrial presequence	51(MPP)	-0.216	49-53,87-91,92-96	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_599_atp8	0.005	No mitochondrial presequence	85(MPP)	-0.212	82-86	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_600_atp8	0.003	No mitochondrial presequence	5(MPP)	-0.200		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_401_atp8	0.003	No mitochondrial presequence	70(MPP)	-0.014	17-21	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_402_atp8	0.068	No mitochondrial presequence	82(MPP)	0.037	2-6,7-11,12-16,19-23,79-83,84-88	14-23-high	-	-	-	-	-	-	-	-	-	-	-	6-11,11-16,18-23	-	-	
synMTS_6_403_atp8	0.003	No mitochondrial presequence	17(MPP)	-0.235	78-82	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_404_atp8	0.012	No mitochondrial presequence	65(MPP)	0.092	62-66	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_405_atp8	0.006	No mitochondrial presequence	33(MPP)	0.061	2-6,15-19,30-34,35-39	7-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_406_atp8	0.004	No mitochondrial presequence	42(MPP)	0.048	64-68,67-71,82-86,94-98	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_407_atp8	0.019	No mitochondrial presequence	84(MPP)	0.012	62-66	11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_408_atp8	0.027	No mitochondrial presequence	73(MPP)	0.068	22-26	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_409_atp8	0.000	No mitochondrial presequence	25(MPP)	0.000	32-36	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_410_atp8	0.000	No mitochondrial presequence	94(MPP)	0.000	43-47,91-95,96-100	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_411_atp8	0.010	No mitochondrial presequence	15(MPP)	-0.200	36-40,86-90	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_412_atp8	0.003	No mitochondrial presequence	64(MPP)	-0.047		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_413_atp8	0.039	No mitochondrial presequence	90(MPP)	0.000	2-6,87-91	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_414_atp8	0.000	No mitochondrial presequence	12(MPP)	-0.250		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_415_atp8	0.010	No mitochondrial presequence	86(MPP)	0.012	83-87	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_416_atp8	0.029	No mitochondrial presequence	90(MPP)	0.089	26-30,31-35,65-69,87-91	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_417_atp8	0.012	No mitochondrial presequence	41(MPP)	0.049	77-81,82-86	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_418_atp8	0.031	No mitochondrial presequence	81(MPP)	-0.062	55-59,70-74	14-23-low	-	-	-	-	-	-	14-19	-	-	13-18	-	-	-	-	
synMTS_6_419_atp8	0.010	No mitochondrial presequence	42(MPP)	0.024	40-44,78-82,83-87	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_420_atp8	0.025	No mitochondrial presequence	89(MPP)	0.090	61-65,79-83,86-90	2-11-high	-	-	-	-	-	-	-	-	5-10	-	-	-	-	-	
synMTS_6_421_atp8	0.006	No mitochondrial presequence	63(MPP)	-0.032	17-21,42-46,60-64	16-25-low	-	-	-	-	-	-	-	-	15-20	-	-	-	-	-	
synMTS_6_422_atp8	0.003	No mitochondrial presequence	10(MPP)	0.000	7-11,51-55,64-68	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_423_atp8	0.013	No mitochondrial presequence	56(MPP)	0.036	35-39,45-49,92-96	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_424_atp8	0.011	No mitochondrial presequence	25(MPP)	0.040	27-31,62-66,65-69,68-72	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_425_atp8	0.006	No mitochondrial presequence	53(MPP)	0.019	45-49,51-55,95-99	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_426_atp8	0.002	No mitochondrial presequence	65(MPP)	0.062	26-30,33-37	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_427_atp8	0.022	No mitochondrial presequence	89(MPP)	-0.067		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_428_atp8	0.009	No mitochondrial presequence	7(MPP)	0.286	42-46,67-71,79-83,82-86	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_429_atp8	0.010	No mitochondrial presequence	58(MPP)	0.017	18-22,94-98	20-29-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
synMTS_6_430_atp8	0.075	No mitochondrial presequence	59(MPP)	-0.017		3-12-high	-	-	-	-	-	-	-	-	24-29	-	-	-	-	-	
synMTS_6_431_atp8	0.009	No mitochondrial presequence	84(MPP)	0.048	81-85,86-90	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_432_atp8	0.088	No mitochondrial presequence	60(MPP)	0.083	19-23,95-99	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_433_atp8	0.011	No mitochondrial presequence	94(MPP)	-0.053	10-14,70-74	3-12-low	-	-	-	-	10-15	-	-	-	-	-	-	-	-	25-30	
synMTS_6_434_atp8	0.113	No mitochondrial presequence	93(MPP)	-0.011	15-19,31-35,35-39,38-42,52-56,84-88	11-20-high	-	-	-	-	-	-	2-7	-	-	1-6	-	14-19	-	-	
synMTS_6_435_atp8	0.121	No mitochondrial presequence	43(MPP)	0.047	79-83,84-88	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_436_atp8	0.039	No mitochondrial presequence	91(MPP)	0.033	19-23,88-92,93-97	7-16-low	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_6_437_atp8	0.007	No mitochondrial presequence	7(MPP)	-0.143	37-41,41-45	6-15-low	-	-	-	-	-	-	8-13	-	-	-	-	-	-	-	
synMTS_6_438_atp8	0.056	No mitochondrial presequence	44(MPP)	0.136	13-17,80-84,85-89	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_439_atp8	0.014	No mitochondrial presequence	79(MPP)	-0.076		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_440_atp8	0.015	No mitochondrial presequence	90(MPP)	0.000	26-30,49-53,87-91,92-96	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_441_atp8	0.033	No mitochondrial presequence	90(MPP)	0.000	87-91,92-96	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_442_atp8	0.007	No mitochondrial presequence	63(MPP)	0.016	17-21,27-31	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_443_atp8	0.052	No mitochondrial presequence	46(MPP)	0.152	8-12,13-17,82-86,87-91	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_444_atp8	0.004	No mitochondrial presequence	94(MPP)	-0.021	76-80	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_445_atp8	0.042	No mitochondrial presequence	43(MPP)	0.116	7-11,41-45,79-83,84-88	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_446_atp8	0.014	No mitochondrial presequence	61(MPP)	0.115	40-44,96-100	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_447_atp8	0.001	No mitochondrial presequence	88(MPP)	-0.023	85-89,90-94	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_448_atp8	0.002	No mitochondrial presequence	12(MPP)	-0.083	13-17,38-42	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_449_atp8	0.002	No mitochondrial presequence	17(MPP), 18(Icp55)	-0.118	6-10,18-22,67-71	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_450_atp8	0.001	No mitochondrial presequence	80(MPP)	0.025	77-81	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_451_atp8	0.004	No mitochondrial presequence	94(MPP)	0.011		13-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_452_atp8	0.009	No mitochondrial presequence	63(MPP)	0.048	5-9,40-44	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_453_atp8	0.026	No mitochondrial presequence	43(MPP)	0.047	40-44,79-83,84-88	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_454_atp8	0.001	No mitochondrial presequence	93(MPP)	-0.022	90-94,95-99	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_455_atp8	0.028	No mitochondrial presequence	39(MPP)	0.026	4-8,36-40	1-10-high	-	-	-	-	4-9	-	-	-	-	-	-	-	-	-	
synMTS_6_456_atp8	0.031	No mitochondrial presequence	85(MPP)	0.059	30-34,82-86,87-91	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_457_atp8	0.024	No mitochondrial presequence	6(MPP)	-0.167	4-8,19-23,78-82	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	19-24	-	
synMTS_6_458_atp8	0.021	No mitochondrial presequence	14(MPP)	0.071	65-69,69-73,89-93	18-27-high	-	-	-	-	-	-	20-25	-	-	-	-	-	-	-	
