<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_267_cox2	0.001	No mitochondrial presequence	22(MPP)	-0.227		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_268_cox2	0.002	No mitochondrial presequence	62(MPP)	-0.210		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_269_cox2	0.000	No mitochondrial presequence	91(MPP)	-0.220		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_270_cox2	0.002	No mitochondrial presequence	73(MPP)	-0.233		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_271_cox2	0.003	No mitochondrial presequence	65(MPP)	-0.185	63-67	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_272_cox2	0.001	No mitochondrial presequence	15(MPP)	-0.200		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_273_cox2	0.001	No mitochondrial presequence	83(MPP)	-0.229		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_274_cox2	0.002	No mitochondrial presequence	87(MPP)	-0.230		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_275_cox2	0.001	No mitochondrial presequence	65(MPP)	-0.185	63-67	10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_276_cox2	0.000	No mitochondrial presequence	47(MPP)	-0.191	20-24,44-48	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_277_cox2	0.000	No mitochondrial presequence	65(MPP)	-0.200	62-66	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_278_cox2	0.002	No mitochondrial presequence	50(MPP)	-0.200		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_279_cox2	0.001	No mitochondrial presequence	87(MPP)	-0.230	81-85	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_280_cox2	0.004	No mitochondrial presequence	92(MPP)	-0.228	10-14	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_281_cox2	0.003	No mitochondrial presequence	91(MPP)	-0.220	88-92	17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_282_cox2	0.000	No mitochondrial presequence	87(MPP)	-0.218	84-88	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_283_cox2	0.004	No mitochondrial presequence	71(MPP)	-0.211	55-59,69-73	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_284_cox2	0.003	No mitochondrial presequence	65(MPP)	-0.185		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_285_cox2	0.005	No mitochondrial presequence	81(MPP)	-0.222	79-83	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_286_cox2	0.000	No mitochondrial presequence	92(MPP)	-0.217	89-93	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_287_cox2	0.001	No mitochondrial presequence	81(MPP)	-0.235		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_288_cox2	0.001	No mitochondrial presequence	56(MPP)	-0.196	24-28,41-45,53-57	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_289_cox2	0.002	No mitochondrial presequence	66(MPP)	-0.212		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_290_cox2	0.002	No mitochondrial presequence	94(MPP)	-0.245	91-95	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_291_cox2	0.006	No mitochondrial presequence	50(MPP)	-0.200		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_292_cox2	0.001	No mitochondrial presequence	91(MPP)	-0.220		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_293_cox2	0.002	No mitochondrial presequence	90(MPP)	-0.200	87-91	9-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_294_cox2	0.000	No mitochondrial presequence	59(MPP)	-0.203		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_295_cox2	0.001	No mitochondrial presequence	81(MPP)	-0.222		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_296_cox2	0.002	No mitochondrial presequence	90(MPP)	-0.222		5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_297_cox2	0.003	No mitochondrial presequence	46(MPP)	-0.196	44-48	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_298_cox2	0.000	No mitochondrial presequence	85(MPP)	-0.176	66-70,76-80	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_299_cox2	0.001	No mitochondrial presequence	84(MPP)	-0.226	81-85	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_300_cox2	0.002	No mitochondrial presequence	82(MPP)	-0.220		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_301_cox2	0.000	No mitochondrial presequence	14(MPP)	-0.214		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_302_cox2	0.008	No mitochondrial presequence	64(MPP)	-0.188	62-66	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_303_cox2	0.000	No mitochondrial presequence	76(MPP)	-0.224	73-77	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_304_cox2	0.007	No mitochondrial presequence	92(MPP)	-0.228		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_305_cox2	0.001	No mitochondrial presequence	67(MPP)	-0.194		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_306_cox2	0.001	No mitochondrial presequence	86(MPP)	-0.221		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_307_cox2	0.000	No mitochondrial presequence	43(MPP)	-0.209		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_308_cox2	0.001	No mitochondrial presequence	86(MPP)	-0.233	17-21	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_309_cox2	0.004	No mitochondrial presequence	94(MPP)	-0.223	87-91,91-95	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_310_cox2	0.004	No mitochondrial presequence	51(MPP)	-0.196	8-12,48-52	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_311_cox2	0.001	No mitochondrial presequence	75(MPP)	-0.200	73-77	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_312_cox2	0.005	No mitochondrial presequence	82(MPP)	-0.220		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_313_cox2	0.001	No mitochondrial presequence	71(MPP)	-0.169	62-66	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_314_cox2	0.004	No mitochondrial presequence	60(MPP)	-0.200		13-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_315_cox2	0.000	No mitochondrial presequence	67(MPP)	-0.224		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_316_cox2	0.000	No mitochondrial presequence	90(MPP)	-0.222	87-91	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_317_cox2	0.001	No mitochondrial presequence	81(MPP)	-0.210	79-83	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_318_cox2	0.002	No mitochondrial presequence	77(MPP)	-0.182		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_319_cox2	0.003	No mitochondrial presequence	53(MPP)	-0.208		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_320_cox2	0.000	No mitochondrial presequence	71(MPP)	-0.211		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_321_cox2	0.002	No mitochondrial presequence	66(MPP)	-0.197	63-67	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_322_cox2	0.000	No mitochondrial presequence	88(MPP)	-0.250		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_323_cox2	0.001	No mitochondrial presequence	41(MPP)	-0.195		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_324_cox2	0.001	No mitochondrial presequence	73(MPP), 74(Icp55)	-0.219		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_325_cox2	0.001	No mitochondrial presequence	32(MPP)	-0.219		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_326_cox2	0.011	No mitochondrial presequence	84(MPP)	-0.214	81-85	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_327_cox2	0.002	No mitochondrial presequence	66(MPP)	-0.242		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_328_cox2	0.000	No mitochondrial presequence	43(MPP), 44(Icp55)	-0.233		14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_329_cox2	0.029	No mitochondrial presequence	91(MPP)	-0.209		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_330_cox2	0.001	No mitochondrial presequence	57(MPP)	-0.211	55-59	3-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_331_cox2	0.000	No mitochondrial presequence	41(MPP)	-0.195		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_332_cox2	0.000	No mitochondrial presequence	17(MPP), 18(Icp55)	-0.235		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_333_cox2	0.001	No mitochondrial presequence	60(MPP)	-0.217	57-61	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_334_cox2	0.003	No mitochondrial presequence	84(MPP)	-0.202		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_335_cox2	0.000	No mitochondrial presequence	66(MPP)	-0.227		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_336_cox2	0.005	No mitochondrial presequence	24(MPP)	-0.250		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_337_cox2	0.000	No mitochondrial presequence	7(MPP), 8(Icp55)	-0.143	58-62	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_338_cox2	0.002	No mitochondrial presequence	69(MPP)	-0.217	66-70	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_339_cox2	0.002	No mitochondrial presequence	8(MPP)	-0.250		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_340_cox2	0.003	No mitochondrial presequence	50(MPP)	-0.200	40-44	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_341_cox2	0.001	No mitochondrial presequence	94(MPP)	-0.245		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_342_cox2	0.007	No mitochondrial presequence	75(MPP)	-0.160	66-70	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_343_cox2	0.001	No mitochondrial presequence	8(MPP)	-0.125		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_344_cox2	0.004	No mitochondrial presequence	52(MPP)	-0.212		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_345_cox2	0.008	No mitochondrial presequence	50(MPP)	-0.260		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_346_cox2	0.003	No mitochondrial presequence	66(MPP)	-0.182	63-67	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_347_cox2	0.003	No mitochondrial presequence	71(MPP)	-0.169	62-66	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_348_cox2	0.000	No mitochondrial presequence	55(MPP)	-0.200		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_349_cox2	0.003	No mitochondrial presequence	54(MPP)	-0.241	5-9	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_350_cox2	0.001	No mitochondrial presequence	89(MPP)	-0.236		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_351_cox2	0.001	No mitochondrial presequence	61(MPP)	-0.213	28-32,58-62	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_352_cox2	0.003	No mitochondrial presequence	72(MPP)	-0.194		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_353_cox2	0.002	No mitochondrial presequence	56(MPP)	-0.196	53-57	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_354_cox2	0.000	No mitochondrial presequence	46(MPP)	-0.196		8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_355_cox2	0.007	No mitochondrial presequence	76(MPP)	-0.237	5-9	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_356_cox2	0.004	No mitochondrial presequence	71(MPP)	-0.211	68-72	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_357_cox2	0.000	No mitochondrial presequence	5(MPP)	-0.200		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_358_cox2	0.001	No mitochondrial presequence	66(MPP)	-0.197	63-67	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_359_cox2	0.000	No mitochondrial presequence	80(MPP)	-0.225		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_360_cox2	0.001	No mitochondrial presequence	48(MPP)	-0.188		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_361_cox2	0.015	No mitochondrial presequence	66(MPP)	-0.197		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_362_cox2	0.001	No mitochondrial presequence	59(MPP)	-0.220		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_363_cox2	0.003	No mitochondrial presequence	81(MPP)	-0.235		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_364_cox2	0.001	No mitochondrial presequence	63(MPP)	-0.175	53-57	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_365_cox2	0.003	No mitochondrial presequence	78(MPP)	-0.218		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_366_cox2	0.001	No mitochondrial presequence	31(MPP)	-0.226		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_367_cox2	0.009	No mitochondrial presequence	71(MPP)	-0.211	24-28	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_368_cox2	0.001	No mitochondrial presequence	46(MPP)	-0.174	44-48	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_369_cox2	0.000	No mitochondrial presequence	49(MPP)	-0.204		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_370_cox2	0.000	No mitochondrial presequence	54(MPP)	-0.222		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_371_cox2	0.000	No mitochondrial presequence	83(MPP)	-0.241		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_372_cox2	0.000	No mitochondrial presequence	58(MPP)	-0.224	25-29	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_373_cox2	0.000	No mitochondrial presequence	42(MPP)	-0.238		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_374_cox2	0.001	No mitochondrial presequence	95(MPP)	-0.221		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_375_cox2	0.002	No mitochondrial presequence	58(MPP)	-0.207	56-60	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_376_cox2	0.006	No mitochondrial presequence	67(MPP)	-0.209		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_377_cox2	0.001	No mitochondrial presequence	81(MPP)	-0.259		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_378_cox2	0.000	No mitochondrial presequence	19(MPP)	-0.263		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_379_cox2	0.000	No mitochondrial presequence	61(MPP)	-0.213		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_380_cox2	0.001	No mitochondrial presequence	92(MPP)	-0.217		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_381_cox2	0.002	No mitochondrial presequence	58(MPP)	-0.207	55-59	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_382_cox2	0.015	No mitochondrial presequence	16(MPP)	-0.250	96-100	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_383_cox2	0.001	No mitochondrial presequence	44(MPP)	-0.227		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_384_cox2	0.003	No mitochondrial presequence	18(MPP)	-0.222		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_385_cox2	0.001	No mitochondrial presequence	86(MPP)	-0.209		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_386_cox2	0.006	No mitochondrial presequence	61(MPP)	-0.197		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_387_cox2	0.004	No mitochondrial presequence	78(MPP)	-0.205		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_388_cox2	0.005	No mitochondrial presequence	77(MPP)	-0.208	74-78	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_389_cox2	0.007	No mitochondrial presequence	47(MPP)	-0.191	44-48	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_390_cox2	0.000	No mitochondrial presequence	25(MPP)	-0.200	1-5	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_391_cox2	0.001	No mitochondrial presequence	63(MPP)	-0.206		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_392_cox2	0.006	No mitochondrial presequence	87(MPP)	-0.218	84-88	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_393_cox2	0.007	No mitochondrial presequence	11(MPP)	-0.182		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_394_cox2	0.004	No mitochondrial presequence	59(MPP)	-0.153		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_395_cox2	0.000	No mitochondrial presequence	90(MPP)	-0.200	13-17,88-92	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_396_cox2	0.005	No mitochondrial presequence	70(MPP)	-0.214		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_397_cox2	0.000	No mitochondrial presequence	48(MPP)	-0.208	45-49	9-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_398_cox2	0.014	No mitochondrial presequence	54(MPP)	-0.204		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_399_cox2	0.004	No mitochondrial presequence	36(MPP)	-0.250		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_400_cox2	0.000	No mitochondrial presequence	75(MPP)	-0.227		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_201_cox2	0.030	No mitochondrial presequence	66(MPP)	0.061	14-18,43-47,63-67	4-15-low	-	-	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
synMTS_6_202_cox2	0.005	No mitochondrial presequence	91(MPP)	-0.044	35-39,67-71,78-82	10-20-low	-	-	-	-	-	-	-	9-14	-	-	-	-	-	8-13	
synMTS_6_203_cox2	0.006	No mitochondrial presequence	62(MPP)	0.145	29-33,46-50,50-54,60-64	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_204_cox2	0.003	No mitochondrial presequence	77(MPP)	-0.026	20-24,57-61	14-23-low	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
synMTS_6_205_cox2	0.037	No mitochondrial presequence	62(MPP)	-0.048	26-30,47-51	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_206_cox2	0.007	No mitochondrial presequence	76(MPP)	0.026	6-10,16-20,74-78	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_207_cox2	0.001	No mitochondrial presequence	55(MPP)	-0.055		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_208_cox2	0.102	No mitochondrial presequence	86(MPP)	0.012	12-16,83-87	12-21-high	-	-	25-30	-	12-17	-	15-20	-	-	-	-	-	-	-	
synMTS_6_209_cox2	0.020	No mitochondrial presequence	64(MPP)	0.000	11-15,29-33,40-44,52-56	11-20-high	-	-	-	-	-	-	-	-	9-14	-	8-13	-	-	-	
synMTS_6_210_cox2	0.047	No mitochondrial presequence	56(MPP)	0.036	9-13,37-41,45-49	18-28-low	-	-	-	-	-	-	13-18	-	-	12-17	-	-	-	-	
synMTS_6_211_cox2	0.002	No mitochondrial presequence	87(MPP)	0.034	42-46,56-60,84-88	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_212_cox2	0.014	No mitochondrial presequence	71(MPP)	-0.056	25-29	21-30-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
synMTS_6_213_cox2	0.021	No mitochondrial presequence	36(MPP)	-0.028	3-7,53-57,56-60	8-17-high	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
synMTS_6_214_cox2	0.006	No mitochondrial presequence	65(MPP)	0.046	59-63,62-66	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_215_cox2	0.028	No mitochondrial presequence	28(MPP)	0.143	4-8,51-55	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_216_cox2	0.062	No mitochondrial presequence	48(MPP)	0.000	3-7,7-11,10-14,42-46,45-49	3-12-high	-	-	-	-	10-15	-	-	-	-	-	-	6-11	-	-	
synMTS_6_217_cox2	0.005	No mitochondrial presequence	45(MPP)	0.000	2-6,68-72	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_218_cox2	0.008	No mitochondrial presequence	25(MPP)	0.080	3-7,45-49,55-59,67-71	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_219_cox2	0.021	No mitochondrial presequence	45(MPP)	-0.089	42-46	10-19-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_6_220_cox2	0.006	No mitochondrial presequence	32(MPP)	0.125	2-6,15-19,59-63,75-79,95-99	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_221_cox2	0.005	No mitochondrial presequence	79(MPP)	0.076	16-20,73-77,77-81	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_222_cox2	0.026	No mitochondrial presequence	64(MPP)	0.062	19-23,50-54,53-57,57-61,61-65	19-28-low	-	-	-	-	19-24	-	-	-	-	-	-	-	-	-	
synMTS_6_223_cox2	0.005	No mitochondrial presequence	55(MPP)	0.036	33-37,37-41,42-46,46-50	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_224_cox2	0.024	No mitochondrial presequence	32(MPP)	-0.031	12-16,16-20	11-20-high	-	-	-	13-18	-	-	25-30	-	-	24-29	-	-	-	-	
synMTS_6_225_cox2	0.004	No mitochondrial presequence	71(MPP)	-0.169		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_226_cox2	0.011	No mitochondrial presequence	49(MPP)	0.020		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_227_cox2	0.002	No mitochondrial presequence	93(MPP)	-0.032	35-39,90-94	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_228_cox2	0.017	No mitochondrial presequence	53(MPP)	0.000		2-11-low	-	18-23	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_229_cox2	0.001	No mitochondrial presequence	86(MPP)	-0.012	9-13	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_230_cox2	0.029	No mitochondrial presequence	76(MPP)	0.000	15-19,27-31,31-35,35-39	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_231_cox2	0.013	No mitochondrial presequence	77(MPP)	0.039	5-9,29-33,33-37,37-41,48-52,74-78	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_232_cox2	0.016	No mitochondrial presequence	57(MPP)	0.018	2-6,26-30	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_233_cox2	0.001	No mitochondrial presequence	89(MPP)	0.022		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_234_cox2	0.002	No mitochondrial presequence	18(MPP)	-0.222		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_235_cox2	0.007	No mitochondrial presequence	49(MPP)	0.061	15-19,18-22	10-19-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
synMTS_6_236_cox2	0.005	No mitochondrial presequence	88(MPP)	0.023	7-11,31-35,35-39,44-48,56-60	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_237_cox2	0.012	No mitochondrial presequence	23(MPP)	0.043	92-96	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_238_cox2	0.008	No mitochondrial presequence	11(MPP)	0.182	16-20,34-38	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_239_cox2	0.007	No mitochondrial presequence	13(MPP)	0.231	18-22,36-40	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_240_cox2	0.029	No mitochondrial presequence	57(MPP)	0.035		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_241_cox2	0.048	No mitochondrial presequence	28(MPP)	0.107	82-86	7-18-high	-	-	-	-	-	25-30	-	-	-	24-29	-	-	-	-	
