<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_436_var1	0.002	No mitochondrial presequence	41(MPP)	-0.195	95-99	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_504_var1	0.003	No mitochondrial presequence	48(MPP)	-0.208	45-49	10-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_560_var1	0.004	No mitochondrial presequence	42(MPP)	-0.190	96-100	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_420_var1	0.021	No mitochondrial presequence	68(MPP)	-0.206		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_513_var1	0.003	No mitochondrial presequence	39(MPP)	-0.231		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_536_var1	0.004	No mitochondrial presequence	69(MPP)	-0.203		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_446_var1	0.000	No mitochondrial presequence	61(MPP)	-0.213	28-32	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_508_var1	0.001	No mitochondrial presequence	65(MPP)	-0.215		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_483_var1	0.004	No mitochondrial presequence	90(MPP)	-0.222		13-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_550_var1	0.000	No mitochondrial presequence	6(MPP)	-0.167		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_474_var1	0.002	No mitochondrial presequence	76(MPP)	-0.237	96-100	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_570_var1	0.012	No mitochondrial presequence	70(MPP)	-0.214	29-33	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_410_var1	0.000	No mitochondrial presequence	36(MPP)	-0.250		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_557_var1	0.002	No mitochondrial presequence	71(MPP)	-0.211		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_477_var1	0.003	No mitochondrial presequence	75(MPP)	-0.213		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_507_var1	0.002	No mitochondrial presequence	56(MPP)	-0.214		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_540_var1	0.001	No mitochondrial presequence	82(MPP)	-0.220	28-32	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_404_var1	0.003	No mitochondrial presequence	75(MPP)	-0.213	72-76	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_416_var1	0.011	No mitochondrial presequence	59(MPP)	-0.203	56-60	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_534_var1	0.003	No mitochondrial presequence	50(MPP)	-0.180		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_502_var1	0.003	No mitochondrial presequence	60(MPP)	-0.250	4-8	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_529_var1	0.015	No mitochondrial presequence	76(MPP)	-0.211		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_494_var1	0.004	No mitochondrial presequence	55(MPP)	-0.236		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_421_var1	0.001	No mitochondrial presequence	60(MPP)	-0.217		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_429_var1	0.000	No mitochondrial presequence	85(MPP)	-0.212	82-86	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_518_var1	0.022	No mitochondrial presequence	84(MPP)	-0.226	26-30,81-85	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_445_var1	0.005	No mitochondrial presequence	65(MPP)	-0.200		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_578_var1	0.000	No mitochondrial presequence	7(MPP)	-0.143	95-99	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_461_var1	0.000	No mitochondrial presequence	89(MPP)	-0.247		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_481_var1	0.000	No mitochondrial presequence	58(MPP)	-0.207		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_563_var1	0.000	No mitochondrial presequence	17(MPP)	-0.235		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_438_var1	0.002	No mitochondrial presequence	45(MPP)	-0.200		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_574_var1	0.000	No mitochondrial presequence	4(MPP)	-0.250	61-65	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_552_var1	0.000	No mitochondrial presequence	64(MPP)	-0.250		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_482_var1	0.014	No mitochondrial presequence	51(MPP)	-0.196		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_510_var1	0.000	No mitochondrial presequence	83(MPP)	-0.229		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_491_var1	0.000	No mitochondrial presequence	82(MPP)	-0.220		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_554_var1	0.002	No mitochondrial presequence	33(MPP), 34(Icp55)	-0.212	51-55	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_484_var1	0.000	No mitochondrial presequence	61(MPP)	-0.213	58-62	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_559_var1	0.000	No mitochondrial presequence	39(MPP), 40(Icp55)	-0.256		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_459_var1	0.004	No mitochondrial presequence	56(MPP)	-0.214	53-57	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_500_var1	0.000	No mitochondrial presequence	94(MPP)	-0.234	58-62	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_405_var1	0.001	No mitochondrial presequence	70(MPP)	-0.186		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_449_var1	0.003	No mitochondrial presequence	85(MPP)	-0.235		17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_511_var1	0.002	No mitochondrial presequence	75(MPP)	-0.213		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_591_var1	0.002	No mitochondrial presequence	78(MPP)	-0.218		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_555_var1	0.005	No mitochondrial presequence	92(MPP)	-0.217	89-93	17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_577_var1	0.016	No mitochondrial presequence	49(MPP)	-0.204		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_537_var1	0.009	No mitochondrial presequence	41(MPP)	-0.171	95-99	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_455_var1	0.001	No mitochondrial presequence	56(MPP)	-0.179		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_417_var1	0.001	No mitochondrial presequence	57(MPP)	-0.211	54-58	12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_539_var1	0.011	No mitochondrial presequence	64(MPP)	-0.203	61-65	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_485_var1	0.002	No mitochondrial presequence	61(MPP)	-0.230		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_526_var1	0.004	No mitochondrial presequence	58(MPP)	-0.224		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_549_var1	0.010	No mitochondrial presequence	81(MPP)	-0.222		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_556_var1	0.002	No mitochondrial presequence	90(MPP)	-0.222		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_487_var1	0.007	No mitochondrial presequence	46(MPP)	-0.174	43-47	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_498_var1	0.000	No mitochondrial presequence	19(MPP)	-0.263		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_427_var1	0.003	No mitochondrial presequence	47(MPP)	-0.191		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_466_var1	0.003	No mitochondrial presequence	62(MPP)	-0.210		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_432_var1	0.006	No mitochondrial presequence	90(MPP)	-0.211		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_447_var1	0.004	No mitochondrial presequence	65(MPP)	-0.200		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_440_var1	0.003	No mitochondrial presequence	43(MPP)	-0.163		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_451_var1	0.005	No mitochondrial presequence	70(MPP)	-0.214	64-68,67-71	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_444_var1	0.002	No mitochondrial presequence	26(MPP)	-0.231		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_467_var1	0.000	No mitochondrial presequence	42(MPP)	-0.238		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_464_var1	0.010	No mitochondrial presequence	68(MPP)	-0.206	66-70	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_522_var1	0.003	No mitochondrial presequence	91(MPP)	-0.209	88-92	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_433_var1	0.010	No mitochondrial presequence	40(MPP)	-0.200	37-41,94-98	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_515_var1	0.006	No mitochondrial presequence	53(MPP)	-0.208	50-54	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_465_var1	0.003	No mitochondrial presequence	90(MPP)	-0.233		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_567_var1	0.002	No mitochondrial presequence	87(MPP)	-0.218	85-89	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_493_var1	0.001	No mitochondrial presequence	26(MPP)	-0.269		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_435_var1	0.002	No mitochondrial presequence	58(MPP)	-0.224		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_497_var1	0.002	No mitochondrial presequence	7(MPP)	-0.143		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_589_var1	0.001	No mitochondrial presequence	10(MPP), 11(Icp55)	-0.200	80-84	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_566_var1	0.002	No mitochondrial presequence	83(MPP)	-0.217		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_473_var1	0.002	No mitochondrial presequence	69(MPP)	-0.203		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_523_var1	0.015	No mitochondrial presequence	46(MPP)	-0.196	43-47	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_495_var1	0.001	No mitochondrial presequence	80(MPP)	-0.250		11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_401_var1	0.003	No mitochondrial presequence	49(MPP)	-0.184		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_407_var1	0.009	No mitochondrial presequence	45(MPP)	-0.156	43-47	14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_596_var1	0.002	No mitochondrial presequence	75(MPP)	-0.240	72-76	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_575_var1	0.001	No mitochondrial presequence	52(MPP)	-0.192	49-53	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_546_var1	0.001	No mitochondrial presequence	80(MPP)	-0.212		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_579_var1	0.000	No mitochondrial presequence	22(MPP)	-0.227		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_586_var1	0.005	No mitochondrial presequence	64(MPP)	-0.219		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_454_var1	0.001	No mitochondrial presequence	74(MPP)	-0.257		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_503_var1	0.020	No mitochondrial presequence	41(MPP)	-0.171	94-98	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_521_var1	0.001	No mitochondrial presequence	64(MPP)	-0.219		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_598_var1	0.007	No mitochondrial presequence	51(MPP)	-0.216	49-53	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_582_var1	0.004	No mitochondrial presequence	57(MPP)	-0.211		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_547_var1	0.002	No mitochondrial presequence	29(MPP)	-0.276		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_492_var1	0.001	No mitochondrial presequence	10(MPP)	-0.200		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_408_var1	0.000	No mitochondrial presequence	14(MPP), 15(Icp55)	-0.214		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_520_var1	0.002	No mitochondrial presequence	43(MPP)	-0.209	96-100	12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_599_var1	0.006	No mitochondrial presequence	85(MPP)	-0.212	82-86	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_411_var1	0.000	No mitochondrial presequence	45(MPP)	-0.200		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_448_var1	0.002	No mitochondrial presequence	85(MPP)	-0.224		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_576_var1	0.003	No mitochondrial presequence	22(MPP)	-0.227		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_600_var1	0.003	No mitochondrial presequence	5(MPP)	-0.200		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_531_var1	0.000	No mitochondrial presequence	74(MPP)	-0.216		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_480_var1	0.000	No mitochondrial presequence	49(MPP), 50(Icp55)	-0.245		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_562_var1	0.000	No mitochondrial presequence	18(MPP)	-0.222		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_469_var1	0.000	No mitochondrial presequence	91(MPP)	-0.242	88-92	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_525_var1	0.000	No mitochondrial presequence	57(MPP)	-0.228		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_528_var1	0.000	No mitochondrial presequence	94(MPP)	-0.213		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_403_var1	0.001	No mitochondrial presequence	59(MPP)	-0.203	56-60	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_414_var1	0.000	No mitochondrial presequence	10(MPP)	-0.200		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_530_var1	0.001	No mitochondrial presequence	17(MPP)	-0.235		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_412_var1	0.001	No mitochondrial presequence	89(MPP)	-0.247	49-53	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_415_var1	0.016	No mitochondrial presequence	47(MPP)	-0.191		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_568_var1	0.000	No mitochondrial presequence	7(MPP)	-0.143		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_519_var1	0.002	No mitochondrial presequence	63(MPP)	-0.190		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_524_var1	0.002	No mitochondrial presequence	22(MPP)	-0.227	16-20	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_535_var1	0.004	No mitochondrial presequence	64(MPP)	-0.234	61-65	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_499_var1	0.007	No mitochondrial presequence	46(MPP)	-0.196	43-47	8-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_581_var1	0.009	No mitochondrial presequence	70(MPP)	-0.243		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_476_var1	0.001	No mitochondrial presequence	95(MPP)	-0.232		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_431_var1	0.000	No mitochondrial presequence	25(MPP)	-0.240		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_545_var1	0.000	No mitochondrial presequence	20(MPP)	-0.250	80-84	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_439_var1	0.011	No mitochondrial presequence	11(MPP)	-0.182		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_548_var1	0.000	No mitochondrial presequence	52(MPP)	-0.212		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_463_var1	0.008	No mitochondrial presequence	66(MPP)	-0.197		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_571_var1	0.001	No mitochondrial presequence	70(MPP)	-0.229		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_551_var1	0.000	No mitochondrial presequence	90(MPP)	-0.222	87-91	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_533_var1	0.005	No mitochondrial presequence	92(MPP)	-0.217	42-46,89-93	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_488_var1	0.001	No mitochondrial presequence	45(MPP)	-0.178		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_505_var1	0.001	No mitochondrial presequence	91(MPP)	-0.242		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_460_var1	0.007	No mitochondrial presequence	84(MPP)	-0.226		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_426_var1	0.001	No mitochondrial presequence	16(MPP)	-0.250		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_402_var1	0.000	No mitochondrial presequence	69(MPP)	-0.217		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_542_var1	0.000	No mitochondrial presequence	29(MPP)	-0.241		11-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_419_var1	0.000	No mitochondrial presequence	10(MPP)	-0.200		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_573_var1	0.000	No mitochondrial presequence	7(MPP)	-0.143		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_458_var1	0.000	No mitochondrial presequence	47(MPP)	-0.191		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_441_var1	0.001	No mitochondrial presequence	60(MPP)	-0.200		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_434_var1	0.002	No mitochondrial presequence	30(MPP), 31(Icp55)	-0.267		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_503_var1	0.016	No mitochondrial presequence	61(MPP)	0.066	8-12,49-53	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_412_var1	0.057	No mitochondrial presequence	16(MPP)	-0.062		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_567_var1	0.005	No mitochondrial presequence	38(MPP)	-0.053	78-82	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_494_var1	0.032	No mitochondrial presequence	32(MPP)	-0.031	2-6,94-98	19-28-low	-	-	-	-	-	-	-	-	-	23-28	-	-	-	-	
synMTS_6_491_var1	0.011	No mitochondrial presequence	23(MPP)	0.000	51-55	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_598_var1	0.025	No mitochondrial presequence	22(MPP)	0.045	53-57,89-93	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_560_var1	0.035	No mitochondrial presequence	37(MPP)	0.027		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_531_var1	0.003	No mitochondrial presequence	15(MPP)	0.067	47-51	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_561_var1	0.132	No mitochondrial presequence	32(MPP)	0.031	4-8	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_535_var1	0.016	No mitochondrial presequence	17(MPP)	0.000	19-23,81-85	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_505_var1	0.087	No mitochondrial presequence	50(MPP)	-0.040	24-28,47-51,79-83	20-29-low	-	-	-	-	-	8-13	-	-	-	-	-	23-28	24-29	-	
synMTS_6_452_var1	0.033	No mitochondrial presequence	63(MPP)	0.048	5-9,40-44	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_406_var1	0.032	No mitochondrial presequence	10(MPP)	0.200	64-68,67-71,82-86,94-98	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_579_var1	0.014	No mitochondrial presequence	66(MPP)	0.015	3-7	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_497_var1	0.248	No mitochondrial presequence	70(MPP)	0.014	4-8,9-13,48-52,77-81	8-18-high	-	-	-	-	9-14	-	-	-	-	-	-	3-8	-	-	
synMTS_6_507_var1	0.005	No mitochondrial presequence	14(MPP)	0.071	25-29,84-88	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_469_var1	0.029	No mitochondrial presequence	11(MPP)	0.000	39-43,75-79,86-90	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_431_var1	0.014	No mitochondrial presequence	19(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_582_var1	0.224	No mitochondrial presequence	17(MPP)	0.118	41-45,51-55	7-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_482_var1	0.113	No mitochondrial presequence	25(MPP)	0.040	38-42,76-80	10-20-low	-	21-26	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_483_var1	0.064	No mitochondrial presequence	11(MPP)	0.000	33-37,37-41,41-45	4-15-low	-	-	-	-	-	-	21-26	-	-	-	-	-	-	-	
synMTS_6_465_var1	0.138	No mitochondrial presequence	6(MPP)	0.167	11-15,94-98	4-13-high	-	2-7	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_478_var1	0.044	No mitochondrial presequence	43(MPP)	0.140	15-19,28-32,58-62,71-75	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_570_var1	0.052	No mitochondrial presequence	28(MPP), 29(Icp55)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_544_var1	0.040	No mitochondrial presequence	36(MPP)	-0.028	50-54,55-59	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_552_var1	0.056	No mitochondrial presequence	15(MPP)	0.267	32-36,64-68,89-93	20-29-high	-	-	-	-	-	-	-	-	22-27	-	-	-	-	-	
synMTS_6_526_var1	0.046	No mitochondrial presequence	56(MPP)	-0.018	53-57	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_536_var1	0.008	No mitochondrial presequence	48(MPP)	-0.021	26-30,45-49,63-67	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_404_var1	0.019	No mitochondrial presequence	44(MPP)	0.091	62-66	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_514_var1	0.016	No mitochondrial presequence	53(MPP)	-0.038	28-32,50-54	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_516_var1	0.009	No mitochondrial presequence	26(MPP)	-0.077	31-35,48-52,76-80	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_521_var1	0.034	No mitochondrial presequence	37(MPP)	0.000	3-7,43-47,46-50	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	3-8	-	
synMTS_6_596_var1	0.022	No mitochondrial presequence	17(MPP)	0.000	14-18,39-43,43-47,46-50,70-74	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_448_var1	0.015	No mitochondrial presequence	21(MPP)	0.048	13-17,38-42	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_439_var1	0.043	No mitochondrial presequence	22(MPP)	0.045		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_410_var1	0.000	No mitochondrial presequence	11(MPP)	0.091	43-47	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_537_var1	0.192	No mitochondrial presequence	33(MPP)	0.000	31-35	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_447_var1	0.001	No mitochondrial presequence	15(MPP)	-0.067		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_480_var1	0.044	No mitochondrial presequence	36(MPP)	-0.056		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_518_var1	0.051	No mitochondrial presequence	17(MPP)	0.000	7-11,57-61	11-22-low	-	-	-	-	-	-	14-19	-	-	-	-	-	-	-	
synMTS_6_401_var1	0.005	No mitochondrial presequence	70(MPP)	-0.014	17-21	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
