<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_075_cox2	0.000	No mitochondrial presequence	89(MPP)	-0.213		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_076_cox2	0.001	No mitochondrial presequence	94(MPP)	-0.213	69-73,91-95	13-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_077_cox2	0.000	No mitochondrial presequence	86(MPP)	-0.244		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_078_cox2	0.004	No mitochondrial presequence	75(MPP)	-0.200	73-77	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_079_cox2	0.000	No mitochondrial presequence	54(MPP)	-0.167	44-48	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_080_cox2	0.002	No mitochondrial presequence	50(MPP)	-0.220	22-26	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_081_cox2	0.001	No mitochondrial presequence	93(MPP)	-0.194	84-88	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_082_cox2	0.001	No mitochondrial presequence	49(MPP)	-0.184	46-50	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_083_cox2	0.006	No mitochondrial presequence	75(MPP)	-0.227		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_084_cox2	0.003	No mitochondrial presequence	76(MPP)	-0.211	10-14	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_085_cox2	0.010	No mitochondrial presequence	62(MPP)	-0.194	59-63	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_086_cox2	0.009	No mitochondrial presequence	38(MPP)	-0.263		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_087_cox2	0.000	No mitochondrial presequence	10(MPP)	-0.200	27-31	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_088_cox2	0.000	No mitochondrial presequence	86(MPP)	-0.221		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_089_cox2	0.000	No mitochondrial presequence	50(MPP)	-0.200		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_090_cox2	0.000	No mitochondrial presequence	21(MPP)	-0.238		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_091_cox2	0.002	No mitochondrial presequence	57(MPP)	-0.158	17-21,48-52	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_092_cox2	0.001	No mitochondrial presequence	73(MPP)	-0.219		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_093_cox2	0.003	No mitochondrial presequence	25(MPP)	-0.240		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_094_cox2	0.001	No mitochondrial presequence	52(MPP)	-0.192	49-53	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_095_cox2	0.000	No mitochondrial presequence	76(MPP)	-0.184	74-78	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_096_cox2	0.006	No mitochondrial presequence	93(MPP)	-0.226	22-26,90-94	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_097_cox2	0.002	No mitochondrial presequence	72(MPP)	-0.208	4-8	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_098_cox2	0.001	No mitochondrial presequence	87(MPP)	-0.195		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_099_cox2	0.000	No mitochondrial presequence	11(MPP)	-0.182		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_100_cox2	0.000	No mitochondrial presequence	22(MPP)	-0.227		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_101_cox2	0.001	No mitochondrial presequence	91(MPP)	-0.242		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_102_cox2	0.007	No mitochondrial presequence	81(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_103_cox2	0.001	No mitochondrial presequence	44(MPP)	-0.182		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_104_cox2	0.001	No mitochondrial presequence	45(MPP)	-0.200		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_105_cox2	0.000	No mitochondrial presequence	37(MPP)	-0.243		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_106_cox2	0.001	No mitochondrial presequence	60(MPP)	-0.200	57-61	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_107_cox2	0.001	No mitochondrial presequence	90(MPP)	-0.222	20-24,87-91	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_108_cox2	0.000	No mitochondrial presequence	91(MPP)	-0.220		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_109_cox2	0.003	No mitochondrial presequence	75(MPP)	-0.187	45-49	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_110_cox2	0.001	No mitochondrial presequence	76(MPP)	-0.211	51-55,69-73,73-77	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_111_cox2	0.000	No mitochondrial presequence	40(MPP)	-0.275		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_112_cox2	0.012	No mitochondrial presequence	82(MPP)	-0.195		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_113_cox2	0.012	No mitochondrial presequence	78(MPP)	-0.231		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_114_cox2	0.006	No mitochondrial presequence	80(MPP)	-0.188		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_115_cox2	0.000	No mitochondrial presequence	63(MPP)	-0.190		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_116_cox2	0.000	No mitochondrial presequence	87(MPP)	-0.218	84-88	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_117_cox2	0.002	No mitochondrial presequence	74(MPP)	-0.216	71-75	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_118_cox2	0.006	No mitochondrial presequence	40(MPP), 48(Oct1)	-0.250		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_119_cox2	0.001	No mitochondrial presequence	54(MPP)	-0.185	12-16,51-55	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_120_cox2	0.001	No mitochondrial presequence	58(MPP)	-0.190		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_121_cox2	0.000	No mitochondrial presequence	60(MPP)	-0.250		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_122_cox2	0.003	No mitochondrial presequence	94(MPP)	-0.234		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_123_cox2	0.001	No mitochondrial presequence	48(MPP)	-0.188	45-49	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_124_cox2	0.005	No mitochondrial presequence	70(MPP)	-0.157	61-65	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_125_cox2	0.000	No mitochondrial presequence	8(MPP)	-0.250		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_126_cox2	0.000	No mitochondrial presequence	42(MPP)	-0.238		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_127_cox2	0.001	No mitochondrial presequence	67(MPP)	-0.209		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_128_cox2	0.003	No mitochondrial presequence	83(MPP)	-0.229	22-26	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_129_cox2	0.004	No mitochondrial presequence	57(MPP)	-0.193		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_130_cox2	0.001	No mitochondrial presequence	79(MPP)	-0.228	69-73	15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_131_cox2	0.005	No mitochondrial presequence	60(MPP)	-0.200	43-47	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_132_cox2	0.000	No mitochondrial presequence	57(MPP), 58(Icp55)	-0.246		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_133_cox2	0.002	No mitochondrial presequence	37(MPP)	-0.243		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_134_cox2	0.000	No mitochondrial presequence	44(MPP)	-0.250		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_135_cox2	0.001	No mitochondrial presequence	72(MPP)	-0.222		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_136_cox2	0.002	No mitochondrial presequence	47(MPP)	-0.191	44-48	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_137_cox2	0.002	No mitochondrial presequence	52(MPP)	-0.192	37-41	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_138_cox2	0.000	No mitochondrial presequence	91(MPP)	-0.231		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_139_cox2	0.001	No mitochondrial presequence	20(MPP)	-0.250		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_140_cox2	0.001	No mitochondrial presequence	52(MPP)	-0.192	49-53	6-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_141_cox2	0.001	No mitochondrial presequence	24(MPP)	-0.250		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_142_cox2	0.000	No mitochondrial presequence	46(MPP)	-0.196		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_143_cox2	0.000	No mitochondrial presequence	24(MPP)	-0.250		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_144_cox2	0.001	No mitochondrial presequence	54(MPP)	-0.204		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_145_cox2	0.001	No mitochondrial presequence	56(MPP)	-0.196	26-30,53-57	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_146_cox2	0.001	No mitochondrial presequence	50(MPP)	-0.180		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_147_cox2	0.000	No mitochondrial presequence	25(MPP)	-0.240	8-12	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_148_cox2	0.003	No mitochondrial presequence	86(MPP)	-0.186	76-80	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_149_cox2	0.002	No mitochondrial presequence	46(MPP)	-0.174		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_150_cox2	0.008	No mitochondrial presequence	74(MPP)	-0.230		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_151_cox2	0.000	No mitochondrial presequence	45(MPP)	-0.244		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_152_cox2	0.001	No mitochondrial presequence	91(MPP)	-0.220	88-92	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_153_cox2	0.008	No mitochondrial presequence	13(MPP)	-0.231		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_154_cox2	0.000	No mitochondrial presequence	56(MPP)	-0.214		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_155_cox2	0.003	No mitochondrial presequence	65(MPP)	-0.185	55-59	18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_156_cox2	0.000	No mitochondrial presequence	4(MPP)	-0.250		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_157_cox2	0.000	No mitochondrial presequence	40(MPP)	-0.175		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_158_cox2	0.001	No mitochondrial presequence	47(MPP)	-0.191	44-48	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_159_cox2	0.002	No mitochondrial presequence	60(MPP)	-0.217	42-46,57-61	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_160_cox2	0.003	No mitochondrial presequence	51(MPP)	-0.196		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_161_cox2	0.000	No mitochondrial presequence	11(MPP)	-0.182		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_162_cox2	0.005	No mitochondrial presequence	72(MPP)	-0.222		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_163_cox2	0.001	No mitochondrial presequence	57(MPP)	-0.263		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_164_cox2	0.001	No mitochondrial presequence	72(MPP)	-0.194		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_165_cox2	0.003	No mitochondrial presequence	46(MPP)	-0.196	43-47	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_166_cox2	0.000	No mitochondrial presequence	44(MPP)	-0.159	42-46	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_167_cox2	0.000	No mitochondrial presequence	37(MPP)	-0.216		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_168_cox2	0.000	No mitochondrial presequence	84(MPP)	-0.226		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_169_cox2	0.004	No mitochondrial presequence	48(MPP)	-0.188		8-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_170_cox2	0.007	No mitochondrial presequence	48(MPP)	-0.208		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_171_cox2	0.002	No mitochondrial presequence	14(MPP)	-0.214		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_172_cox2	0.003	No mitochondrial presequence	81(MPP)	-0.222		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_173_cox2	0.003	No mitochondrial presequence	78(MPP)	-0.218	75-79	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_174_cox2	0.002	No mitochondrial presequence	21(MPP), 22(Icp55)	-0.238		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_175_cox2	0.001	No mitochondrial presequence	43(MPP)	-0.163	40-44	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_176_cox2	0.002	No mitochondrial presequence	19(MPP)	-0.211		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_177_cox2	0.001	No mitochondrial presequence	78(MPP), 79(Icp55)	-0.231		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_178_cox2	0.003	No mitochondrial presequence	47(MPP)	-0.213	44-48	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_179_cox2	0.004	No mitochondrial presequence	88(MPP)	-0.193	79-83	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_180_cox2	0.019	No mitochondrial presequence	63(MPP)	-0.190		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_181_cox2	0.001	No mitochondrial presequence	58(MPP)	-0.259	51-55	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_182_cox2	0.030	No mitochondrial presequence	45(MPP)	-0.178	17-21	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_183_cox2	0.002	No mitochondrial presequence	74(MPP)	-0.230		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_184_cox2	0.000	No mitochondrial presequence	64(MPP)	-0.266		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_185_cox2	0.005	No mitochondrial presequence	60(MPP)	-0.200	7-11,57-61	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_186_cox2	0.003	No mitochondrial presequence	81(MPP)	-0.198	79-83	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_187_cox2	0.000	No mitochondrial presequence	51(MPP)	-0.196		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_188_cox2	0.000	No mitochondrial presequence	53(MPP)	-0.245		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_189_cox2	0.000	No mitochondrial presequence	51(MPP)	-0.216		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_190_cox2	0.000	No mitochondrial presequence	95(MPP)	-0.232		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_191_cox2	0.004	No mitochondrial presequence	42(MPP)	-0.190		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_192_cox2	0.002	No mitochondrial presequence	55(MPP)	-0.200	52-56	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_193_cox2	0.000	No mitochondrial presequence	42(MPP)	-0.262		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_194_cox2	0.000	No mitochondrial presequence	25(MPP)	-0.280		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_195_cox2	0.002	No mitochondrial presequence	70(MPP)	-0.214		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_196_cox2	0.001	No mitochondrial presequence	45(MPP)	-0.178	42-46	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_197_cox2	0.001	No mitochondrial presequence	77(MPP)	-0.234		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_198_cox2	0.004	No mitochondrial presequence	10(MPP)	-0.200		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_199_cox2	0.008	No mitochondrial presequence	94(MPP)	-0.202	92-96	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_200_cox2	0.001	No mitochondrial presequence	9(MPP)	-0.222		18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_001_cox2	0.010	No mitochondrial presequence	50(MPP)	0.020		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_002_cox2	0.001	No mitochondrial presequence	80(MPP)	0.087	31-35,74-78,77-81	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_003_cox2	0.006	No mitochondrial presequence	45(MPP), 46(Icp55)	-0.044	3-7	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_004_cox2	0.005	No mitochondrial presequence	61(MPP)	0.033	49-53	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_005_cox2	0.000	No mitochondrial presequence	83(MPP)	-0.072	48-52	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_006_cox2	0.016	No mitochondrial presequence	15(MPP)	-0.133	25-29,91-95	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_007_cox2	0.000	No mitochondrial presequence	47(MPP)	-0.021		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_008_cox2	0.012	No mitochondrial presequence	94(MPP)	0.032	56-60	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_009_cox2	0.026	No mitochondrial presequence	46(MPP)	0.022		12-21-low	-	-	-	-	-	-	-	16-21	-	15-20	-	-	-	-	
synMTS_6_010_cox2	0.021	No mitochondrial presequence	95(MPP)	-0.032	11-15,81-85	15-24-high	-	-	-	-	-	-	-	-	14-19	-	-	-	-	-	
synMTS_6_011_cox2	0.026	No mitochondrial presequence	68(MPP)	-0.029	41-45,45-49	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	9-14	
synMTS_6_012_cox2	0.006	No mitochondrial presequence	29(MPP)	-0.103	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_013_cox2	0.017	No mitochondrial presequence	81(MPP)	-0.025	70-74	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_014_cox2	0.019	No mitochondrial presequence	58(MPP)	0.034	7-11	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_015_cox2	0.022	No mitochondrial presequence	70(MPP)	0.071		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_016_cox2	0.046	No mitochondrial presequence	23(MPP)	0.043	4-8,8-12,52-56,77-81	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_017_cox2	0.002	No mitochondrial presequence	76(MPP)	-0.039	41-45,49-53,52-56,56-60,73-77	6-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_018_cox2	0.024	No mitochondrial presequence	87(MPP)	0.034	33-37,48-52,51-55,80-84,84-88	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_019_cox2	0.001	No mitochondrial presequence	79(MPP)	0.013		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_020_cox2	0.002	No mitochondrial presequence	49(MPP)	-0.041	43-47	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_021_cox2	0.018	No mitochondrial presequence	40(MPP), 41(Icp55)	0.000	22-26	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_022_cox2	0.006	No mitochondrial presequence	75(MPP)	0.027	25-29	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_023_cox2	0.004	No mitochondrial presequence	59(MPP)	-0.119	49-53	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_024_cox2	0.011	No mitochondrial presequence	42(MPP)	-0.119	3-7,31-35	2-11-low	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
synMTS_6_025_cox2	0.002	No mitochondrial presequence	16(MPP)	-0.062	2-6,36-40,55-59,75-79,81-85	2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_026_cox2	0.071	No mitochondrial presequence	66(MPP)	0.000	2-6,53-57,58-62	2-12-high	-	-	-	-	-	10-15	-	-	-	-	-	-	-	9-14	
synMTS_6_027_cox2	0.005	No mitochondrial presequence	85(MPP)	0.035	34-38	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_028_cox2	0.062	No mitochondrial presequence	57(MPP)	0.088	14-18	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_029_cox2	0.008	No mitochondrial presequence	83(MPP)	-0.084	80-84	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_030_cox2	0.009	No mitochondrial presequence	7(MPP)	-0.143	27-31,44-48,52-56	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_031_cox2	0.006	No mitochondrial presequence	84(MPP)	0.071	13-17	20-29-high	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
synMTS_6_032_cox2	0.019	No mitochondrial presequence	42(MPP)	0.048	3-7,39-43	21-30-low	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
synMTS_6_033_cox2	0.012	No mitochondrial presequence	60(MPP)	0.050	7-11,57-61	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_034_cox2	0.027	No mitochondrial presequence	84(MPP)	-0.071	67-71	19-28-high	-	-	-	-	-	-	-	20-25	-	-	-	-	-	19-24	
synMTS_6_035_cox2	0.024	No mitochondrial presequence	62(MPP)	-0.016	26-30	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_036_cox2	0.003	No mitochondrial presequence	59(MPP), 60(Icp55)	-0.085	14-18,47-51,57-61,61-65,95-99	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_037_cox2	0.002	No mitochondrial presequence	41(MPP)	0.073		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_038_cox2	0.000	No mitochondrial presequence	44(MPP)	-0.023	13-17,26-30,33-37,36-40	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_039_cox2	0.003	No mitochondrial presequence	86(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_040_cox2	0.008	No mitochondrial presequence	14(MPP), 15(Icp55)	-0.071	3-7	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_041_cox2	0.003	No mitochondrial presequence	91(MPP)	0.044	39-43	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_042_cox2	0.031	No mitochondrial presequence	6(MPP)	-0.167	72-76,89-93	8-17-low	-	-	-	-	-	-	11-16	-	-	18-23	-	-	-	10-15	
synMTS_6_043_cox2	0.005	No mitochondrial presequence	56(MPP)	-0.054	38-42	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_044_cox2	0.008	No mitochondrial presequence	8(MPP)	-0.250	39-43,60-64,85-89	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_045_cox2	0.002	No mitochondrial presequence	61(MPP)	-0.033		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_046_cox2	0.003	No mitochondrial presequence	95(MPP)	0.011	51-55,59-63,66-70,93-97	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_047_cox2	0.012	No mitochondrial presequence	44(MPP)	-0.023	15-19	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_048_cox2	0.005	No mitochondrial presequence	65(MPP)	-0.031	18-22,23-27,63-67	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_049_cox2	0.035	No mitochondrial presequence	28(MPP)	0.036	8-12,11-15,86-90	4-13-high	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
