<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_069_var1	0.004	No mitochondrial presequence	53(MPP)	-0.208		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_028_var1	0.005	No mitochondrial presequence	48(MPP)	-0.188		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_047_var1	0.001	No mitochondrial presequence	20(MPP)	-0.200	18-22	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_075_var1	0.000	No mitochondrial presequence	89(MPP)	-0.213		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_136_var1	0.004	No mitochondrial presequence	47(MPP)	-0.191	44-48	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_176_var1	0.002	No mitochondrial presequence	19(MPP)	-0.211		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_090_var1	0.000	No mitochondrial presequence	21(MPP)	-0.238		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_181_var1	0.001	No mitochondrial presequence	58(MPP)	-0.259	51-55	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_178_var1	0.004	No mitochondrial presequence	47(MPP)	-0.213	44-48	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_081_var1	0.001	No mitochondrial presequence	87(MPP)	-0.207		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_102_var1	0.008	No mitochondrial presequence	81(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_060_var1	0.011	No mitochondrial presequence	81(MPP)	-0.198		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_171_var1	0.002	No mitochondrial presequence	14(MPP)	-0.214		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_142_var1	0.000	No mitochondrial presequence	46(MPP)	-0.196		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_158_var1	0.002	No mitochondrial presequence	47(MPP)	-0.191	44-48	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_162_var1	0.005	No mitochondrial presequence	72(MPP)	-0.222		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_183_var1	0.002	No mitochondrial presequence	74(MPP)	-0.230		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_011_var1	0.000	No mitochondrial presequence	32(MPP)	-0.250		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_082_var1	0.001	No mitochondrial presequence	49(MPP)	-0.184	46-50	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_054_var1	0.000	No mitochondrial presequence	51(MPP)	-0.196		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_003_var1	0.000	No mitochondrial presequence	94(MPP)	-0.234		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_084_var1	0.003	No mitochondrial presequence	76(MPP)	-0.211	10-14	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_189_var1	0.000	No mitochondrial presequence	51(MPP)	-0.216		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_049_var1	0.002	No mitochondrial presequence	46(MPP)	-0.174		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_187_var1	0.000	No mitochondrial presequence	51(MPP)	-0.196		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_127_var1	0.002	No mitochondrial presequence	67(MPP)	-0.209		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_114_var1	0.006	No mitochondrial presequence	80(MPP)	-0.188		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_067_var1	0.001	No mitochondrial presequence	72(MPP)	-0.208	69-73	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_031_var1	0.001	No mitochondrial presequence	93(MPP)	-0.226		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_138_var1	0.001	No mitochondrial presequence	91(MPP)	-0.231		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_025_var1	0.022	No mitochondrial presequence	50(MPP)	-0.220		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_116_var1	0.000	No mitochondrial presequence	87(MPP)	-0.218	84-88	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_177_var1	0.001	No mitochondrial presequence	78(MPP), 79(Icp55)	-0.231		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_110_var1	0.001	No mitochondrial presequence	76(MPP)	-0.211	51-55,69-73,73-77	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_120_var1	0.001	No mitochondrial presequence	58(MPP)	-0.190		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_056_var1	0.001	No mitochondrial presequence	62(MPP)	-0.194	1-5	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_101_var1	0.001	No mitochondrial presequence	91(MPP)	-0.242		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_111_var1	0.000	No mitochondrial presequence	40(MPP)	-0.275		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_064_var1	0.002	No mitochondrial presequence	55(MPP)	-0.273		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_002_var1	0.002	No mitochondrial presequence	73(MPP)	-0.205		15-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_001_var1	0.005	No mitochondrial presequence	49(MPP)	-0.224	95-99	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_010_var1	0.010	No mitochondrial presequence	48(MPP)	-0.188	29-33	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_096_var1	0.006	No mitochondrial presequence	93(MPP)	-0.226	22-26,90-94	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_040_var1	0.000	No mitochondrial presequence	46(MPP)	-0.196		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_030_var1	0.001	No mitochondrial presequence	76(MPP)	-0.211		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_107_var1	0.001	No mitochondrial presequence	90(MPP)	-0.222	20-24,87-91	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_068_var1	0.006	No mitochondrial presequence	54(MPP)	-0.222		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_105_var1	0.000	No mitochondrial presequence	37(MPP)	-0.243		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_108_var1	0.000	No mitochondrial presequence	91(MPP)	-0.220		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_063_var1	0.001	No mitochondrial presequence	95(MPP)	-0.200	93-97	15-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_012_var1	0.008	No mitochondrial presequence	73(MPP)	-0.205		9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_179_var1	0.004	No mitochondrial presequence	82(MPP)	-0.207		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_057_var1	0.004	No mitochondrial presequence	67(MPP)	-0.209		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_065_var1	0.001	No mitochondrial presequence	91(MPP)	-0.209	55-59,88-92	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_149_var1	0.003	No mitochondrial presequence	46(MPP)	-0.174		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_071_var1	0.000	No mitochondrial presequence	49(MPP)	-0.204	47-51	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_020_var1	0.007	No mitochondrial presequence	49(MPP)	-0.204		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_122_var1	0.003	No mitochondrial presequence	94(MPP)	-0.234		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_161_var1	0.000	No mitochondrial presequence	11(MPP)	-0.182		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_086_var1	0.009	No mitochondrial presequence	38(MPP)	-0.263		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_006_var1	0.001	No mitochondrial presequence	15(MPP)	-0.267		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_007_var1	0.001	No mitochondrial presequence	86(MPP)	-0.221	83-87	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_073_var1	0.000	No mitochondrial presequence	91(MPP)	-0.220		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_095_var1	0.000	No mitochondrial presequence	76(MPP)	-0.184		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_093_var1	0.003	No mitochondrial presequence	25(MPP)	-0.240		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_195_var1	0.002	No mitochondrial presequence	70(MPP)	-0.214		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_019_var1	0.001	No mitochondrial presequence	8(MPP), 9(Icp55)	-0.250		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_159_var1	0.003	No mitochondrial presequence	60(MPP)	-0.217	42-46,57-61	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_140_var1	0.001	No mitochondrial presequence	52(MPP)	-0.192	49-53	6-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_021_var1	0.004	No mitochondrial presequence	37(MPP)	-0.270	5-9	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_094_var1	0.002	No mitochondrial presequence	52(MPP)	-0.192	49-53	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_026_var1	0.006	No mitochondrial presequence	88(MPP)	-0.216	86-90	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_098_var1	0.001	No mitochondrial presequence	80(MPP)	-0.212		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_141_var1	0.001	No mitochondrial presequence	24(MPP)	-0.250		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_182_var1	0.030	No mitochondrial presequence	45(MPP)	-0.178	17-21	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_038_var1	0.000	No mitochondrial presequence	52(MPP)	-0.192	49-53	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_041_var1	0.000	No mitochondrial presequence	57(MPP)	-0.193	54-58	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_099_var1	0.000	No mitochondrial presequence	11(MPP)	-0.182		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_087_var1	0.000	No mitochondrial presequence	10(MPP)	-0.200	27-31	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_048_var1	0.000	No mitochondrial presequence	56(MPP)	-0.196		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_168_var1	0.000	No mitochondrial presequence	84(MPP)	-0.226		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_121_var1	0.000	No mitochondrial presequence	60(MPP)	-0.250		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_156_var1	0.000	No mitochondrial presequence	4(MPP)	-0.250		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_058_var1	0.002	No mitochondrial presequence	54(MPP)	-0.185		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_147_var1	0.000	No mitochondrial presequence	25(MPP)	-0.240	8-12	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_036_var1	0.002	No mitochondrial presequence	57(MPP), 58(Icp55)	-0.228		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_055_var1	0.007	No mitochondrial presequence	73(MPP)	-0.219		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_160_var1	0.003	No mitochondrial presequence	51(MPP)	-0.196		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_017_var1	0.005	No mitochondrial presequence	49(MPP)	-0.184		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_027_var1	0.035	No mitochondrial presequence	45(MPP)	-0.222		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_018_var1	0.001	No mitochondrial presequence	66(MPP)	-0.227	47-51	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_185_var1	0.006	No mitochondrial presequence	60(MPP)	-0.200	7-11,57-61	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_172_var1	0.002	No mitochondrial presequence	81(MPP)	-0.222		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_016_var1	0.003	No mitochondrial presequence	50(MPP)	-0.200		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_151_var1	0.000	No mitochondrial presequence	45(MPP)	-0.244		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_145_var1	0.001	No mitochondrial presequence	56(MPP)	-0.196	26-30,53-57	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_100_var1	0.000	No mitochondrial presequence	22(MPP)	-0.227		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_022_var1	0.005	No mitochondrial presequence	33(MPP)	-0.242		18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_163_var1	0.002	No mitochondrial presequence	57(MPP)	-0.263		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_150_var1	0.008	No mitochondrial presequence	74(MPP)	-0.230		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_061_var1	0.001	No mitochondrial presequence	51(MPP)	-0.196	48-52	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_015_var1	0.002	No mitochondrial presequence	71(MPP)	-0.225	96-100	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_029_var1	0.025	No mitochondrial presequence	53(MPP)	-0.189	29-33	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_109_var1	0.003	No mitochondrial presequence	68(MPP)	-0.206	45-49	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_125_var1	0.000	No mitochondrial presequence	8(MPP)	-0.250		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_085_var1	0.010	No mitochondrial presequence	62(MPP)	-0.194	59-63	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_133_var1	0.003	No mitochondrial presequence	37(MPP)	-0.243		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_131_var1	0.006	No mitochondrial presequence	60(MPP)	-0.200	43-47	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_076_var1	0.001	No mitochondrial presequence	94(MPP)	-0.213	69-73,91-95	13-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_079_var1	0.000	No mitochondrial presequence	47(MPP)	-0.191	44-48	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_113_var1	0.011	No mitochondrial presequence	78(MPP)	-0.231		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_154_var1	0.000	No mitochondrial presequence	56(MPP)	-0.214		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_173_var1	0.004	No mitochondrial presequence	78(MPP)	-0.218	75-79	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_042_var1	0.000	No mitochondrial presequence	26(MPP)	-0.231		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_165_var1	0.003	No mitochondrial presequence	46(MPP)	-0.196	43-47	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_080_var1	0.002	No mitochondrial presequence	50(MPP)	-0.220	22-26	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_140_var1	0.078	No mitochondrial presequence	70(MPP)	0.071	49-53,54-58,67-71	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_061_var1	0.127	No mitochondrial presequence	53(MPP)	0.057	23-27,50-54,67-71,81-85	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_038_var1	0.001	No mitochondrial presequence	44(MPP)	-0.023	13-17,26-30,33-37,36-40	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_015_var1	0.133	No mitochondrial presequence	16(MPP)	0.188		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_042_var1	0.101	No mitochondrial presequence	46(MPP)	-0.022	72-76,89-93	8-17-low	-	-	-	-	-	-	11-16	-	-	18-23	-	-	-	10-15	
synMTS_6_141_var1	0.020	No mitochondrial presequence	6(MPP)	0.167	27-31,31-35,51-55,91-95	17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_085_var1	0.098	No mitochondrial presequence	22(MPP)	0.045	4-8,69-73,90-94	3-12-high	-	-	20-25	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_154_var1	0.059	No mitochondrial presequence	39(MPP)	0.077	27-31,36-40,47-51	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_014_var1	0.021	No mitochondrial presequence	10(MPP)	0.000	7-11	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_168_var1	0.261	No mitochondrial presequence	11(MPP)	0.091	2-6,28-32,51-55,89-93	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_055_var1	0.022	No mitochondrial presequence	32(MPP)	-0.031	76-80,79-83	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_068_var1	0.001	No mitochondrial presequence	44(MPP)	0.023	33-37	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_098_var1	0.044	No mitochondrial presequence	41(MPP)	0.049	13-17,20-24,34-38,38-42,79-83	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_071_var1	0.039	No mitochondrial presequence	76(MPP)	0.053	58-62,74-78,78-82,94-98	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_111_var1	0.010	No mitochondrial presequence	52(MPP)	0.019	26-30,36-40	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_045_var1	0.002	No mitochondrial presequence	61(MPP)	-0.033		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_008_var1	0.019	No mitochondrial presequence	68(MPP)	0.044	56-60	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_193_var1	0.011	No mitochondrial presequence	67(MPP)	-0.015	23-27	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_174_var1	0.031	No mitochondrial presequence	68(MPP)	0.029	22-26,26-30,61-65	21-30-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_6_143_var1	0.000	No mitochondrial presequence	38(MPP)	-0.053	52-56	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_137_var1	0.001	No mitochondrial presequence	43(MPP)	-0.023	15-19,40-44	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_198_var1	0.019	No mitochondrial presequence	11(MPP)	0.000	20-24,44-48,48-52,51-55	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_105_var1	0.001	No mitochondrial presequence	74(MPP)	0.000	33-37,66-70	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_060_var1	0.084	No mitochondrial presequence	29(MPP)	-0.069	43-47,47-51	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_190_var1	0.201	No mitochondrial presequence	15(MPP)	0.067	2-6,52-56,65-69	18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_150_var1	0.022	No mitochondrial presequence	31(MPP)	0.129		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_157_var1	0.139	No mitochondrial presequence	18(MPP)	0.111		13-22-high	-	-	-	-	-	-	-	15-20	-	-	-	-	-	14-19	
synMTS_6_166_var1	0.014	No mitochondrial presequence	13(MPP)	0.231	43-47	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_030_var1	0.043	No mitochondrial presequence	25(MPP)	-0.040	27-31,44-48,52-56	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_188_var1	0.040	No mitochondrial presequence	24(MPP)	-0.083	10-14,68-72	10-20-low	-	-	-	-	-	-	-	-	8-13	-	-	-	-	-	
synMTS_6_034_var1	0.039	No mitochondrial presequence	59(MPP)	-0.068	67-71	19-28-high	-	-	-	-	-	-	-	20-25	-	-	-	-	-	19-24	
synMTS_6_116_var1	0.013	No mitochondrial presequence	73(MPP)	-0.041	62-66	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_057_var1	0.002	No mitochondrial presequence	27(MPP)	-0.037	10-14,24-28	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_010_var1	0.110	No mitochondrial presequence	27(MPP)	0.074	11-15,81-85	15-24-high	-	-	-	-	-	-	-	-	14-19	-	-	-	-	-	
synMTS_6_003_var1	0.044	No mitochondrial presequence	44(MPP)	-0.045	3-7	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_119_var1	0.143	No mitochondrial presequence	51(MPP)	0.020	15-19	7-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_175_var1	0.216	No mitochondrial presequence	46(MPP)	0.130	5-9	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	5-10	-	
synMTS_6_152_var1	0.031	No mitochondrial presequence	59(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	4-9	16-21	-	-	-	-	-	
synMTS_6_180_var1	0.239	No mitochondrial presequence	9(MPP)	0.222	3-7,6-10,19-23,22-26	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_106_var1	0.047	No mitochondrial presequence	53(MPP)	-0.019	78-82,85-89	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_117_var1	0.010	No mitochondrial presequence	56(MPP)	0.018	9-13,48-52	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_200_var1	0.076	No mitochondrial presequence	21(MPP)	0.048	62-66,65-69	21-30-low	-	4-9	-	-	-	2-7	-	-	-	1-6	-	-	-	-	
synMTS_6_120_var1	0.041	No mitochondrial presequence	49(MPP)	0.061	11-15,22-26,32-36	11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_087_var1	0.030	No mitochondrial presequence	32(MPP)	-0.031	6-10,15-19,59-63	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_028_var1	0.102	No mitochondrial presequence	9(MPP)	0.000	14-18	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_167_var1	0.008	No mitochondrial presequence	37(MPP)	-0.054	34-38	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_162_var1	0.032	No mitochondrial presequence	40(MPP)	-0.125	2-6,94-98	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_047_var1	0.024	No mitochondrial presequence	44(MPP)	-0.023	15-19	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_084_var1	0.002	No mitochondrial presequence	51(MPP), 52(Icp55)	-0.039	48-52	2-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_066_var1	0.068	No mitochondrial presequence	21(MPP)	0.143	10-14,47-51	5-14-high	-	-	-	-	-	-	-	-	-	-	-	9-14	-	-	
synMTS_6_130_var1	0.050	No mitochondrial presequence	25(MPP)	0.080	59-63	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_181_var1	0.012	No mitochondrial presequence	57(MPP)	-0.035		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_173_var1	0.008	No mitochondrial presequence	43(MPP)	-0.070	33-37,41-45,60-64,96-100	21-30-low	-	-	-	-	-	-	21-26	-	-	20-25	-	-	-	-	
synMTS_6_153_var1	0.007	No mitochondrial presequence	39(MPP)	0.000	31-35,45-49	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_176_var1	0.015	No mitochondrial presequence	26(MPP)	0.000	19-23,43-47,79-83,87-91,96-100	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_056_var1	0.070	No mitochondrial presequence	14(MPP)	0.071		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_146_var1	0.001	No mitochondrial presequence	19(MPP)	-0.105	40-44,71-75,77-81,80-84,88-92	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_094_var1	0.008	No mitochondrial presequence	31(MPP)	-0.032	8-12,32-36,36-40,39-43,54-58,75-79	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_179_var1	0.585	Possessing mitochondrial presequence	9(MPP)	0.222	16-20	16-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_163_var1	0.079	No mitochondrial presequence	15(MPP)	0.200	12-16	21-30-low	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
