<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_349_hac1	0.002	No mitochondrial presequence	54(MPP)	-0.241	5-9	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_350_hac1	0.001	No mitochondrial presequence	89(MPP)	-0.236		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_351_hac1	0.000	No mitochondrial presequence	61(MPP)	-0.213	28-32,58-62	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_352_hac1	0.002	No mitochondrial presequence	72(MPP)	-0.194		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_353_hac1	0.001	No mitochondrial presequence	56(MPP)	-0.196	53-57	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_354_hac1	0.000	No mitochondrial presequence	46(MPP)	-0.196	89-93	8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_355_hac1	0.005	No mitochondrial presequence	76(MPP)	-0.237	5-9	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_356_hac1	0.003	No mitochondrial presequence	71(MPP)	-0.211	68-72	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_357_hac1	0.000	No mitochondrial presequence	5(MPP)	-0.200		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_358_hac1	0.001	No mitochondrial presequence	66(MPP)	-0.197	63-67	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_359_hac1	0.000	No mitochondrial presequence	73(MPP)	-0.247		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_360_hac1	0.001	No mitochondrial presequence	48(MPP)	-0.188	91-95	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_361_hac1	0.012	No mitochondrial presequence	66(MPP)	-0.197		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_362_hac1	0.001	No mitochondrial presequence	59(MPP)	-0.220		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_363_hac1	0.002	No mitochondrial presequence	81(MPP)	-0.235		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_364_hac1	0.000	No mitochondrial presequence	56(MPP)	-0.196	53-57	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_365_hac1	0.002	No mitochondrial presequence	78(MPP)	-0.218		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_366_hac1	0.001	No mitochondrial presequence	31(MPP)	-0.226		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_367_hac1	0.007	No mitochondrial presequence	71(MPP)	-0.211	24-28	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_368_hac1	0.001	No mitochondrial presequence	46(MPP)	-0.174	89-93	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_369_hac1	0.000	No mitochondrial presequence	49(MPP)	-0.204		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_370_hac1	0.000	No mitochondrial presequence	54(MPP)	-0.222		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_371_hac1	0.000	No mitochondrial presequence	83(MPP)	-0.241		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_372_hac1	0.000	No mitochondrial presequence	58(MPP)	-0.224	25-29	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_373_hac1	0.000	No mitochondrial presequence	42(MPP)	-0.238		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_374_hac1	0.001	No mitochondrial presequence	95(MPP)	-0.221		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_375_hac1	0.001	No mitochondrial presequence	58(MPP)	-0.207	56-60	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_376_hac1	0.003	No mitochondrial presequence	67(MPP)	-0.209		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_377_hac1	0.001	No mitochondrial presequence	81(MPP)	-0.259		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_378_hac1	0.000	No mitochondrial presequence	19(MPP)	-0.263		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_379_hac1	0.000	No mitochondrial presequence	61(MPP)	-0.213		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_380_hac1	0.001	No mitochondrial presequence	92(MPP)	-0.217		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_381_hac1	0.001	No mitochondrial presequence	58(MPP)	-0.207	55-59	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_382_hac1	0.014	No mitochondrial presequence	16(MPP)	-0.250	96-100	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_383_hac1	0.001	No mitochondrial presequence	44(MPP)	-0.227		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_384_hac1	0.003	No mitochondrial presequence	18(MPP)	-0.222		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_385_hac1	0.001	No mitochondrial presequence	86(MPP)	-0.209		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_386_hac1	0.003	No mitochondrial presequence	61(MPP)	-0.197		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_387_hac1	0.003	No mitochondrial presequence	78(MPP)	-0.205		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_388_hac1	0.004	No mitochondrial presequence	77(MPP)	-0.208	74-78	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_389_hac1	0.007	No mitochondrial presequence	47(MPP)	-0.191	44-48,90-94	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_390_hac1	0.000	No mitochondrial presequence	25(MPP)	-0.200	1-5	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_391_hac1	0.000	No mitochondrial presequence	63(MPP)	-0.206		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_392_hac1	0.005	No mitochondrial presequence	87(MPP)	-0.218	84-88	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_393_hac1	0.006	No mitochondrial presequence	11(MPP)	-0.182		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_394_hac1	0.003	No mitochondrial presequence	52(MPP)	-0.173	95-99	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_395_hac1	0.000	No mitochondrial presequence	90(MPP)	-0.200	13-17,88-92	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_396_hac1	0.002	No mitochondrial presequence	63(MPP)	-0.238		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_397_hac1	0.000	No mitochondrial presequence	48(MPP)	-0.208	45-49,91-95	9-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_398_hac1	0.012	No mitochondrial presequence	54(MPP)	-0.204		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_399_hac1	0.004	No mitochondrial presequence	36(MPP)	-0.250		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_400_hac1	0.000	No mitochondrial presequence	75(MPP)	-0.227		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_201_hac1	0.025	No mitochondrial presequence	66(MPP)	0.061	14-18,43-47,63-67	4-15-low	-	-	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
synMTS_6_202_hac1	0.003	No mitochondrial presequence	91(MPP)	-0.044	35-39,67-71,78-82	10-20-low	-	-	-	-	-	-	-	9-14	-	-	-	-	-	8-13	
synMTS_6_203_hac1	0.003	No mitochondrial presequence	62(MPP)	0.145	29-33,46-50,50-54,60-64	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_204_hac1	0.002	No mitochondrial presequence	77(MPP)	-0.026	20-24,57-61	14-23-low	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
synMTS_6_205_hac1	0.029	No mitochondrial presequence	62(MPP)	-0.048	26-30,47-51	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_206_hac1	0.003	No mitochondrial presequence	76(MPP)	0.026	6-10,16-20,74-78	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_207_hac1	0.001	No mitochondrial presequence	55(MPP)	-0.055		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_208_hac1	0.095	No mitochondrial presequence	86(MPP)	0.012	12-16,83-87	12-21-high	-	-	25-30	-	12-17	-	15-20	-	-	-	-	-	-	-	
synMTS_6_209_hac1	0.014	No mitochondrial presequence	64(MPP)	0.000	11-15,29-33,40-44,52-56	11-20-high	-	-	-	-	-	-	-	-	9-14	-	8-13	-	-	-	
synMTS_6_210_hac1	0.034	No mitochondrial presequence	56(MPP)	0.036	9-13,37-41,45-49	18-28-low	-	-	-	-	-	-	13-18	-	-	12-17	-	-	-	-	
synMTS_6_211_hac1	0.001	No mitochondrial presequence	87(MPP)	0.034	42-46,56-60,84-88	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_212_hac1	0.011	No mitochondrial presequence	71(MPP)	-0.056	25-29	21-30-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
synMTS_6_213_hac1	0.015	No mitochondrial presequence	36(MPP)	-0.028	3-7,53-57,56-60	8-17-high	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
synMTS_6_214_hac1	0.003	No mitochondrial presequence	65(MPP)	0.046	59-63,62-66	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_215_hac1	0.022	No mitochondrial presequence	28(MPP)	0.143	4-8,51-55	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_216_hac1	0.064	No mitochondrial presequence	48(MPP)	0.000	3-7,7-11,10-14,42-46,45-49,92-96	3-12-high	-	-	-	-	10-15	-	-	-	-	-	-	6-11	-	-	
synMTS_6_217_hac1	0.004	No mitochondrial presequence	45(MPP)	0.000	2-6,68-72	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_218_hac1	0.006	No mitochondrial presequence	25(MPP)	0.080	3-7,45-49,55-59,67-71	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_219_hac1	0.021	No mitochondrial presequence	45(MPP)	-0.089	42-46,89-93	10-19-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_6_220_hac1	0.004	No mitochondrial presequence	32(MPP)	0.125	2-6,15-19,59-63,75-79,95-99	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_221_hac1	0.001	No mitochondrial presequence	79(MPP)	0.076	16-20,73-77	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_222_hac1	0.018	No mitochondrial presequence	64(MPP)	0.062	19-23,50-54,53-57,57-61,61-65	19-28-low	-	-	-	-	19-24	-	-	-	-	-	-	-	-	-	
synMTS_6_223_hac1	0.004	No mitochondrial presequence	48(MPP)	0.042	33-37,37-41,42-46,91-95	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_224_hac1	0.020	No mitochondrial presequence	32(MPP)	-0.031	12-16,16-20	11-20-high	-	-	-	13-18	-	-	25-30	-	-	24-29	-	-	-	-	
synMTS_6_225_hac1	0.002	No mitochondrial presequence	71(MPP)	-0.169		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_226_hac1	0.008	No mitochondrial presequence	49(MPP)	0.020	92-96	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_227_hac1	0.002	No mitochondrial presequence	93(MPP)	-0.032	35-39,90-94	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_228_hac1	0.011	No mitochondrial presequence	53(MPP)	0.000	96-100	2-11-low	-	18-23	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_229_hac1	0.001	No mitochondrial presequence	86(MPP)	-0.012	9-13	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_230_hac1	0.020	No mitochondrial presequence	69(MPP)	0.000	15-19,27-31,31-35,35-39	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_231_hac1	0.010	No mitochondrial presequence	77(MPP)	0.039	5-9,29-33,33-37,37-41,48-52,74-78	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_232_hac1	0.010	No mitochondrial presequence	57(MPP)	0.018	2-6,26-30	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_233_hac1	0.001	No mitochondrial presequence	89(MPP)	0.022		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_234_hac1	0.002	No mitochondrial presequence	18(MPP)	-0.222		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_235_hac1	0.005	No mitochondrial presequence	49(MPP)	0.061	15-19,18-22	10-19-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
synMTS_6_236_hac1	0.003	No mitochondrial presequence	88(MPP)	0.023	7-11,31-35,35-39,44-48,56-60	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_237_hac1	0.010	No mitochondrial presequence	23(MPP)	0.043	92-96	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_238_hac1	0.006	No mitochondrial presequence	11(MPP)	0.182	16-20,34-38	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_239_hac1	0.005	No mitochondrial presequence	13(MPP)	0.231	18-22,36-40	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_240_hac1	0.015	No mitochondrial presequence	57(MPP)	0.035		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_241_hac1	0.045	No mitochondrial presequence	28(MPP)	0.107	82-86	7-18-high	-	-	-	-	-	25-30	-	-	-	24-29	-	-	-	-	
synMTS_6_242_hac1	0.029	No mitochondrial presequence	52(MPP)	0.058	18-22,96-100	14-23-high	-	10-15	-	-	-	8-13	-	-	-	-	-	-	-	-	
synMTS_6_243_hac1	0.007	No mitochondrial presequence	18(MPP)	-0.111	23-27,55-59,63-67,67-71	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_244_hac1	0.008	No mitochondrial presequence	63(MPP)	-0.048	9-13,33-37	6-15-low	-	-	-	-	-	-	-	-	-	-	-	8-13	-	-	
synMTS_6_245_hac1	0.012	No mitochondrial presequence	89(MPP)	0.056	11-15	20-29-low	-	-	-	12-17	-	-	-	-	-	-	-	-	-	-	
synMTS_6_246_hac1	0.005	No mitochondrial presequence	42(MPP)	-0.095	39-43,86-90	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_247_hac1	0.001	No mitochondrial presequence	80(MPP)	0.050	73-77,77-81	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_248_hac1	0.001	No mitochondrial presequence	41(MPP), 42(Icp55)	0.146	25-29,30-34,34-38,38-42,81-85,86-90	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_249_hac1	0.000	No mitochondrial presequence	89(MPP)	0.011	18-22,49-53,78-82	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_250_hac1	0.032	No mitochondrial presequence	4(MPP)	0.000	9-13,22-26,44-48,69-73,72-76,83-87	19-28-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	-	
synMTS_6_251_hac1	0.000	No mitochondrial presequence	49(MPP)	-0.020	3-7,92-96	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_252_hac1	0.010	No mitochondrial presequence	6(MPP)	-0.167	30-34,33-37,42-46,50-54,67-71	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_253_hac1	0.035	No mitochondrial presequence	87(MPP)	0.000	80-84,84-88	4-15-high	-	6-11	-	-	-	4-9	-	-	-	3-8	-	-	-	-	
synMTS_6_254_hac1	0.006	No mitochondrial presequence	90(MPP)	0.011	73-77,77-81,82-86	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_255_hac1	0.000	No mitochondrial presequence	58(MPP)	-0.034	28-32,55-59	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_256_hac1	0.012	No mitochondrial presequence	72(MPP)	-0.125	94-98	5-14-low	-	-	-	-	-	-	6-11	-	-	-	-	-	-	-	
synMTS_6_257_hac1	0.010	No mitochondrial presequence	57(MPP)	-0.123		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_258_hac1	0.015	No mitochondrial presequence	77(MPP)	0.143	63-67	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_259_hac1	0.002	No mitochondrial presequence	91(MPP)	0.022	72-76	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_260_hac1	0.010	No mitochondrial presequence	95(MPP)	0.032	10-14,87-91	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_261_hac1	0.025	No mitochondrial presequence	63(MPP)	0.016	33-37,36-40	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_262_hac1	0.008	No mitochondrial presequence	15(MPP)	0.067	13-17	12-21-high	-	18-23	-	-	-	16-21	-	-	-	-	-	-	-	-	
synMTS_6_263_hac1	0.002	No mitochondrial presequence	57(MPP)	0.123		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_264_hac1	0.005	No mitochondrial presequence	45(MPP)	-0.044	43-47,89-93	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_265_hac1	0.015	No mitochondrial presequence	64(MPP)	0.016	23-27,44-48,49-53	21-30-low	-	-	-	-	-	-	-	-	-	-	-	22-27	-	-	
synMTS_6_266_hac1	0.001	No mitochondrial presequence	6(MPP)	-0.167	25-29,55-59	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_267_hac1	0.001	No mitochondrial presequence	12(MPP)	-0.250	40-44,83-87	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_268_hac1	0.051	No mitochondrial presequence	60(MPP)	0.050	7-11,23-27,31-35	6-15-high	-	-	-	-	-	-	-	-	-	-	-	22-27	7-12	-	
synMTS_6_269_hac1	0.001	No mitochondrial presequence	17(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_270_hac1	0.004	No mitochondrial presequence	6(MPP)	-0.167	25-29,59-63,85-89	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
synMTS_6_271_hac1	0.007	No mitochondrial presequence	82(MPP)	0.000	53-57,61-65	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_272_hac1	0.001	No mitochondrial presequence	70(MPP)	0.014	59-63,67-71	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_273_hac1	0.010	No mitochondrial presequence	62(MPP)	0.000	28-32	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_274_hac1	0.055	No mitochondrial presequence	48(MPP)	0.229	40-44,46-50,92-96	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_275_hac1	0.104	No mitochondrial presequence	14(MPP)	0.214	18-22,94-98	13-22-high	-	-	-	-	-	-	22-27	-	-	21-26	-	-	-	-	
synMTS_6_276_hac1	0.005	No mitochondrial presequence	87(MPP)	0.046	76-80,79-83	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_277_hac1	0.003	No mitochondrial presequence	51(MPP)	-0.078	94-98	2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_278_hac1	0.005	No mitochondrial presequence	65(MPP)	0.031	25-29,62-66	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_279_hac1	0.032	No mitochondrial presequence	82(MPP)	0.073	41-45,46-50,50-54,58-62	18-27-high	-	15-20	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_280_hac1	0.020	No mitochondrial presequence	73(MPP), 74(Icp55)	0.041	30-34,57-61,70-74,96-100	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_281_hac1	0.001	No mitochondrial presequence	65(MPP)	-0.015	24-28,59-63,62-66	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_282_hac1	0.009	No mitochondrial presequence	66(MPP)	0.045		19-28-low	-	-	-	-	-	-	-	-	-	-	2-7	-	-	-	
synMTS_6_283_hac1	0.004	No mitochondrial presequence	81(MPP)	0.025		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_284_hac1	0.004	No mitochondrial presequence	10(MPP), 11(Icp55)	-0.200	48-52,55-59,59-63,68-72,78-82	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_285_hac1	0.111	No mitochondrial presequence	46(MPP)	0.065	3-7,90-94	11-20-low	-	18-23,25-30	-	-	-	16-21,23-28	-	-	-	22-27	-	-	-	15-20	
synMTS_6_286_hac1	0.010	No mitochondrial presequence	6(MPP)	-0.167	45-49,48-52,56-60	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_287_hac1	0.007	No mitochondrial presequence	82(MPP)	-0.012		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_288_hac1	0.031	No mitochondrial presequence	19(MPP)	0.211	34-38	1-11-high	-	-	-	-	-	-	-	-	19-24	-	-	-	-	-	
synMTS_6_289_hac1	0.042	No mitochondrial presequence	67(MPP)	0.104	11-15,18-22	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_290_hac1	0.010	No mitochondrial presequence	91(MPP)	0.066	11-15,15-19,31-35	10-19-high	-	-	-	-	-	20-25	-	-	-	19-24	-	-	-	-	
synMTS_6_291_hac1	0.029	No mitochondrial presequence	61(MPP)	0.049		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_292_hac1	0.020	No mitochondrial presequence	57(MPP)	0.088	54-58	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_293_hac1	0.004	No mitochondrial presequence	62(MPP)	-0.032		4-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_294_hac1	0.003	No mitochondrial presequence	70(MPP), 71(Icp55)	-0.014	16-20,88-92	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_295_hac1	0.019	No mitochondrial presequence	39(MPP)	-0.026	83-87	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_296_hac1	0.004	No mitochondrial presequence	68(MPP)	-0.044	42-46,45-49	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_297_hac1	0.000	No mitochondrial presequence	53(MPP)	0.019	32-36,35-39,96-100	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_298_hac1	0.111	No mitochondrial presequence	74(MPP)	0.135	52-56,56-60	13-22-high	-	-	11-16	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_299_hac1	0.020	No mitochondrial presequence	59(MPP)	0.051	22-26,37-41,45-49,56-60	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_300_hac1	0.013	No mitochondrial presequence	17(MPP)	-0.118	32-36,43-47,50-54	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_301_hac1	0.003	No mitochondrial presequence	60(MPP)	-0.050		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_302_hac1	0.006	No mitochondrial presequence	86(MPP)	0.035	26-30,80-84	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_303_hac1	0.002	No mitochondrial presequence	33(MPP)	-0.030	18-22,39-43,63-67,86-90,89-93	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_304_hac1	0.002	No mitochondrial presequence	6(MPP)	-0.167	8-12,49-53,88-92	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_305_hac1	0.002	No mitochondrial presequence	80(MPP)	-0.037	3-7,27-31,47-51,77-81	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_306_hac1	0.002	No mitochondrial presequence	13(MPP)	-0.077	22-26	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
synMTS_6_307_hac1	0.051	No mitochondrial presequence	63(MPP)	0.143		3-12-high	-	-	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
synMTS_6_308_hac1	0.007	No mitochondrial presequence	72(MPP)	-0.014	9-13,15-19,54-58	7-16-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
synMTS_6_309_hac1	0.004	No mitochondrial presequence	69(MPP)	0.014	52-56	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_310_hac1	0.035	No mitochondrial presequence	8(MPP)	0.125	29-33,42-46,55-59,72-76,86-90	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_311_hac1	0.130	No mitochondrial presequence	82(MPP)	0.049	3-7,6-10,10-14,27-31,58-62	21-30-high	-	-	-	-	3-8,10-15	-	13-18	-	-	-	-	-	-	-	
synMTS_6_312_hac1	0.004	No mitochondrial presequence	29(MPP)	0.034	72-76	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_313_hac1	0.021	No mitochondrial presequence	54(MPP)	0.019		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_314_hac1	0.003	No mitochondrial presequence	90(MPP)	0.056	25-29,35-39,59-63	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_315_hac1	0.029	No mitochondrial presequence	46(MPP)	-0.087	19-23,90-94	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
