<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_517_mmf1	0.005	No mitochondrial presequence	75(MPP)	-0.227	72-76	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_518_mmf1	0.021	No mitochondrial presequence	84(MPP)	-0.226	26-30,81-85	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_519_mmf1	0.002	No mitochondrial presequence	63(MPP)	-0.190		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_520_mmf1	0.004	No mitochondrial presequence	60(MPP)	-0.083		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_521_mmf1	0.001	No mitochondrial presequence	64(MPP)	-0.219		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_522_mmf1	0.002	No mitochondrial presequence	91(MPP)	-0.209	88-92	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_523_mmf1	0.019	No mitochondrial presequence	63(MPP)	-0.079	43-47	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_524_mmf1	0.002	No mitochondrial presequence	22(MPP)	-0.227	16-20	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_525_mmf1	0.000	No mitochondrial presequence	57(MPP)	-0.228		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_526_mmf1	0.004	No mitochondrial presequence	58(MPP)	-0.224		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_527_mmf1	0.001	No mitochondrial presequence	93(MPP)	-0.237		12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_528_mmf1	0.000	No mitochondrial presequence	94(MPP)	-0.213		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_529_mmf1	0.021	No mitochondrial presequence	93(MPP)	-0.129		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_530_mmf1	0.001	No mitochondrial presequence	17(MPP)	-0.235		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_531_mmf1	0.000	No mitochondrial presequence	91(MPP)	-0.132		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_532_mmf1	0.001	No mitochondrial presequence	12(MPP), 13(Icp55)	-0.167		16-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_533_mmf1	0.005	No mitochondrial presequence	92(MPP)	-0.217	42-46,89-93	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_534_mmf1	0.005	No mitochondrial presequence	50(MPP)	-0.180		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_535_mmf1	0.005	No mitochondrial presequence	64(MPP)	-0.234	61-65	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_536_mmf1	0.006	No mitochondrial presequence	87(MPP)	-0.115		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_537_mmf1	0.015	No mitochondrial presequence	41(MPP)	-0.171		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_538_mmf1	0.000	No mitochondrial presequence	15(MPP)	-0.200		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_539_mmf1	0.013	No mitochondrial presequence	82(MPP)	-0.110	61-65	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_540_mmf1	0.001	No mitochondrial presequence	82(MPP)	-0.220	28-32	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_541_mmf1	0.001	No mitochondrial presequence	88(MPP)	-0.205		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_542_mmf1	0.000	No mitochondrial presequence	29(MPP)	-0.241		11-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_543_mmf1	0.005	No mitochondrial presequence	58(MPP)	-0.241		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_544_mmf1	0.000	No mitochondrial presequence	20(MPP), 28(Oct1)	-0.200	36-40	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_545_mmf1	0.000	No mitochondrial presequence	20(MPP)	-0.250	80-84	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_546_mmf1	0.001	No mitochondrial presequence	80(MPP)	-0.212		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_547_mmf1	0.002	No mitochondrial presequence	29(MPP)	-0.276		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_548_mmf1	0.000	No mitochondrial presequence	69(MPP)	-0.101		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_549_mmf1	0.009	No mitochondrial presequence	81(MPP)	-0.222		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_550_mmf1	0.000	No mitochondrial presequence	6(MPP)	-0.167		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_551_mmf1	0.000	No mitochondrial presequence	90(MPP)	-0.222	87-91	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_552_mmf1	0.000	No mitochondrial presequence	64(MPP)	-0.250		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_553_mmf1	0.000	No mitochondrial presequence	54(MPP)	-0.259	49-53	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_554_mmf1	0.001	No mitochondrial presequence	33(MPP), 34(Icp55)	-0.212	51-55	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_555_mmf1	0.004	No mitochondrial presequence	92(MPP)	-0.217	89-93	17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_556_mmf1	0.002	No mitochondrial presequence	90(MPP)	-0.222	88-92	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_557_mmf1	0.002	No mitochondrial presequence	88(MPP)	-0.125		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_558_mmf1	0.000	No mitochondrial presequence	90(MPP)	-0.222	88-92	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_559_mmf1	0.000	No mitochondrial presequence	39(MPP), 40(Icp55)	-0.256		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_560_mmf1	0.009	No mitochondrial presequence	60(MPP)	-0.067		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_561_mmf1	0.004	No mitochondrial presequence	88(MPP)	-0.216	76-80	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_562_mmf1	0.000	No mitochondrial presequence	18(MPP)	-0.222		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_563_mmf1	0.000	No mitochondrial presequence	17(MPP)	-0.235		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_564_mmf1	0.004	No mitochondrial presequence	63(MPP)	-0.206	60-64	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_565_mmf1	0.009	No mitochondrial presequence	86(MPP)	-0.128	67-71	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_566_mmf1	0.002	No mitochondrial presequence	83(MPP)	-0.217		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_567_mmf1	0.002	No mitochondrial presequence	87(MPP)	-0.218	85-89	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_568_mmf1	0.000	No mitochondrial presequence	7(MPP)	-0.143		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_569_mmf1	0.000	No mitochondrial presequence	56(MPP)	-0.214		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_570_mmf1	0.013	No mitochondrial presequence	87(MPP)	-0.126	29-33	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_571_mmf1	0.001	No mitochondrial presequence	70(MPP)	-0.229		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_572_mmf1	0.007	No mitochondrial presequence	91(MPP)	-0.143	71-75	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_573_mmf1	0.000	No mitochondrial presequence	7(MPP)	-0.143		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_574_mmf1	0.000	No mitochondrial presequence	4(MPP)	-0.250	61-65	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_575_mmf1	0.001	No mitochondrial presequence	70(MPP)	-0.086	49-53	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_576_mmf1	0.002	No mitochondrial presequence	22(MPP)	-0.227		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_577_mmf1	0.022	No mitochondrial presequence	66(MPP)	-0.091		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_578_mmf1	0.000	No mitochondrial presequence	7(MPP)	-0.143	95-99	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_579_mmf1	0.000	No mitochondrial presequence	22(MPP)	-0.227		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_580_mmf1	0.005	No mitochondrial presequence	80(MPP)	-0.200	5-9	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_581_mmf1	0.014	No mitochondrial presequence	87(MPP)	-0.149		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_582_mmf1	0.006	No mitochondrial presequence	75(MPP)	-0.107		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_583_mmf1	0.001	No mitochondrial presequence	42(MPP)	-0.238		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_584_mmf1	0.013	No mitochondrial presequence	77(MPP)	-0.221	74-78	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_585_mmf1	0.007	No mitochondrial presequence	81(MPP)	-0.111		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_586_mmf1	0.009	No mitochondrial presequence	81(MPP)	-0.123		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_587_mmf1	0.012	No mitochondrial presequence	69(MPP), 70(Icp55)	-0.246	55-59	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_588_mmf1	0.000	No mitochondrial presequence	95(MPP)	-0.211		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_589_mmf1	0.001	No mitochondrial presequence	10(MPP), 11(Icp55)	-0.200	80-84	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_590_mmf1	0.000	No mitochondrial presequence	69(MPP)	-0.232		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_591_mmf1	0.003	No mitochondrial presequence	95(MPP)	-0.137		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_592_mmf1	0.002	No mitochondrial presequence	34(MPP)	-0.235		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_593_mmf1	0.003	No mitochondrial presequence	68(MPP)	-0.088	48-52	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_594_mmf1	0.001	No mitochondrial presequence	80(MPP)	-0.113	60-64	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_595_mmf1	0.006	No mitochondrial presequence	37(MPP)	-0.216		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_596_mmf1	0.003	No mitochondrial presequence	92(MPP)	-0.152	72-76	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_597_mmf1	0.001	No mitochondrial presequence	93(MPP)	-0.118	74-78	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_598_mmf1	0.009	No mitochondrial presequence	51(MPP)	-0.216	49-53	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_599_mmf1	0.005	No mitochondrial presequence	85(MPP)	-0.212	82-86	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_600_mmf1	0.003	No mitochondrial presequence	5(MPP)	-0.200		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_401_mmf1	0.005	No mitochondrial presequence	70(MPP)	-0.014	17-21	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_402_mmf1	0.081	No mitochondrial presequence	61(MPP)	0.098	2-6,7-11,12-16,19-23	14-23-high	-	-	-	-	-	-	-	-	-	-	-	6-11,11-16,18-23	-	-	
synMTS_6_403_mmf1	0.003	No mitochondrial presequence	17(MPP)	-0.235	78-82	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_404_mmf1	0.021	No mitochondrial presequence	82(MPP)	0.122	62-66	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_405_mmf1	0.005	No mitochondrial presequence	33(MPP)	0.061	2-6,15-19,30-34,35-39	7-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_406_mmf1	0.003	No mitochondrial presequence	42(MPP)	0.048	64-68,67-71,82-86,94-98	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_407_mmf1	0.016	No mitochondrial presequence	84(MPP)	0.012	62-66	11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_408_mmf1	0.036	No mitochondrial presequence	90(MPP)	0.100	22-26	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_409_mmf1	0.000	No mitochondrial presequence	25(MPP)	0.000	32-36	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_410_mmf1	0.000	No mitochondrial presequence	73(MPP)	0.041	43-47	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_411_mmf1	0.009	No mitochondrial presequence	15(MPP)	-0.200	36-40,86-90	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_412_mmf1	0.005	No mitochondrial presequence	81(MPP)	0.012		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_413_mmf1	0.038	No mitochondrial presequence	95(MPP)	0.011	2-6,87-91	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_414_mmf1	0.000	No mitochondrial presequence	12(MPP)	-0.250		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_415_mmf1	0.008	No mitochondrial presequence	91(MPP)	0.022	83-87	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_416_mmf1	0.027	No mitochondrial presequence	95(MPP)	0.095	26-30,31-35,65-69,87-91	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_417_mmf1	0.012	No mitochondrial presequence	59(MPP)	0.102		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_418_mmf1	0.029	No mitochondrial presequence	81(MPP)	-0.062	55-59,70-74	14-23-low	-	-	-	-	-	-	14-19	-	-	13-18	-	-	-	-	
synMTS_6_419_mmf1	0.010	No mitochondrial presequence	60(MPP)	0.083	40-44	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_420_mmf1	0.022	No mitochondrial presequence	94(MPP)	0.096	61-65,79-83,86-90	2-11-high	-	-	-	-	-	-	-	-	5-10	-	-	-	-	-	
synMTS_6_421_mmf1	0.009	No mitochondrial presequence	80(MPP)	0.025	17-21,42-46,60-64	16-25-low	-	-	-	-	-	-	-	-	15-20	-	-	-	-	-	
synMTS_6_422_mmf1	0.003	No mitochondrial presequence	10(MPP)	0.000	7-11,51-55,64-68	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_423_mmf1	0.012	No mitochondrial presequence	74(MPP)	0.081	35-39,45-49	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_424_mmf1	0.010	No mitochondrial presequence	25(MPP)	0.040	27-31,62-66,65-69,68-72	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_425_mmf1	0.006	No mitochondrial presequence	53(MPP)	0.019	45-49,51-55,95-99	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_426_mmf1	0.002	No mitochondrial presequence	82(MPP)	0.098	26-30,33-37	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_427_mmf1	0.022	No mitochondrial presequence	89(MPP)	-0.067		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_428_mmf1	0.007	No mitochondrial presequence	7(MPP)	0.286	42-46,67-71,79-83,82-86	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_429_mmf1	0.014	No mitochondrial presequence	76(MPP)	0.066	18-22	20-29-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
synMTS_6_430_mmf1	0.067	No mitochondrial presequence	59(MPP)	-0.017		3-12-high	-	-	-	-	-	-	-	-	24-29	-	-	-	-	-	
synMTS_6_431_mmf1	0.009	No mitochondrial presequence	63(MPP)	0.111		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_432_mmf1	0.118	No mitochondrial presequence	77(MPP)	0.117	19-23	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_433_mmf1	0.009	No mitochondrial presequence	94(MPP)	-0.053	10-14,70-74	3-12-low	-	-	-	-	10-15	-	-	-	-	-	-	-	-	25-30	
synMTS_6_434_mmf1	0.107	No mitochondrial presequence	93(MPP)	-0.011	15-19,31-35,35-39,38-42,52-56,84-88	11-20-high	-	-	-	-	-	-	2-7	-	-	1-6	-	14-19	-	-	
synMTS_6_435_mmf1	0.180	No mitochondrial presequence	61(MPP)	0.098		20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_436_mmf1	0.046	No mitochondrial presequence	70(MPP)	0.086	19-23	7-16-low	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_6_437_mmf1	0.006	No mitochondrial presequence	7(MPP)	-0.143	37-41,41-45	6-15-low	-	-	-	-	-	-	8-13	-	-	-	-	-	-	-	
synMTS_6_438_mmf1	0.057	No mitochondrial presequence	44(MPP)	0.136	13-17	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_439_mmf1	0.016	No mitochondrial presequence	79(MPP)	-0.076		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_440_mmf1	0.017	No mitochondrial presequence	69(MPP)	0.043	26-30,49-53	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_441_mmf1	0.044	No mitochondrial presequence	69(MPP)	0.043		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_442_mmf1	0.014	No mitochondrial presequence	81(MPP)	0.062	17-21,27-31	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_443_mmf1	0.069	No mitochondrial presequence	64(MPP)	0.172	8-12,13-17	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_444_mmf1	0.003	No mitochondrial presequence	94(MPP)	-0.021	76-80	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_445_mmf1	0.048	No mitochondrial presequence	61(MPP)	0.148	7-11,41-45	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_446_mmf1	0.017	No mitochondrial presequence	78(MPP)	0.141	40-44,59-63	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_447_mmf1	0.001	No mitochondrial presequence	67(MPP)	0.015		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_448_mmf1	0.002	No mitochondrial presequence	12(MPP)	-0.083	13-17,38-42	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_449_mmf1	0.002	No mitochondrial presequence	17(MPP), 18(Icp55)	-0.118	6-10,18-22,67-71	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_450_mmf1	0.001	No mitochondrial presequence	80(MPP)	0.025	77-81	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_451_mmf1	0.004	No mitochondrial presequence	94(MPP)	0.011		13-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_452_mmf1	0.014	No mitochondrial presequence	81(MPP)	0.086	5-9,40-44	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_453_mmf1	0.029	No mitochondrial presequence	61(MPP)	0.098	40-44	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_454_mmf1	0.002	No mitochondrial presequence	72(MPP)	0.014		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_455_mmf1	0.025	No mitochondrial presequence	39(MPP)	0.026	4-8,36-40	1-10-high	-	-	-	-	4-9	-	-	-	-	-	-	-	-	-	
synMTS_6_456_mmf1	0.035	No mitochondrial presequence	64(MPP)	0.125	30-34	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_457_mmf1	0.022	No mitochondrial presequence	6(MPP)	-0.167	4-8,19-23,78-82	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	19-24	-	
synMTS_6_458_mmf1	0.017	No mitochondrial presequence	14(MPP)	0.071	65-69,69-73,89-93	18-27-high	-	-	-	-	-	-	20-25	-	-	-	-	-	-	-	
synMTS_6_459_mmf1	0.026	No mitochondrial presequence	38(MPP)	0.105	6-10,19-23,29-33,53-57,76-80	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_460_mmf1	0.089	No mitochondrial presequence	94(MPP)	0.064	3-7,6-10,65-69,68-72	6-15-high	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
synMTS_6_461_mmf1	0.125	No mitochondrial presequence	10(MPP)	0.200	7-11,36-40,72-76,80-84	9-18-high	-	-	-	-	7-12	-	-	-	-	-	-	-	-	-	
synMTS_6_462_mmf1	0.014	No mitochondrial presequence	6(MPP)	-0.167	31-35,92-96	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_463_mmf1	0.001	No mitochondrial presequence	6(MPP)	-0.167	71-75,87-91	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_464_mmf1	0.002	No mitochondrial presequence	81(MPP)	0.012	19-23	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_465_mmf1	0.023	No mitochondrial presequence	29(MPP)	0.000	11-15,94-98	4-13-high	-	2-7	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_466_mmf1	0.023	No mitochondrial presequence	73(MPP)	-0.027	4-8	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_467_mmf1	0.023	No mitochondrial presequence	13(MPP)	0.000	12-16,30-34,34-38	5-14-high	-	-	-	-	-	-	-	-	-	3-8	-	-	-	-	
synMTS_6_468_mmf1	0.001	No mitochondrial presequence	79(MPP)	0.013	40-44,59-63	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_469_mmf1	0.006	No mitochondrial presequence	6(MPP)	-0.167	39-43,75-79,86-90	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_470_mmf1	0.018	No mitochondrial presequence	91(MPP)	0.077	16-20,72-76	10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_471_mmf1	0.013	No mitochondrial presequence	91(MPP)	-0.044	13-17,22-26,25-29,62-66	18-27-low	-	-	-	-	22-27	-	-	-	-	-	-	-	-	-	
synMTS_6_472_mmf1	0.014	No mitochondrial presequence	26(MPP)	0.077		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_473_mmf1	0.047	No mitochondrial presequence	80(MPP)	0.062	9-13,63-67	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_474_mmf1	0.009	No mitochondrial presequence	91(MPP)	0.088		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_475_mmf1	0.049	No mitochondrial presequence	93(MPP)	0.011	24-28,56-60	2-11-low	-	-	-	-	24-29	-	-	-	-	-	-	-	-	-	
synMTS_6_476_mmf1	0.027	No mitochondrial presequence	80(MPP)	0.113	14-18,33-37,56-60	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_477_mmf1	0.041	No mitochondrial presequence	69(MPP)	-0.029	16-20,20-24,23-27,67-71	6-15-low	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
synMTS_6_478_mmf1	0.009	No mitochondrial presequence	55(MPP)	0.145	15-19,28-32,58-62,71-75	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_479_mmf1	0.002	No mitochondrial presequence	33(MPP)	-0.182	17-21,40-44,47-51,79-83	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_480_mmf1	0.027	No mitochondrial presequence	50(MPP)	-0.080		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_481_mmf1	0.009	No mitochondrial presequence	91(MPP)	-0.077		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_482_mmf1	0.016	No mitochondrial presequence	94(MPP)	0.085	38-42,76-80	12-21-low	-	21-26	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_483_mmf1	0.073	No mitochondrial presequence	61(MPP)	0.098	33-37,37-41,41-45	4-15-low	-	-	-	-	-	-	21-26	-	-	-	-	-	-	-	
synMTS_6_484_mmf1	0.020	No mitochondrial presequence	7(MPP)	-0.286		17-27-high	-	-	-	-	-	-	-	21-26	-	20-25	-	-	-	-	
synMTS_6_485_mmf1	0.004	No mitochondrial presequence	91(MPP)	0.044	57-61,77-81	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_486_mmf1	0.027	No mitochondrial presequence	72(MPP)	0.083		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
