<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_249_var1	0.005	No mitochondrial presequence	40(MPP)	-0.225		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_335_var1	0.000	No mitochondrial presequence	66(MPP)	-0.227		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_400_var1	0.000	No mitochondrial presequence	75(MPP)	-0.227		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_280_var1	0.005	No mitochondrial presequence	92(MPP)	-0.228	10-14	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_316_var1	0.000	No mitochondrial presequence	90(MPP)	-0.222	87-91	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_319_var1	0.003	No mitochondrial presequence	53(MPP)	-0.208		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_243_var1	0.003	No mitochondrial presequence	14(MPP), 15(Icp55)	-0.286		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_340_var1	0.003	No mitochondrial presequence	50(MPP)	-0.200	40-44	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_311_var1	0.001	No mitochondrial presequence	75(MPP)	-0.200	73-77	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_214_var1	0.005	No mitochondrial presequence	85(MPP)	-0.235	82-86	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_392_var1	0.006	No mitochondrial presequence	87(MPP)	-0.218	84-88	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_370_var1	0.000	No mitochondrial presequence	54(MPP)	-0.222		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_275_var1	0.002	No mitochondrial presequence	65(MPP)	-0.185	63-67	10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_241_var1	0.002	No mitochondrial presequence	78(MPP)	-0.205	75-79	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_220_var1	0.001	No mitochondrial presequence	72(MPP)	-0.208		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_390_var1	0.000	No mitochondrial presequence	25(MPP)	-0.200	1-5	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_281_var1	0.003	No mitochondrial presequence	91(MPP)	-0.220	88-92	17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_291_var1	0.007	No mitochondrial presequence	50(MPP)	-0.200		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_320_var1	0.000	No mitochondrial presequence	71(MPP)	-0.211		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_215_var1	0.000	No mitochondrial presequence	63(MPP)	-0.222		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_361_var1	0.017	No mitochondrial presequence	66(MPP)	-0.197		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_385_var1	0.001	No mitochondrial presequence	86(MPP)	-0.209		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_363_var1	0.003	No mitochondrial presequence	81(MPP)	-0.235		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_232_var1	0.001	No mitochondrial presequence	62(MPP)	-0.210		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_252_var1	0.002	No mitochondrial presequence	52(MPP)	-0.192		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_339_var1	0.003	No mitochondrial presequence	8(MPP)	-0.250		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_208_var1	0.008	No mitochondrial presequence	54(MPP)	-0.222	51-55	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_396_var1	0.004	No mitochondrial presequence	63(MPP)	-0.238		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_383_var1	0.001	No mitochondrial presequence	44(MPP)	-0.227		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_279_var1	0.001	No mitochondrial presequence	87(MPP)	-0.230	81-85	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_345_var1	0.008	No mitochondrial presequence	50(MPP)	-0.260		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_229_var1	0.002	No mitochondrial presequence	81(MPP)	-0.222	46-50	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_230_var1	0.002	No mitochondrial presequence	59(MPP)	-0.220		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_384_var1	0.004	No mitochondrial presequence	18(MPP)	-0.222		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_380_var1	0.001	No mitochondrial presequence	92(MPP)	-0.217		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_303_var1	0.000	No mitochondrial presequence	76(MPP)	-0.224	73-77	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_231_var1	0.000	No mitochondrial presequence	45(MPP)	-0.244		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_266_var1	0.024	No mitochondrial presequence	82(MPP)	-0.232	79-83	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_257_var1	0.002	No mitochondrial presequence	39(MPP), 40(Icp55)	-0.256		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_307_var1	0.000	No mitochondrial presequence	43(MPP)	-0.209		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_260_var1	0.000	No mitochondrial presequence	92(MPP)	-0.217	89-93	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_202_var1	0.003	No mitochondrial presequence	66(MPP)	-0.212		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_273_var1	0.002	No mitochondrial presequence	83(MPP)	-0.229		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_213_var1	0.000	No mitochondrial presequence	69(MPP)	-0.217	67-71	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_347_var1	0.003	No mitochondrial presequence	64(MPP)	-0.188		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_399_var1	0.004	No mitochondrial presequence	36(MPP)	-0.250		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_309_var1	0.004	No mitochondrial presequence	94(MPP)	-0.223	87-91,91-95	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_284_var1	0.003	No mitochondrial presequence	58(MPP)	-0.207		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_242_var1	0.000	No mitochondrial presequence	39(MPP)	-0.231	75-79,93-97	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_297_var1	0.003	No mitochondrial presequence	46(MPP)	-0.196		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_375_var1	0.003	No mitochondrial presequence	58(MPP)	-0.207	56-60	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_246_var1	0.002	No mitochondrial presequence	82(MPP)	-0.232		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_294_var1	0.001	No mitochondrial presequence	59(MPP)	-0.203		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_349_var1	0.003	No mitochondrial presequence	54(MPP)	-0.241	5-9	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_388_var1	0.006	No mitochondrial presequence	77(MPP)	-0.208	74-78	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_269_var1	0.000	No mitochondrial presequence	91(MPP)	-0.220		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_358_var1	0.001	No mitochondrial presequence	66(MPP)	-0.197	63-67	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_305_var1	0.002	No mitochondrial presequence	67(MPP)	-0.194		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_338_var1	0.002	No mitochondrial presequence	69(MPP)	-0.217	66-70	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_240_var1	0.000	No mitochondrial presequence	61(MPP)	-0.180	58-62	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_365_var1	0.003	No mitochondrial presequence	78(MPP)	-0.218		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_386_var1	0.024	No mitochondrial presequence	50(MPP)	0.060		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_258_var1	0.162	No mitochondrial presequence	45(MPP)	0.156	63-67	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_315_var1	0.030	No mitochondrial presequence	46(MPP)	-0.087	19-23	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_385_var1	0.035	No mitochondrial presequence	30(MPP)	0.000	15-19,19-23,27-31	2-11-low	-	-	-	-	-	-	5-10	-	-	-	-	-	-	-	
synMTS_6_257_var1	0.017	No mitochondrial presequence	40(MPP)	-0.150		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_382_var1	0.001	No mitochondrial presequence	37(MPP)	0.027		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_228_var1	0.023	No mitochondrial presequence	43(MPP)	-0.047		2-11-low	-	18-23	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_394_var1	0.004	No mitochondrial presequence	49(MPP)	0.000	31-35,35-39,51-55,54-58,87-91	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_253_var1	0.178	No mitochondrial presequence	10(MPP)	0.200	80-84,84-88	4-15-high	-	6-11	-	-	-	4-9	-	-	-	3-8	-	-	-	-	
synMTS_6_279_var1	0.099	No mitochondrial presequence	19(MPP)	0.105	41-45,46-50,50-54,58-62	18-27-high	-	15-20	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_312_var1	0.059	No mitochondrial presequence	16(MPP)	0.125	72-76	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_222_var1	0.043	No mitochondrial presequence	60(MPP), 61(Icp55)	0.050	19-23,50-54,53-57,57-61,61-65	19-28-low	-	-	-	-	19-24	-	-	-	-	-	-	-	-	-	
synMTS_6_351_var1	0.367	No mitochondrial presequence	25(MPP)	0.240	3-7,22-26,85-89,88-92	11-20-high	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
synMTS_6_329_var1	0.000	No mitochondrial presequence	30(MPP)	-0.100		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_306_var1	0.010	No mitochondrial presequence	10(MPP)	0.000	22-26	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
synMTS_6_229_var1	0.002	No mitochondrial presequence	21(MPP)	0.000	9-13	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_345_var1	0.035	No mitochondrial presequence	44(MPP)	0.023	24-28	11-20-low	-	-	-	-	-	14-19	-	-	-	-	-	-	-	-	
synMTS_6_238_var1	0.028	No mitochondrial presequence	11(MPP)	0.182	16-20,34-38	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_380_var1	0.000	No mitochondrial presequence	65(MPP)	-0.077	62-66	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_269_var1	0.008	No mitochondrial presequence	17(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_265_var1	0.122	No mitochondrial presequence	7(MPP)	0.143	23-27,44-48,49-53	21-30-low	-	-	-	-	-	-	-	-	-	-	-	22-27	-	-	
synMTS_6_305_var1	0.024	No mitochondrial presequence	41(MPP)	0.000	3-7,27-31,47-51,77-81	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_301_var1	0.009	No mitochondrial presequence	42(MPP)	-0.071		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_219_var1	0.023	No mitochondrial presequence	45(MPP)	-0.089	42-46	10-19-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_6_313_var1	0.227	No mitochondrial presequence	41(MPP)	0.049		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_297_var1	0.002	No mitochondrial presequence	14(MPP)	-0.071	32-36,35-39	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_330_var1	0.339	No mitochondrial presequence	41(MPP)	0.073		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_209_var1	0.040	No mitochondrial presequence	32(MPP)	-0.062	11-15,29-33,40-44,52-56	11-20-high	-	-	-	-	-	-	-	-	9-14	-	8-13	-	-	-	
synMTS_6_327_var1	0.057	No mitochondrial presequence	36(MPP)	0.056	66-70	16-25-low	-	-	-	-	-	-	25-30	-	-	24-29	-	-	-	-	
synMTS_6_303_var1	0.056	No mitochondrial presequence	42(MPP)	-0.024	18-22,39-43,63-67,86-90,89-93	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_310_var1	0.352	No mitochondrial presequence	15(MPP)	0.200	29-33,42-46,55-59,72-76,86-90	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_397_var1	0.070	No mitochondrial presequence	49(MPP)	0.122	31-35,34-38	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_340_var1	0.090	No mitochondrial presequence	28(MPP)	0.000	25-29,28-32,58-62	21-30-high	-	-	-	-	25-30	-	-	-	-	-	-	-	-	-	
synMTS_6_266_var1	0.019	No mitochondrial presequence	45(MPP)	-0.022	25-29,55-59	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_243_var1	0.029	No mitochondrial presequence	23(MPP)	-0.043	23-27,55-59,63-67,67-71	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_369_var1	0.005	No mitochondrial presequence	38(MPP)	0.053	28-32	15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_204_var1	0.004	No mitochondrial presequence	77(MPP)	-0.026	20-24,57-61	14-23-low	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
synMTS_6_237_var1	0.064	No mitochondrial presequence	23(MPP)	0.043	92-96	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_378_var1	0.014	No mitochondrial presequence	63(MPP), 64(Icp55)	0.000	76-80	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_302_var1	0.024	No mitochondrial presequence	17(MPP)	-0.118	26-30,80-84	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_376_var1	0.016	No mitochondrial presequence	54(MPP), 55(Icp55)	-0.019	41-45	20-29-low	-	-	-	-	-	-	19-24	-	-	18-23	-	-	-	-	
synMTS_6_217_var1	0.011	No mitochondrial presequence	36(MPP)	0.000	2-6,68-72	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_396_var1	0.025	No mitochondrial presequence	37(MPP)	0.027	22-26,37-41,40-44	18-29-low	-	-	-	-	-	-	-	10-15	-	9-14	-	-	-	-	
synMTS_6_233_var1	0.014	No mitochondrial presequence	56(MPP)	0.000		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_324_var1	0.021	No mitochondrial presequence	7(MPP)	0.143		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_286_var1	0.023	No mitochondrial presequence	59(MPP)	-0.068	45-49,48-52,56-60	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_271_var1	0.018	No mitochondrial presequence	82(MPP)	0.000	53-57,61-65	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_398_var1	0.064	No mitochondrial presequence	19(MPP), 20(Icp55)	-0.105	21-25,41-45	21-30-high	-	-	-	-	-	-	-	-	-	-	-	20-25	21-26	-	
synMTS_6_218_var1	0.083	No mitochondrial presequence	25(MPP)	0.080	3-7,45-49,55-59,67-71	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_207_var1	0.001	No mitochondrial presequence	55(MPP)	-0.055		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_323_var1	0.060	No mitochondrial presequence	18(MPP)	0.111		20-29-low	-	-	-	-	-	-	-	20-25	-	19-24	-	-	-	-	
synMTS_6_250_var1	0.087	No mitochondrial presequence	46(MPP)	0.000	9-13,22-26,44-48,69-73,72-76,83-87	19-28-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	-	
synMTS_6_338_var1	0.056	No mitochondrial presequence	24(MPP)	0.125		8-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_216_var1	0.089	No mitochondrial presequence	48(MPP)	0.000	3-7,7-11,10-14,42-46,45-49	3-12-high	-	-	-	-	10-15	-	-	-	-	-	-	6-11	-	-	
synMTS_6_328_var1	0.007	No mitochondrial presequence	54(MPP)	-0.037	10-14,83-87,93-97	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_289_var1	0.134	No mitochondrial presequence	67(MPP)	0.104	11-15,18-22	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_300_var1	0.026	No mitochondrial presequence	70(MPP)	0.014	32-36,43-47,50-54	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_290_var1	0.027	No mitochondrial presequence	51(MPP)	0.078	11-15,15-19,31-35	10-19-high	-	-	-	-	-	20-25	-	-	-	19-24	-	-	-	-	
synMTS_6_318_var1	0.091	No mitochondrial presequence	40(MPP)	0.050	30-34,37-41,94-98	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	11-16	
synMTS_6_273_var1	0.023	No mitochondrial presequence	62(MPP)	0.000	28-32	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_224_var1	0.074	No mitochondrial presequence	28(MPP), 29(Icp55)	0.000	12-16,16-20	11-20-high	-	-	-	13-18	-	-	25-30	-	-	24-29	-	-	-	-	
synMTS_6_246_var1	0.004	No mitochondrial presequence	42(MPP)	-0.095	39-43,96-100	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_288_var1	0.158	No mitochondrial presequence	12(MPP)	0.167	34-38	1-10-low	-	-	-	-	-	-	-	-	19-24	-	-	-	-	-	
synMTS_6_210_var1	0.066	No mitochondrial presequence	12(MPP)	0.083	9-13,37-41,45-49	18-28-low	-	-	-	-	-	-	13-18	-	-	12-17	-	-	-	-	
synMTS_6_354_var1	0.016	No mitochondrial presequence	89(MPP)	0.045	9-13,34-38,57-61	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_337_var1	0.246	No mitochondrial presequence	18(MPP)	0.111	7-11,45-49,61-65,64-68,82-86,92-96	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_287_var1	0.055	No mitochondrial presequence	15(MPP)	0.200		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_292_var1	0.099	No mitochondrial presequence	31(MPP)	0.097	54-58	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_294_var1	0.106	No mitochondrial presequence	24(MPP)	0.000	16-20,88-92	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_355_var1	0.037	No mitochondrial presequence	66(MPP)	0.000	60-64	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_399_var1	0.001	No mitochondrial presequence	30(MPP)	-0.167	37-41	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_232_var1	0.090	No mitochondrial presequence	15(MPP), 23(Oct1)	0.133	2-6,26-30	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_202_var1	0.017	No mitochondrial presequence	38(MPP)	-0.053	35-39,67-71,78-82	10-20-low	-	-	-	-	-	-	-	9-14	-	-	-	-	-	8-13	
synMTS_6_225_var1	0.014	No mitochondrial presequence	19(MPP)	-0.053		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_296_var1	0.013	No mitochondrial presequence	38(MPP)	-0.105	42-46,45-49	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_317_var1	0.087	No mitochondrial presequence	49(MPP)	0.102		3-12-low	-	-	-	-	-	-	-	-	-	21-26	-	-	-	-	
synMTS_6_215_var1	0.184	No mitochondrial presequence	46(MPP), 47(Icp55)	0.109	4-8,51-55	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_346_var1	0.013	No mitochondrial presequence	36(MPP)	-0.056	15-19,53-57,57-61,86-90,91-95	15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_201_var1	0.144	No mitochondrial presequence	29(MPP)	0.034	14-18,43-47,63-67	4-15-low	-	-	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
synMTS_6_221_var1	0.185	No mitochondrial presequence	51(MPP)	0.059	16-20,73-77	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_251_var1	0.001	No mitochondrial presequence	49(MPP)	-0.020	3-7	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_350_var1	0.083	No mitochondrial presequence	25(MPP)	0.120	15-19,50-54	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_298_var1	0.875	Possessing mitochondrial presequence	19(MPP)	0.211	52-56,56-60	18-27-high	-	-	11-16	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_307_var1	0.426	Possessing mitochondrial presequence	9(MPP)	0.222		3-12-high	-	-	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
synMTS_6_372_var1	0.021	No mitochondrial presequence	7(MPP), 8(Icp55)	0.143	4-8,56-60,71-75,75-79,80-84	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_395_var1	0.006	No mitochondrial presequence	71(MPP)	0.042	2-6,34-38,68-72	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_389_var1	0.089	No mitochondrial presequence	33(MPP)	0.061	2-6,27-31,94-98	21-30-low	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
synMTS_6_373_var1	0.016	No mitochondrial presequence	30(MPP)	0.067	27-31	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_241_var1	0.077	No mitochondrial presequence	28(MPP)	0.107	82-86	7-18-high	-	-	-	-	-	25-30	-	-	-	24-29	-	-	-	-	
synMTS_6_206_var1	0.052	No mitochondrial presequence	24(MPP), 25(Icp55)	0.083	6-10,16-20,74-78	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_319_var1	0.062	No mitochondrial presequence	33(MPP)	0.121	35-39,39-43,96-100	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_321_var1	0.032	No mitochondrial presequence	25(MPP)	0.120		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_371_var1	0.043	No mitochondrial presequence	48(MPP)	-0.021	22-26,45-49,57-61,64-68	16-25-low	-	-	-	-	-	-	-	-	-	-	-	21-26	-	-	
synMTS_6_277_var1	0.008	No mitochondrial presequence	47(MPP)	-0.106		2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_359_var1	0.074	No mitochondrial presequence	11(MPP)	0.182	3-7,56-60	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_381_var1	0.008	No mitochondrial presequence	26(MPP)	-0.154	94-98	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_383_var1	0.013	No mitochondrial presequence	28(MPP)	0.071	16-20	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_375_var1	0.025	No mitochondrial presequence	38(MPP)	0.026	15-19	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_284_var1	0.011	No mitochondrial presequence	62(MPP)	0.016	48-52,55-59,59-63,68-72,78-82	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_276_var1	0.019	No mitochondrial presequence	43(MPP)	0.000	76-80,79-83	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_400_var1	0.037	No mitochondrial presequence	43(MPP)	-0.023	40-44,96-100	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_213_var1	0.160	No mitochondrial presequence	56(MPP)	-0.036	3-7,53-57,56-60	8-17-high	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
synMTS_6_366_var1	0.014	No mitochondrial presequence	32(MPP), 33(Icp55)	-0.031	71-75,86-90,90-94	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_357_var1	0.021	No mitochondrial presequence	56(MPP)	-0.036	29-33	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_252_var1	0.019	No mitochondrial presequence	36(MPP)	0.139	30-34,33-37,42-46,50-54,67-71	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_223_var1	0.007	No mitochondrial presequence	48(MPP)	0.042	33-37,37-41,42-46	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_343_var1	0.067	No mitochondrial presequence	22(MPP)	0.045	8-12,12-16,24-28,37-41,55-59	6-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_339_var1	0.200	No mitochondrial presequence	37(MPP)	0.081	14-18,90-94	13-24-low	-	-	-	-	-	-	-	-	-	-	-	13-18	-	-	
synMTS_6_391_var1	0.184	No mitochondrial presequence	23(MPP)	0.087	2-6,36-40,67-71	2-11-low	-	-	-	-	2-7	-	-	-	-	-	-	-	-	-	
synMTS_6_261_var1	0.057	No mitochondrial presequence	36(MPP)	0.056	33-37,36-40	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
