<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_083_atp8	0.006	No mitochondrial presequence	75(MPP)	-0.227		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_084_atp8	0.003	No mitochondrial presequence	76(MPP)	-0.211	10-14	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_085_atp8	0.011	No mitochondrial presequence	62(MPP)	-0.194	59-63	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_086_atp8	0.009	No mitochondrial presequence	38(MPP)	-0.263		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_087_atp8	0.000	No mitochondrial presequence	10(MPP)	-0.200	27-31	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_088_atp8	0.000	No mitochondrial presequence	86(MPP)	-0.221		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_089_atp8	0.001	No mitochondrial presequence	88(MPP)	-0.102	85-89,90-94	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_090_atp8	0.000	No mitochondrial presequence	21(MPP)	-0.238		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_091_atp8	0.004	No mitochondrial presequence	88(MPP)	-0.091	17-21,85-89,90-94	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_092_atp8	0.001	No mitochondrial presequence	73(MPP)	-0.219		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_093_atp8	0.003	No mitochondrial presequence	25(MPP)	-0.240		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_094_atp8	0.004	No mitochondrial presequence	52(MPP)	-0.192	49-53,88-92,93-97	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_095_atp8	0.000	No mitochondrial presequence	76(MPP)	-0.184		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_096_atp8	0.007	No mitochondrial presequence	93(MPP)	-0.226	22-26,90-94	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_097_atp8	0.002	No mitochondrial presequence	72(MPP)	-0.208	4-8	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_098_atp8	0.001	No mitochondrial presequence	80(MPP)	-0.212		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_099_atp8	0.000	No mitochondrial presequence	11(MPP)	-0.182		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_100_atp8	0.000	No mitochondrial presequence	22(MPP)	-0.227		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_101_atp8	0.001	No mitochondrial presequence	91(MPP)	-0.242		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_102_atp8	0.007	No mitochondrial presequence	81(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_103_atp8	0.002	No mitochondrial presequence	82(MPP)	-0.085	79-83,84-88	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_104_atp8	0.001	No mitochondrial presequence	83(MPP)	-0.096	80-84,85-89	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_105_atp8	0.000	No mitochondrial presequence	37(MPP)	-0.243		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_106_atp8	0.002	No mitochondrial presequence	60(MPP)	-0.200	57-61,96-100	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_107_atp8	0.001	No mitochondrial presequence	90(MPP)	-0.222	20-24,87-91	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_108_atp8	0.000	No mitochondrial presequence	91(MPP)	-0.220		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_109_atp8	0.003	No mitochondrial presequence	68(MPP)	-0.206	45-49	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_110_atp8	0.001	No mitochondrial presequence	76(MPP)	-0.211	51-55,69-73,73-77	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_111_atp8	0.000	No mitochondrial presequence	40(MPP)	-0.275		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_112_atp8	0.012	No mitochondrial presequence	82(MPP)	-0.195		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_113_atp8	0.011	No mitochondrial presequence	78(MPP)	-0.231		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_114_atp8	0.005	No mitochondrial presequence	80(MPP)	-0.188		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_115_atp8	0.001	No mitochondrial presequence	94(MPP)	-0.117	91-95,96-100	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_116_atp8	0.000	No mitochondrial presequence	87(MPP)	-0.218	84-88	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_117_atp8	0.003	No mitochondrial presequence	74(MPP)	-0.216	71-75	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_118_atp8	0.007	No mitochondrial presequence	40(MPP), 48(Oct1)	-0.250		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_119_atp8	0.002	No mitochondrial presequence	54(MPP)	-0.185	12-16,51-55,89-93,94-98	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_120_atp8	0.001	No mitochondrial presequence	58(MPP)	-0.190	94-98	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_121_atp8	0.000	No mitochondrial presequence	60(MPP)	-0.250		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_122_atp8	0.003	No mitochondrial presequence	94(MPP)	-0.234		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_123_atp8	0.002	No mitochondrial presequence	48(MPP)	-0.188	45-49,84-88,89-93	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_124_atp8	0.005	No mitochondrial presequence	63(MPP)	-0.175		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_125_atp8	0.000	No mitochondrial presequence	8(MPP)	-0.250		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_126_atp8	0.000	No mitochondrial presequence	42(MPP)	-0.238		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_127_atp8	0.001	No mitochondrial presequence	67(MPP)	-0.209		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_128_atp8	0.003	No mitochondrial presequence	76(MPP)	-0.250	22-26	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_129_atp8	0.006	No mitochondrial presequence	57(MPP)	-0.193	93-97	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_130_atp8	0.001	No mitochondrial presequence	79(MPP)	-0.228	69-73	15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_131_atp8	0.006	No mitochondrial presequence	60(MPP)	-0.200	43-47,96-100	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_132_atp8	0.000	No mitochondrial presequence	57(MPP), 58(Icp55)	-0.246		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_133_atp8	0.003	No mitochondrial presequence	37(MPP)	-0.243		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_134_atp8	0.000	No mitochondrial presequence	44(MPP)	-0.250		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_135_atp8	0.001	No mitochondrial presequence	72(MPP)	-0.222		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_136_atp8	0.004	No mitochondrial presequence	47(MPP)	-0.191	44-48,83-87,88-92	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_137_atp8	0.004	No mitochondrial presequence	52(MPP)	-0.192	37-41,88-92,93-97	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_138_atp8	0.001	No mitochondrial presequence	91(MPP)	-0.231		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_139_atp8	0.001	No mitochondrial presequence	20(MPP)	-0.250		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_140_atp8	0.003	No mitochondrial presequence	52(MPP)	-0.192	49-53,87-91,92-96	6-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_141_atp8	0.001	No mitochondrial presequence	24(MPP)	-0.250		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_142_atp8	0.001	No mitochondrial presequence	46(MPP)	-0.196	81-85,86-90	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_143_atp8	0.001	No mitochondrial presequence	24(MPP)	-0.250		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_144_atp8	0.002	No mitochondrial presequence	54(MPP)	-0.204	90-94,95-99	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_145_atp8	0.002	No mitochondrial presequence	56(MPP)	-0.196	26-30,53-57,91-95,96-100	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_146_atp8	0.002	No mitochondrial presequence	50(MPP)	-0.180	86-90,91-95	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_147_atp8	0.000	No mitochondrial presequence	25(MPP)	-0.240	8-12	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_148_atp8	0.003	No mitochondrial presequence	79(MPP)	-0.203	76-80	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_149_atp8	0.004	No mitochondrial presequence	85(MPP)	-0.082	82-86,87-91	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_150_atp8	0.008	No mitochondrial presequence	74(MPP)	-0.230		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_151_atp8	0.000	No mitochondrial presequence	45(MPP)	-0.244		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_152_atp8	0.001	No mitochondrial presequence	91(MPP)	-0.220	88-92	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_153_atp8	0.009	No mitochondrial presequence	13(MPP)	-0.231		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_154_atp8	0.000	No mitochondrial presequence	56(MPP)	-0.214	92-96	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_155_atp8	0.004	No mitochondrial presequence	58(MPP)	-0.207	55-59,93-97	18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_156_atp8	0.000	No mitochondrial presequence	4(MPP)	-0.250		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_157_atp8	0.001	No mitochondrial presequence	78(MPP)	-0.077	75-79,80-84	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_158_atp8	0.003	No mitochondrial presequence	47(MPP)	-0.191	44-48,83-87,88-92	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_159_atp8	0.003	No mitochondrial presequence	60(MPP)	-0.217	42-46,57-61,96-100	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_160_atp8	0.006	No mitochondrial presequence	51(MPP)	-0.196	86-90,91-95	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_161_atp8	0.000	No mitochondrial presequence	11(MPP)	-0.182		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_162_atp8	0.005	No mitochondrial presequence	72(MPP)	-0.222		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_163_atp8	0.002	No mitochondrial presequence	57(MPP)	-0.263		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_164_atp8	0.001	No mitochondrial presequence	65(MPP)	-0.215		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_165_atp8	0.005	No mitochondrial presequence	46(MPP)	-0.196	43-47,82-86,87-91	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_166_atp8	0.000	No mitochondrial presequence	82(MPP)	-0.073	79-83,84-88	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_167_atp8	0.000	No mitochondrial presequence	37(MPP)	-0.216		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_168_atp8	0.000	No mitochondrial presequence	84(MPP)	-0.226		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_169_atp8	0.008	No mitochondrial presequence	48(MPP)	-0.188	83-87,88-92	8-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_170_atp8	0.011	No mitochondrial presequence	48(MPP)	-0.208	83-87,88-92	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_171_atp8	0.002	No mitochondrial presequence	14(MPP)	-0.214		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_172_atp8	0.002	No mitochondrial presequence	81(MPP)	-0.222		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_173_atp8	0.004	No mitochondrial presequence	78(MPP)	-0.218	75-79	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_174_atp8	0.002	No mitochondrial presequence	21(MPP), 22(Icp55)	-0.238		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_175_atp8	0.002	No mitochondrial presequence	43(MPP)	-0.163	40-44,78-82,83-87	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_176_atp8	0.002	No mitochondrial presequence	19(MPP)	-0.211		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_177_atp8	0.001	No mitochondrial presequence	78(MPP), 79(Icp55)	-0.231		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_178_atp8	0.005	No mitochondrial presequence	47(MPP)	-0.213	44-48,82-86,87-91	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_179_atp8	0.004	No mitochondrial presequence	81(MPP)	-0.210		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_180_atp8	0.018	No mitochondrial presequence	63(MPP)	-0.190		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_181_atp8	0.001	No mitochondrial presequence	58(MPP)	-0.259	51-55	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_182_atp8	0.036	No mitochondrial presequence	45(MPP)	-0.178	17-21,80-84,85-89	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_183_atp8	0.002	No mitochondrial presequence	74(MPP)	-0.230		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_184_atp8	0.000	No mitochondrial presequence	64(MPP)	-0.266		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_185_atp8	0.006	No mitochondrial presequence	60(MPP)	-0.200	7-11,57-61,96-100	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_186_atp8	0.003	No mitochondrial presequence	81(MPP)	-0.198		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_187_atp8	0.000	No mitochondrial presequence	51(MPP)	-0.196	87-91,92-96	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_188_atp8	0.000	No mitochondrial presequence	53(MPP)	-0.245		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_189_atp8	0.000	No mitochondrial presequence	51(MPP)	-0.216	86-90,91-95	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_190_atp8	0.000	No mitochondrial presequence	95(MPP)	-0.232		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_191_atp8	0.008	No mitochondrial presequence	80(MPP)	-0.087	77-81,82-86	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_192_atp8	0.003	No mitochondrial presequence	55(MPP)	-0.200	52-56,91-95,96-100	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_193_atp8	0.000	No mitochondrial presequence	42(MPP)	-0.262		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_194_atp8	0.000	No mitochondrial presequence	25(MPP)	-0.280		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_195_atp8	0.002	No mitochondrial presequence	70(MPP)	-0.214		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_196_atp8	0.002	No mitochondrial presequence	83(MPP)	-0.084	42-46,80-84,85-89	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_197_atp8	0.001	No mitochondrial presequence	77(MPP)	-0.234		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_198_atp8	0.005	No mitochondrial presequence	10(MPP)	-0.200		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_199_atp8	0.009	No mitochondrial presequence	94(MPP)	-0.202		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_200_atp8	0.001	No mitochondrial presequence	9(MPP)	-0.222		18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_001_atp8	0.015	No mitochondrial presequence	50(MPP)	0.020	85-89,90-94	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_002_atp8	0.001	No mitochondrial presequence	80(MPP)	0.087	31-35,74-78,77-81	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_003_atp8	0.007	No mitochondrial presequence	45(MPP), 46(Icp55)	-0.044	3-7	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_004_atp8	0.008	No mitochondrial presequence	61(MPP)	0.033	49-53,96-100	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_005_atp8	0.000	No mitochondrial presequence	83(MPP)	-0.072	48-52	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_006_atp8	0.017	No mitochondrial presequence	15(MPP)	-0.133	25-29,91-95	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_007_atp8	0.000	No mitochondrial presequence	47(MPP)	-0.021		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_008_atp8	0.014	No mitochondrial presequence	94(MPP)	0.032	56-60	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_009_atp8	0.052	No mitochondrial presequence	84(MPP)	0.024	81-85,86-90	12-21-low	-	-	-	-	-	-	-	16-21	-	15-20	-	-	-	-	
synMTS_6_010_atp8	0.022	No mitochondrial presequence	95(MPP)	-0.032	11-15,81-85	15-24-high	-	-	-	-	-	-	-	-	14-19	-	-	-	-	-	
synMTS_6_011_atp8	0.029	No mitochondrial presequence	68(MPP)	-0.029	41-45,45-49	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	9-14	
synMTS_6_012_atp8	0.006	No mitochondrial presequence	29(MPP)	-0.103	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_013_atp8	0.017	No mitochondrial presequence	73(MPP)	-0.027	70-74	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_014_atp8	0.020	No mitochondrial presequence	58(MPP)	0.034	7-11,94-98	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_015_atp8	0.022	No mitochondrial presequence	70(MPP)	0.071		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_016_atp8	0.054	No mitochondrial presequence	23(MPP)	0.043	4-8,8-12,52-56,77-81	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_017_atp8	0.002	No mitochondrial presequence	76(MPP)	-0.039	41-45,49-53,52-56,56-60,73-77	6-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_018_atp8	0.022	No mitochondrial presequence	87(MPP)	0.034	33-37,48-52,51-55,80-84,84-88	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_019_atp8	0.001	No mitochondrial presequence	79(MPP)	0.013		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_020_atp8	0.005	No mitochondrial presequence	87(MPP)	-0.011	43-47,84-88,89-93	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_021_atp8	0.020	No mitochondrial presequence	40(MPP), 41(Icp55)	0.000	22-26	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_022_atp8	0.006	No mitochondrial presequence	75(MPP)	0.027	25-29	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_023_atp8	0.005	No mitochondrial presequence	59(MPP)	-0.119	49-53,95-99	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_024_atp8	0.020	No mitochondrial presequence	42(MPP)	-0.119	3-7,31-35,78-82,83-87	2-11-low	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
synMTS_6_025_atp8	0.003	No mitochondrial presequence	16(MPP)	-0.062	2-6,36-40,55-59,75-79,81-85	2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_026_atp8	0.064	No mitochondrial presequence	66(MPP)	0.000	2-6,53-57,58-62	2-12-high	-	-	-	-	-	10-15	-	-	-	-	-	-	-	9-14	
synMTS_6_027_atp8	0.005	No mitochondrial presequence	78(MPP)	0.038	34-38	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_028_atp8	0.066	No mitochondrial presequence	57(MPP)	0.088	14-18,93-97	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_029_atp8	0.008	No mitochondrial presequence	83(MPP)	-0.084	80-84	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_030_atp8	0.011	No mitochondrial presequence	7(MPP)	-0.143	27-31,44-48,52-56	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_031_atp8	0.006	No mitochondrial presequence	84(MPP)	0.071	13-17	20-29-high	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
synMTS_6_032_atp8	0.032	No mitochondrial presequence	81(MPP)	0.037	3-7,39-43,78-82,83-87	21-30-low	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
synMTS_6_033_atp8	0.012	No mitochondrial presequence	60(MPP)	0.050	7-11,57-61,96-100	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_034_atp8	0.027	No mitochondrial presequence	84(MPP)	-0.071	67-71	19-28-high	-	-	-	-	-	-	-	20-25	-	-	-	-	-	19-24	
synMTS_6_035_atp8	0.026	No mitochondrial presequence	62(MPP)	-0.016	26-30	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_036_atp8	0.004	No mitochondrial presequence	59(MPP), 60(Icp55)	-0.085	14-18,47-51,57-61,61-65,95-99	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_037_atp8	0.002	No mitochondrial presequence	41(MPP)	0.073		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_038_atp8	0.001	No mitochondrial presequence	44(MPP)	-0.023	13-17,26-30,33-37,36-40,79-83,84-88	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_039_atp8	0.003	No mitochondrial presequence	86(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_040_atp8	0.009	No mitochondrial presequence	14(MPP), 15(Icp55)	-0.071	3-7	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_041_atp8	0.004	No mitochondrial presequence	91(MPP)	0.044	39-43	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_042_atp8	0.035	No mitochondrial presequence	6(MPP)	-0.167	72-76,89-93	8-17-low	-	-	-	-	-	-	11-16	-	-	18-23	-	-	-	10-15	
synMTS_6_043_atp8	0.006	No mitochondrial presequence	56(MPP)	-0.054	38-42	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_044_atp8	0.008	No mitochondrial presequence	8(MPP)	-0.250	39-43,60-64,85-89	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_045_atp8	0.003	No mitochondrial presequence	61(MPP)	-0.033	96-100	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_046_atp8	0.003	No mitochondrial presequence	95(MPP)	0.011	51-55,59-63,66-70,93-97	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_047_atp8	0.020	No mitochondrial presequence	83(MPP)	0.000	15-19,80-84,85-89	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_048_atp8	0.005	No mitochondrial presequence	65(MPP)	-0.031	18-22,23-27	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_049_atp8	0.036	No mitochondrial presequence	28(MPP)	0.036	8-12,11-15,86-90	4-13-high	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
synMTS_6_050_atp8	0.078	No mitochondrial presequence	83(MPP)	0.108	8-12,20-24,29-33,45-49,49-53,57-61	2-11-high	-	-	-	-	-	-	24-29	-	-	23-28	-	-	-	-	
synMTS_6_051_atp8	0.024	No mitochondrial presequence	91(MPP)	0.033	22-26,49-53,88-92,93-97	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_052_atp8	0.040	No mitochondrial presequence	92(MPP)	0.087	51-55,86-90,89-93	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
