<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_066_mmf1	0.002	No mitochondrial presequence	83(MPP)	-0.120	63-67	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_067_mmf1	0.001	No mitochondrial presequence	89(MPP)	-0.124	69-73	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_068_mmf1	0.008	No mitochondrial presequence	54(MPP)	-0.222		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_069_mmf1	0.006	No mitochondrial presequence	71(MPP)	-0.099		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_070_mmf1	0.000	No mitochondrial presequence	91(MPP)	-0.220	89-93	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_071_mmf1	0.001	No mitochondrial presequence	49(MPP)	-0.204	47-51	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_072_mmf1	0.000	No mitochondrial presequence	92(MPP)	-0.228		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_073_mmf1	0.000	No mitochondrial presequence	91(MPP)	-0.220		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_074_mmf1	0.003	No mitochondrial presequence	86(MPP)	-0.221	83-87	2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_075_mmf1	0.000	No mitochondrial presequence	89(MPP)	-0.213		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_076_mmf1	0.001	No mitochondrial presequence	94(MPP)	-0.213	69-73,91-95	13-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_077_mmf1	0.000	No mitochondrial presequence	86(MPP)	-0.244		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_078_mmf1	0.005	No mitochondrial presequence	75(MPP)	-0.200	73-77	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_079_mmf1	0.001	No mitochondrial presequence	64(MPP)	-0.078	44-48	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_080_mmf1	0.004	No mitochondrial presequence	67(MPP)	-0.104	22-26	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_081_mmf1	0.002	No mitochondrial presequence	87(MPP)	-0.207	84-88	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_082_mmf1	0.002	No mitochondrial presequence	66(MPP)	-0.076	46-50	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_083_mmf1	0.008	No mitochondrial presequence	93(MPP)	-0.140		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_084_mmf1	0.004	No mitochondrial presequence	93(MPP)	-0.129	10-14	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_085_mmf1	0.016	No mitochondrial presequence	79(MPP)	-0.101	59-63	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_086_mmf1	0.008	No mitochondrial presequence	38(MPP)	-0.263		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_087_mmf1	0.000	No mitochondrial presequence	10(MPP)	-0.200	27-31	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_088_mmf1	0.000	No mitochondrial presequence	91(MPP)	-0.198		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_089_mmf1	0.001	No mitochondrial presequence	67(MPP)	-0.090		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_090_mmf1	0.000	No mitochondrial presequence	21(MPP)	-0.238		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_091_mmf1	0.005	No mitochondrial presequence	67(MPP)	-0.075	17-21,48-52	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_092_mmf1	0.001	No mitochondrial presequence	73(MPP)	-0.219		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_093_mmf1	0.003	No mitochondrial presequence	25(MPP)	-0.240		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_094_mmf1	0.003	No mitochondrial presequence	52(MPP)	-0.192	49-53	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_095_mmf1	0.000	No mitochondrial presequence	93(MPP)	-0.108	74-78	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_096_mmf1	0.006	No mitochondrial presequence	93(MPP)	-0.226	22-26,90-94	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_097_mmf1	0.003	No mitochondrial presequence	90(MPP)	-0.122	4-8	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_098_mmf1	0.001	No mitochondrial presequence	85(MPP)	-0.188		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_099_mmf1	0.000	No mitochondrial presequence	11(MPP)	-0.182		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_100_mmf1	0.000	No mitochondrial presequence	22(MPP)	-0.227		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_101_mmf1	0.001	No mitochondrial presequence	91(MPP)	-0.242		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_102_mmf1	0.007	No mitochondrial presequence	81(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_103_mmf1	0.002	No mitochondrial presequence	61(MPP)	-0.066		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_104_mmf1	0.002	No mitochondrial presequence	62(MPP)	-0.081		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_105_mmf1	0.000	No mitochondrial presequence	37(MPP)	-0.243		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_106_mmf1	0.002	No mitochondrial presequence	60(MPP)	-0.200	57-61	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_107_mmf1	0.001	No mitochondrial presequence	95(MPP)	-0.200	20-24,87-91	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_108_mmf1	0.000	No mitochondrial presequence	91(MPP)	-0.220		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_109_mmf1	0.004	No mitochondrial presequence	85(MPP)	-0.118	45-49	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_110_mmf1	0.001	No mitochondrial presequence	93(MPP)	-0.129	51-55,69-73,73-77	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_111_mmf1	0.000	No mitochondrial presequence	40(MPP)	-0.275		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_112_mmf1	0.012	No mitochondrial presequence	82(MPP)	-0.195		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_113_mmf1	0.014	No mitochondrial presequence	95(MPP)	-0.147		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_114_mmf1	0.006	No mitochondrial presequence	85(MPP)	-0.165		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_115_mmf1	0.001	No mitochondrial presequence	73(MPP)	-0.110		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_116_mmf1	0.000	No mitochondrial presequence	92(MPP)	-0.196	84-88	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_117_mmf1	0.003	No mitochondrial presequence	91(MPP)	-0.132	71-75	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_118_mmf1	0.006	No mitochondrial presequence	40(MPP), 48(Oct1)	-0.250		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_119_mmf1	0.002	No mitochondrial presequence	71(MPP)	-0.085	12-16,51-55	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_120_mmf1	0.001	No mitochondrial presequence	58(MPP)	-0.190		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_121_mmf1	0.000	No mitochondrial presequence	60(MPP)	-0.250		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_122_mmf1	0.002	No mitochondrial presequence	94(MPP)	-0.234		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_123_mmf1	0.001	No mitochondrial presequence	48(MPP)	-0.188	45-49	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_124_mmf1	0.008	No mitochondrial presequence	64(MPP)	-0.172	61-65	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_125_mmf1	0.000	No mitochondrial presequence	8(MPP)	-0.250		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_126_mmf1	0.000	No mitochondrial presequence	42(MPP)	-0.238		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_127_mmf1	0.002	No mitochondrial presequence	67(MPP)	-0.209		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_128_mmf1	0.005	No mitochondrial presequence	93(MPP)	-0.161	22-26	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_129_mmf1	0.006	No mitochondrial presequence	57(MPP)	-0.193		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_130_mmf1	0.001	No mitochondrial presequence	79(MPP)	-0.228	69-73	15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_131_mmf1	0.008	No mitochondrial presequence	60(MPP)	-0.200	43-47	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_132_mmf1	0.000	No mitochondrial presequence	57(MPP), 58(Icp55)	-0.246		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_133_mmf1	0.002	No mitochondrial presequence	37(MPP)	-0.243		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_134_mmf1	0.000	No mitochondrial presequence	44(MPP)	-0.250		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_135_mmf1	0.002	No mitochondrial presequence	72(MPP)	-0.222		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_136_mmf1	0.005	No mitochondrial presequence	65(MPP)	-0.077	44-48	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_137_mmf1	0.004	No mitochondrial presequence	52(MPP)	-0.192	37-41	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_138_mmf1	0.000	No mitochondrial presequence	91(MPP)	-0.231		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_139_mmf1	0.001	No mitochondrial presequence	20(MPP)	-0.250		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_140_mmf1	0.002	No mitochondrial presequence	69(MPP)	-0.087	49-53	6-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_141_mmf1	0.001	No mitochondrial presequence	24(MPP)	-0.250		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_142_mmf1	0.001	No mitochondrial presequence	63(MPP)	-0.079		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_143_mmf1	0.000	No mitochondrial presequence	24(MPP)	-0.250		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_144_mmf1	0.002	No mitochondrial presequence	72(MPP)	-0.097		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_145_mmf1	0.002	No mitochondrial presequence	73(MPP)	-0.096	26-30,53-57	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_146_mmf1	0.002	No mitochondrial presequence	50(MPP)	-0.180		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_147_mmf1	0.000	No mitochondrial presequence	25(MPP)	-0.240	8-12	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_148_mmf1	0.003	No mitochondrial presequence	84(MPP)	-0.179	76-80	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_149_mmf1	0.004	No mitochondrial presequence	64(MPP)	-0.062		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_150_mmf1	0.011	No mitochondrial presequence	91(MPP)	-0.143		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_151_mmf1	0.000	No mitochondrial presequence	45(MPP)	-0.244		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_152_mmf1	0.001	No mitochondrial presequence	91(MPP)	-0.220	88-92	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_153_mmf1	0.008	No mitochondrial presequence	13(MPP)	-0.231		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_154_mmf1	0.000	No mitochondrial presequence	74(MPP)	-0.108		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_155_mmf1	0.005	No mitochondrial presequence	75(MPP)	-0.107	55-59	18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_156_mmf1	0.000	No mitochondrial presequence	4(MPP)	-0.250		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_157_mmf1	0.001	No mitochondrial presequence	57(MPP)	-0.053		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_158_mmf1	0.003	No mitochondrial presequence	65(MPP)	-0.077	44-48	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_159_mmf1	0.003	No mitochondrial presequence	60(MPP)	-0.217	42-46,57-61	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_160_mmf1	0.006	No mitochondrial presequence	68(MPP)	-0.088		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_161_mmf1	0.000	No mitochondrial presequence	11(MPP)	-0.182		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_162_mmf1	0.007	No mitochondrial presequence	89(MPP)	-0.135		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_163_mmf1	0.001	No mitochondrial presequence	57(MPP)	-0.263		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_164_mmf1	0.002	No mitochondrial presequence	82(MPP)	-0.122		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_165_mmf1	0.005	No mitochondrial presequence	64(MPP)	-0.078	43-47	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_166_mmf1	0.000	No mitochondrial presequence	61(MPP)	-0.049	42-46	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_167_mmf1	0.000	No mitochondrial presequence	37(MPP)	-0.216		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_168_mmf1	0.000	No mitochondrial presequence	84(MPP)	-0.226		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_169_mmf1	0.007	No mitochondrial presequence	65(MPP)	-0.077		8-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_170_mmf1	0.011	No mitochondrial presequence	65(MPP)	-0.092		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_171_mmf1	0.002	No mitochondrial presequence	14(MPP)	-0.214		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_172_mmf1	0.002	No mitochondrial presequence	81(MPP)	-0.222		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_173_mmf1	0.004	No mitochondrial presequence	78(MPP)	-0.218	75-79	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_174_mmf1	0.002	No mitochondrial presequence	21(MPP), 22(Icp55)	-0.238		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_175_mmf1	0.002	No mitochondrial presequence	60(MPP)	-0.050	40-44	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_176_mmf1	0.002	No mitochondrial presequence	19(MPP)	-0.211		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_177_mmf1	0.001	No mitochondrial presequence	78(MPP), 79(Icp55)	-0.231		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_178_mmf1	0.005	No mitochondrial presequence	64(MPP)	-0.094	44-48	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_179_mmf1	0.004	No mitochondrial presequence	82(MPP)	-0.207	79-83	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_180_mmf1	0.026	No mitochondrial presequence	81(MPP)	-0.099		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_181_mmf1	0.000	No mitochondrial presequence	58(MPP)	-0.259	51-55	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_182_mmf1	0.037	No mitochondrial presequence	62(MPP)	-0.065	17-21	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_183_mmf1	0.003	No mitochondrial presequence	74(MPP)	-0.230		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_184_mmf1	0.000	No mitochondrial presequence	64(MPP)	-0.266		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_185_mmf1	0.008	No mitochondrial presequence	78(MPP)	-0.103	7-11,57-61	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_186_mmf1	0.003	No mitochondrial presequence	82(MPP)	-0.195	79-83	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_187_mmf1	0.000	No mitochondrial presequence	69(MPP)	-0.087		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_188_mmf1	0.000	No mitochondrial presequence	53(MPP)	-0.245		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_189_mmf1	0.000	No mitochondrial presequence	68(MPP)	-0.103		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_190_mmf1	0.000	No mitochondrial presequence	95(MPP)	-0.232		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_191_mmf1	0.007	No mitochondrial presequence	59(MPP)	-0.068		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_192_mmf1	0.003	No mitochondrial presequence	55(MPP)	-0.200	52-56	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_193_mmf1	0.000	No mitochondrial presequence	42(MPP)	-0.262		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_194_mmf1	0.000	No mitochondrial presequence	25(MPP)	-0.280		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_195_mmf1	0.002	No mitochondrial presequence	70(MPP)	-0.214		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_196_mmf1	0.002	No mitochondrial presequence	62(MPP)	-0.065	42-46	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_197_mmf1	0.001	No mitochondrial presequence	77(MPP)	-0.234		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_198_mmf1	0.004	No mitochondrial presequence	10(MPP)	-0.200		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_199_mmf1	0.008	No mitochondrial presequence	94(MPP)	-0.202	92-96	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_200_mmf1	0.001	No mitochondrial presequence	9(MPP)	-0.222		18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_001_mmf1	0.021	No mitochondrial presequence	67(MPP)	0.075		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_002_mmf1	0.007	No mitochondrial presequence	60(MPP)	0.067	31-35,74-78,77-81	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_003_mmf1	0.035	No mitochondrial presequence	44(MPP)	-0.045	3-7	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_004_mmf1	0.053	No mitochondrial presequence	78(MPP)	0.077	49-53	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_005_mmf1	0.000	No mitochondrial presequence	46(MPP)	-0.109	48-52	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_006_mmf1	0.028	No mitochondrial presequence	23(MPP)	0.000	25-29,91-95	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_007_mmf1	0.001	No mitochondrial presequence	94(MPP)	-0.053		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_008_mmf1	0.017	No mitochondrial presequence	68(MPP)	0.044	56-60	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_009_mmf1	0.096	No mitochondrial presequence	63(MPP)	0.079		6-15-low	-	-	-	-	-	-	-	16-21	-	15-20	-	-	-	-	
synMTS_6_010_mmf1	0.093	No mitochondrial presequence	27(MPP)	0.074	11-15,81-85	15-24-high	-	-	-	-	-	-	-	-	14-19	-	-	-	-	-	
synMTS_6_011_mmf1	0.088	No mitochondrial presequence	30(MPP)	0.033	41-45,45-49	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	9-14	
synMTS_6_012_mmf1	0.007	No mitochondrial presequence	34(MPP)	-0.059	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_013_mmf1	0.023	No mitochondrial presequence	21(MPP)	-0.143	70-74	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_014_mmf1	0.021	No mitochondrial presequence	10(MPP)	0.000	7-11	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_015_mmf1	0.105	No mitochondrial presequence	16(MPP)	0.188		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_016_mmf1	0.195	No mitochondrial presequence	44(MPP)	0.068	4-8,8-12,52-56,77-81	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_017_mmf1	0.002	No mitochondrial presequence	93(MPP)	0.011	41-45,49-53,52-56,56-60,73-77	6-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_018_mmf1	0.134	No mitochondrial presequence	36(MPP)	0.111	33-37,48-52,51-55,80-84,84-88	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_019_mmf1	0.001	No mitochondrial presequence	72(MPP)	-0.014		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_020_mmf1	0.006	No mitochondrial presequence	66(MPP)	0.030	43-47	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_021_mmf1	0.046	No mitochondrial presequence	22(MPP)	-0.091	22-26	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_022_mmf1	0.010	No mitochondrial presequence	58(MPP)	0.000	25-29	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_023_mmf1	0.009	No mitochondrial presequence	77(MPP)	-0.039	49-53	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_024_mmf1	0.030	No mitochondrial presequence	60(MPP)	-0.017	3-7,31-35	2-11-low	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
synMTS_6_025_mmf1	0.008	No mitochondrial presequence	49(MPP)	0.041	2-6,36-40,55-59,75-79,81-85	2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_026_mmf1	0.426	Possessing mitochondrial presequence	13(MPP)	0.231	2-6,53-57,58-62	2-12-high	-	-	-	-	-	10-15	-	-	-	-	-	-	-	9-14	
synMTS_6_027_mmf1	0.008	No mitochondrial presequence	95(MPP)	0.074	34-38	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_028_mmf1	0.083	No mitochondrial presequence	9(MPP)	0.000	14-18	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_029_mmf1	0.017	No mitochondrial presequence	27(MPP)	0.000	80-84	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_030_mmf1	0.036	No mitochondrial presequence	25(MPP)	-0.040	27-31,44-48,52-56	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_031_mmf1	0.020	No mitochondrial presequence	19(MPP)	0.053	13-17	20-29-high	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
synMTS_6_032_mmf1	0.046	No mitochondrial presequence	9(MPP)	0.222	3-7,39-43	21-30-low	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
synMTS_6_033_mmf1	0.035	No mitochondrial presequence	78(MPP)	0.090	7-11,57-61	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_034_mmf1	0.035	No mitochondrial presequence	59(MPP)	-0.068	67-71	19-28-high	-	-	-	-	-	-	-	20-25	-	-	-	-	-	19-24	
synMTS_6_035_mmf1	0.033	No mitochondrial presequence	80(MPP)	0.037	26-30	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_036_mmf1	0.074	No mitochondrial presequence	17(MPP)	0.118	14-18,47-51,57-61,61-65,95-99	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_037_mmf1	0.008	No mitochondrial presequence	38(MPP)	0.079		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_038_mmf1	0.002	No mitochondrial presequence	61(MPP)	0.049	13-17,26-30,33-37,36-40	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_039_mmf1	0.006	No mitochondrial presequence	17(MPP)	-0.059		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
