<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_354_mmf1	0.001	No mitochondrial presequence	63(MPP)	-0.079		8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_355_mmf1	0.008	No mitochondrial presequence	76(MPP)	-0.237	5-9	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_356_mmf1	0.005	No mitochondrial presequence	89(MPP)	-0.124	68-72	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_357_mmf1	0.000	No mitochondrial presequence	5(MPP)	-0.200		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_358_mmf1	0.002	No mitochondrial presequence	84(MPP)	-0.107	63-67	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_359_mmf1	0.001	No mitochondrial presequence	90(MPP)	-0.156		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_360_mmf1	0.003	No mitochondrial presequence	65(MPP)	-0.077		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_361_mmf1	0.018	No mitochondrial presequence	66(MPP)	-0.197		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_362_mmf1	0.002	No mitochondrial presequence	59(MPP)	-0.220		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_363_mmf1	0.003	No mitochondrial presequence	81(MPP)	-0.235		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_364_mmf1	0.001	No mitochondrial presequence	73(MPP)	-0.096	53-57	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_365_mmf1	0.003	No mitochondrial presequence	95(MPP)	-0.137		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_366_mmf1	0.001	No mitochondrial presequence	31(MPP)	-0.226		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_367_mmf1	0.012	No mitochondrial presequence	71(MPP)	-0.211	24-28	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_368_mmf1	0.003	No mitochondrial presequence	63(MPP)	-0.063	44-48	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_369_mmf1	0.000	No mitochondrial presequence	49(MPP)	-0.204		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_370_mmf1	0.001	No mitochondrial presequence	72(MPP)	-0.111		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_371_mmf1	0.000	No mitochondrial presequence	83(MPP)	-0.241		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_372_mmf1	0.001	No mitochondrial presequence	58(MPP)	-0.224	25-29	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_373_mmf1	0.000	No mitochondrial presequence	42(MPP)	-0.238		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_374_mmf1	0.001	No mitochondrial presequence	95(MPP)	-0.221		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_375_mmf1	0.003	No mitochondrial presequence	58(MPP)	-0.207	56-60	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_376_mmf1	0.008	No mitochondrial presequence	84(MPP)	-0.119		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_377_mmf1	0.001	No mitochondrial presequence	81(MPP)	-0.259		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_378_mmf1	0.000	No mitochondrial presequence	19(MPP)	-0.263		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_379_mmf1	0.001	No mitochondrial presequence	79(MPP)	-0.114		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_380_mmf1	0.001	No mitochondrial presequence	92(MPP)	-0.217		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_381_mmf1	0.003	No mitochondrial presequence	75(MPP)	-0.107	55-59	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_382_mmf1	0.015	No mitochondrial presequence	16(MPP)	-0.250	96-100	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_383_mmf1	0.001	No mitochondrial presequence	44(MPP)	-0.227		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_384_mmf1	0.003	No mitochondrial presequence	18(MPP)	-0.222		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_385_mmf1	0.001	No mitochondrial presequence	86(MPP)	-0.209		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_386_mmf1	0.008	No mitochondrial presequence	78(MPP)	-0.103		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_387_mmf1	0.005	No mitochondrial presequence	95(MPP)	-0.126		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_388_mmf1	0.006	No mitochondrial presequence	77(MPP)	-0.208	74-78	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_389_mmf1	0.010	No mitochondrial presequence	64(MPP)	-0.078	44-48	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_390_mmf1	0.000	No mitochondrial presequence	25(MPP)	-0.200	1-5	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_391_mmf1	0.001	No mitochondrial presequence	63(MPP)	-0.206		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_392_mmf1	0.006	No mitochondrial presequence	87(MPP)	-0.218	84-88	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_393_mmf1	0.006	No mitochondrial presequence	11(MPP)	-0.182		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_394_mmf1	0.008	No mitochondrial presequence	69(MPP)	-0.072		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_395_mmf1	0.000	No mitochondrial presequence	90(MPP)	-0.200	13-17,88-92	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_396_mmf1	0.008	No mitochondrial presequence	80(MPP)	-0.138		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_397_mmf1	0.001	No mitochondrial presequence	65(MPP)	-0.092	45-49	9-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_398_mmf1	0.018	No mitochondrial presequence	71(MPP)	-0.099		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_399_mmf1	0.004	No mitochondrial presequence	36(MPP)	-0.250		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_400_mmf1	0.000	No mitochondrial presequence	93(MPP)	-0.140		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_201_mmf1	0.056	No mitochondrial presequence	66(MPP)	0.061	14-18,43-47,63-67	4-15-low	-	-	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
synMTS_6_202_mmf1	0.004	No mitochondrial presequence	91(MPP)	-0.044	35-39,67-71,78-82	10-20-low	-	-	-	-	-	-	-	9-14	-	-	-	-	-	8-13	
synMTS_6_203_mmf1	0.011	No mitochondrial presequence	80(MPP)	0.163	29-33,46-50,50-54,60-64	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_204_mmf1	0.004	No mitochondrial presequence	95(MPP)	0.021	20-24,57-61	14-23-low	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
synMTS_6_205_mmf1	0.063	No mitochondrial presequence	80(MPP)	0.013	26-30,47-51	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_206_mmf1	0.011	No mitochondrial presequence	94(MPP)	0.064	6-10,16-20,74-78	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_207_mmf1	0.002	No mitochondrial presequence	73(MPP)	0.014		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_208_mmf1	0.106	No mitochondrial presequence	86(MPP)	0.012	12-16,83-87	12-21-high	-	-	25-30	-	12-17	-	15-20	-	-	-	-	-	-	-	
synMTS_6_209_mmf1	0.028	No mitochondrial presequence	64(MPP)	0.000	11-15,29-33,40-44,52-56	11-20-high	-	-	-	-	-	-	-	-	9-14	-	8-13	-	-	-	
synMTS_6_210_mmf1	0.065	No mitochondrial presequence	73(MPP)	0.082	9-13,37-41,45-49	18-28-low	-	-	-	-	-	-	13-18	-	-	12-17	-	-	-	-	
synMTS_6_211_mmf1	0.002	No mitochondrial presequence	87(MPP)	0.034	42-46,56-60,84-88	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_212_mmf1	0.018	No mitochondrial presequence	71(MPP)	-0.056	25-29	21-30-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
synMTS_6_213_mmf1	0.020	No mitochondrial presequence	36(MPP)	-0.028	3-7,53-57,56-60	8-17-high	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
synMTS_6_214_mmf1	0.012	No mitochondrial presequence	83(MPP)	0.084	59-63,62-66	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_215_mmf1	0.027	No mitochondrial presequence	28(MPP)	0.143	4-8,51-55	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_216_mmf1	0.096	No mitochondrial presequence	48(MPP)	0.000	3-7,7-11,10-14,42-46,45-49	3-12-high	-	-	-	-	10-15	-	-	-	-	-	-	6-11	-	-	
synMTS_6_217_mmf1	0.005	No mitochondrial presequence	45(MPP)	0.000	2-6,68-72	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_218_mmf1	0.008	No mitochondrial presequence	25(MPP)	0.080	3-7,45-49,55-59,67-71	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_219_mmf1	0.030	No mitochondrial presequence	63(MPP)	0.000	42-46	10-19-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_6_220_mmf1	0.006	No mitochondrial presequence	32(MPP)	0.125	2-6,15-19,59-63,75-79,95-99	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_221_mmf1	0.004	No mitochondrial presequence	84(MPP)	0.083	16-20,73-77,77-81	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_222_mmf1	0.037	No mitochondrial presequence	82(MPP)	0.098	19-23,50-54,53-57,57-61,61-65	19-28-low	-	-	-	-	19-24	-	-	-	-	-	-	-	-	-	
synMTS_6_223_mmf1	0.010	No mitochondrial presequence	65(MPP)	0.092	33-37,37-41,42-46,46-50	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_224_mmf1	0.023	No mitochondrial presequence	32(MPP)	-0.031	12-16,16-20	11-20-high	-	-	-	13-18	-	-	25-30	-	-	24-29	-	-	-	-	
synMTS_6_225_mmf1	0.006	No mitochondrial presequence	88(MPP)	-0.091		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_226_mmf1	0.020	No mitochondrial presequence	66(MPP)	0.076		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_227_mmf1	0.003	No mitochondrial presequence	93(MPP)	-0.032	35-39,90-94	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_228_mmf1	0.030	No mitochondrial presequence	70(MPP)	0.057		2-11-low	-	18-23	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_229_mmf1	0.001	No mitochondrial presequence	86(MPP)	-0.012	9-13	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_230_mmf1	0.040	No mitochondrial presequence	86(MPP)	0.047	15-19,27-31,31-35,35-39	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_231_mmf1	0.017	No mitochondrial presequence	95(MPP)	0.074	5-9,29-33,33-37,37-41,48-52,74-78	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_232_mmf1	0.028	No mitochondrial presequence	75(MPP)	0.067	2-6,26-30	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_233_mmf1	0.001	No mitochondrial presequence	94(MPP)	0.032		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_234_mmf1	0.002	No mitochondrial presequence	18(MPP)	-0.222		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_235_mmf1	0.006	No mitochondrial presequence	49(MPP)	0.061	15-19,18-22	10-19-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
synMTS_6_236_mmf1	0.004	No mitochondrial presequence	88(MPP)	0.023	7-11,31-35,35-39,44-48,56-60	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_237_mmf1	0.012	No mitochondrial presequence	23(MPP)	0.043	92-96	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_238_mmf1	0.008	No mitochondrial presequence	11(MPP)	0.182	16-20,34-38	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_239_mmf1	0.007	No mitochondrial presequence	13(MPP)	0.231	18-22,36-40	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_240_mmf1	0.049	No mitochondrial presequence	74(MPP)	0.081		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_241_mmf1	0.047	No mitochondrial presequence	28(MPP)	0.107	82-86	7-18-high	-	-	-	-	-	25-30	-	-	-	24-29	-	-	-	-	
synMTS_6_242_mmf1	0.056	No mitochondrial presequence	70(MPP)	0.100	18-22	14-23-high	-	10-15	-	-	-	8-13	-	-	-	-	-	-	-	-	
synMTS_6_243_mmf1	0.008	No mitochondrial presequence	18(MPP)	-0.111	23-27,55-59,63-67,67-71	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_244_mmf1	0.017	No mitochondrial presequence	81(MPP)	0.012	9-13,33-37	6-15-low	-	-	-	-	-	-	-	-	-	-	-	8-13	-	-	
synMTS_6_245_mmf1	0.016	No mitochondrial presequence	89(MPP)	0.056	11-15	20-29-low	-	-	-	12-17	-	-	-	-	-	-	-	-	-	-	
synMTS_6_246_mmf1	0.009	No mitochondrial presequence	60(MPP)	0.000	39-43	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_247_mmf1	0.001	No mitochondrial presequence	80(MPP)	0.050	73-77,77-81	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_248_mmf1	0.002	No mitochondrial presequence	41(MPP), 42(Icp55)	0.146	25-29,30-34,34-38,38-42,81-85,86-90	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_249_mmf1	0.000	No mitochondrial presequence	89(MPP)	0.011	18-22,49-53,78-82	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_250_mmf1	0.035	No mitochondrial presequence	4(MPP)	0.000	9-13,22-26,44-48,69-73,72-76,83-87	19-28-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	-	
synMTS_6_251_mmf1	0.001	No mitochondrial presequence	66(MPP)	0.045	3-7	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_252_mmf1	0.011	No mitochondrial presequence	6(MPP)	-0.167	30-34,33-37,42-46,50-54,67-71	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_253_mmf1	0.063	No mitochondrial presequence	92(MPP)	0.011	80-84,84-88	4-15-high	-	6-11	-	-	-	4-9	-	-	-	3-8	-	-	-	-	
synMTS_6_254_mmf1	0.007	No mitochondrial presequence	90(MPP)	0.011	73-77,77-81,82-86	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_255_mmf1	0.002	No mitochondrial presequence	75(MPP)	0.027	28-32,55-59	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_256_mmf1	0.014	No mitochondrial presequence	72(MPP)	-0.125	94-98	5-14-low	-	-	-	-	-	-	6-11	-	-	-	-	-	-	-	
synMTS_6_257_mmf1	0.020	No mitochondrial presequence	75(MPP)	-0.040		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_258_mmf1	0.047	No mitochondrial presequence	94(MPP)	0.160	63-67	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_259_mmf1	0.003	No mitochondrial presequence	91(MPP)	0.022	72-76	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_260_mmf1	0.021	No mitochondrial presequence	61(MPP)	0.016	10-14	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_261_mmf1	0.045	No mitochondrial presequence	80(MPP)	0.062	33-37,36-40	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_262_mmf1	0.009	No mitochondrial presequence	15(MPP)	0.067	13-17	12-21-high	-	18-23	-	-	-	16-21	-	-	-	-	-	-	-	-	
synMTS_6_263_mmf1	0.011	No mitochondrial presequence	74(MPP)	0.149		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_264_mmf1	0.012	No mitochondrial presequence	45(MPP)	-0.044	43-47	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_265_mmf1	0.052	No mitochondrial presequence	82(MPP)	0.061	23-27,44-48,49-53	21-30-low	-	-	-	-	-	-	-	-	-	-	-	22-27	-	-	
synMTS_6_266_mmf1	0.002	No mitochondrial presequence	6(MPP)	-0.167	25-29,55-59	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_267_mmf1	0.001	No mitochondrial presequence	12(MPP)	-0.250	40-44,83-87	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_268_mmf1	0.130	No mitochondrial presequence	77(MPP)	0.091	7-11,23-27,31-35	6-15-high	-	-	-	-	-	-	-	-	-	-	-	22-27	7-12	-	
synMTS_6_269_mmf1	0.001	No mitochondrial presequence	17(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_270_mmf1	0.006	No mitochondrial presequence	6(MPP)	-0.167	25-29,59-63,85-89	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
synMTS_6_271_mmf1	0.010	No mitochondrial presequence	82(MPP)	0.000	53-57,61-65	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_272_mmf1	0.004	No mitochondrial presequence	88(MPP)	0.057	59-63,67-71	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_273_mmf1	0.030	No mitochondrial presequence	80(MPP)	0.050	28-32	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_274_mmf1	0.084	No mitochondrial presequence	66(MPP)	0.227	40-44,46-50	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_275_mmf1	0.113	No mitochondrial presequence	14(MPP)	0.214	18-22,94-98	13-22-high	-	-	-	-	-	-	22-27	-	-	21-26	-	-	-	-	
synMTS_6_276_mmf1	0.008	No mitochondrial presequence	87(MPP)	0.046	76-80,79-83	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_277_mmf1	0.014	No mitochondrial presequence	68(MPP)	0.000		2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_278_mmf1	0.061	No mitochondrial presequence	82(MPP)	0.073	25-29,62-66	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_279_mmf1	0.045	No mitochondrial presequence	87(MPP)	0.080	41-45,46-50,50-54,58-62	18-27-high	-	15-20	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_280_mmf1	0.023	No mitochondrial presequence	73(MPP), 74(Icp55)	0.041	30-34,57-61,70-74,96-100	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_281_mmf1	0.004	No mitochondrial presequence	82(MPP)	0.037	24-28,59-63,62-66	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_282_mmf1	0.047	No mitochondrial presequence	83(MPP)	0.084		19-28-low	-	-	-	-	-	-	-	-	-	-	2-7	-	-	-	
synMTS_6_283_mmf1	0.007	No mitochondrial presequence	86(MPP)	0.035		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_284_mmf1	0.005	No mitochondrial presequence	10(MPP), 11(Icp55)	-0.200	48-52,55-59,59-63,68-72,78-82	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_285_mmf1	0.196	No mitochondrial presequence	46(MPP)	0.065	3-7	11-20-low	-	18-23,25-30	-	-	-	16-21,23-28	-	-	-	22-27	-	-	-	15-20	
synMTS_6_286_mmf1	0.012	No mitochondrial presequence	6(MPP)	-0.167	45-49,48-52,56-60	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_287_mmf1	0.013	No mitochondrial presequence	87(MPP)	0.000		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_288_mmf1	0.035	No mitochondrial presequence	19(MPP)	0.211	34-38	1-11-high	-	-	-	-	-	-	-	-	19-24	-	-	-	-	-	
synMTS_6_289_mmf1	0.092	No mitochondrial presequence	85(MPP)	0.129	11-15,18-22	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_290_mmf1	0.040	No mitochondrial presequence	76(MPP)	0.118	11-15,15-19,31-35	10-19-high	-	-	-	-	-	20-25	-	-	-	19-24	-	-	-	-	
synMTS_6_291_mmf1	0.057	No mitochondrial presequence	78(MPP)	0.090		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_292_mmf1	0.049	No mitochondrial presequence	74(MPP)	0.122	54-58	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_293_mmf1	0.011	No mitochondrial presequence	62(MPP)	-0.032		4-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_294_mmf1	0.004	No mitochondrial presequence	70(MPP), 71(Icp55)	-0.014	16-20,88-92	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_295_mmf1	0.019	No mitochondrial presequence	57(MPP)	0.053		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_296_mmf1	0.011	No mitochondrial presequence	86(MPP)	0.012	42-46,45-49	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_297_mmf1	0.001	No mitochondrial presequence	70(MPP)	0.071	32-36,35-39	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_298_mmf1	0.314	No mitochondrial presequence	92(MPP)	0.152	52-56,56-60	13-22-high	-	-	11-16	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_299_mmf1	0.045	No mitochondrial presequence	77(MPP)	0.091	22-26,37-41,45-49,56-60	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_300_mmf1	0.015	No mitochondrial presequence	17(MPP)	-0.118	32-36,43-47,50-54	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_301_mmf1	0.009	No mitochondrial presequence	77(MPP)	0.013		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_302_mmf1	0.009	No mitochondrial presequence	91(MPP)	0.044	26-30,80-84,84-88	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_303_mmf1	0.003	No mitochondrial presequence	33(MPP)	-0.030	18-22,39-43,63-67,86-90,89-93	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_304_mmf1	0.002	No mitochondrial presequence	6(MPP)	-0.167	8-12,49-53,88-92	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_305_mmf1	0.006	No mitochondrial presequence	85(MPP)	-0.024	3-7,27-31,47-51,77-81	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_306_mmf1	0.003	No mitochondrial presequence	13(MPP)	-0.077	22-26	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
synMTS_6_307_mmf1	0.055	No mitochondrial presequence	63(MPP)	0.143		3-12-high	-	-	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
synMTS_6_308_mmf1	0.029	No mitochondrial presequence	89(MPP)	0.034	9-13,15-19,54-58	7-16-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
synMTS_6_309_mmf1	0.028	No mitochondrial presequence	87(MPP)	0.057	52-56	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_310_mmf1	0.049	No mitochondrial presequence	8(MPP)	0.125	29-33,42-46,55-59,72-76,86-90	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_311_mmf1	0.170	No mitochondrial presequence	82(MPP)	0.049	3-7,6-10,10-14,27-31,58-62	21-30-high	-	-	-	-	3-8,10-15	-	13-18	-	-	-	-	-	-	-	
synMTS_6_312_mmf1	0.005	No mitochondrial presequence	29(MPP)	0.034	72-76	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_313_mmf1	0.103	No mitochondrial presequence	72(MPP)	0.069		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_314_mmf1	0.004	No mitochondrial presequence	90(MPP)	0.056	25-29,35-39,59-63	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_315_mmf1	0.040	No mitochondrial presequence	46(MPP)	-0.087	19-23	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_316_mmf1	0.039	No mitochondrial presequence	44(MPP)	0.045	10-14,14-18,18-22,36-40	8-17-high	-	-	-	-	-	-	-	-	-	-	-	9-14	-	-	
synMTS_6_317_mmf1	0.081	No mitochondrial presequence	49(MPP)	0.102		3-12-low	-	-	-	-	-	-	-	-	-	21-26	-	-	-	-	
synMTS_6_318_mmf1	0.065	No mitochondrial presequence	40(MPP)	0.050	30-34,37-41	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	11-16	
synMTS_6_319_mmf1	0.053	No mitochondrial presequence	60(MPP)	0.167	35-39,39-43	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
