<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_5_529_hac1	0.010	No mitochondrial presequence	76(MPP)	-0.211		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_530_hac1	0.000	No mitochondrial presequence	17(MPP)	-0.235		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_531_hac1	0.000	No mitochondrial presequence	74(MPP)	-0.216		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_532_hac1	0.001	No mitochondrial presequence	12(MPP), 13(Icp55)	-0.167		16-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_533_hac1	0.003	No mitochondrial presequence	92(MPP)	-0.217	42-46,89-93	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_534_hac1	0.002	No mitochondrial presequence	50(MPP)	-0.180	94-98	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_535_hac1	0.002	No mitochondrial presequence	64(MPP)	-0.234	61-65	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_536_hac1	0.002	No mitochondrial presequence	69(MPP)	-0.203		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_537_hac1	0.010	No mitochondrial presequence	41(MPP)	-0.171	85-89	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_538_hac1	0.000	No mitochondrial presequence	15(MPP)	-0.200		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_539_hac1	0.008	No mitochondrial presequence	64(MPP)	-0.203	61-65	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_540_hac1	0.000	No mitochondrial presequence	82(MPP)	-0.220	28-32	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_541_hac1	0.001	No mitochondrial presequence	88(MPP)	-0.205		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_542_hac1	0.000	No mitochondrial presequence	29(MPP)	-0.241		11-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_543_hac1	0.003	No mitochondrial presequence	58(MPP)	-0.241		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_544_hac1	0.000	No mitochondrial presequence	20(MPP), 28(Oct1)	-0.200	36-40	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_545_hac1	0.000	No mitochondrial presequence	20(MPP)	-0.250	80-84	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_546_hac1	0.001	No mitochondrial presequence	80(MPP)	-0.212		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_547_hac1	0.002	No mitochondrial presequence	29(MPP)	-0.276		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_548_hac1	0.000	No mitochondrial presequence	52(MPP)	-0.212	95-99	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_549_hac1	0.008	No mitochondrial presequence	81(MPP)	-0.222		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_550_hac1	0.000	No mitochondrial presequence	6(MPP)	-0.167		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_551_hac1	0.000	No mitochondrial presequence	90(MPP)	-0.222	87-91	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_552_hac1	0.000	No mitochondrial presequence	64(MPP)	-0.250		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_553_hac1	0.000	No mitochondrial presequence	54(MPP)	-0.259	49-53	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_554_hac1	0.001	No mitochondrial presequence	33(MPP), 34(Icp55)	-0.212	51-55	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_555_hac1	0.004	No mitochondrial presequence	92(MPP)	-0.217	89-93	17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_556_hac1	0.001	No mitochondrial presequence	90(MPP)	-0.222		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_557_hac1	0.001	No mitochondrial presequence	71(MPP)	-0.211		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_558_hac1	0.000	No mitochondrial presequence	90(MPP)	-0.222	88-92	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_559_hac1	0.000	No mitochondrial presequence	39(MPP), 40(Icp55)	-0.256		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_560_hac1	0.005	No mitochondrial presequence	42(MPP)	-0.190	86-90	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_561_hac1	0.003	No mitochondrial presequence	88(MPP)	-0.216	76-80	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_562_hac1	0.000	No mitochondrial presequence	18(MPP)	-0.222		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_563_hac1	0.000	No mitochondrial presequence	17(MPP)	-0.235		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_564_hac1	0.002	No mitochondrial presequence	63(MPP)	-0.206	60-64	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_565_hac1	0.004	No mitochondrial presequence	69(MPP)	-0.217		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_566_hac1	0.001	No mitochondrial presequence	83(MPP)	-0.217		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_567_hac1	0.002	No mitochondrial presequence	87(MPP)	-0.218	85-89	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_568_hac1	0.000	No mitochondrial presequence	7(MPP)	-0.143		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_569_hac1	0.000	No mitochondrial presequence	56(MPP)	-0.214		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_570_hac1	0.009	No mitochondrial presequence	70(MPP)	-0.214	29-33	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_571_hac1	0.000	No mitochondrial presequence	70(MPP)	-0.229		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_572_hac1	0.003	No mitochondrial presequence	74(MPP)	-0.230	71-75	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_573_hac1	0.000	No mitochondrial presequence	7(MPP)	-0.143		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_574_hac1	0.000	No mitochondrial presequence	4(MPP)	-0.250	61-65	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_575_hac1	0.000	No mitochondrial presequence	52(MPP)	-0.192	49-53,96-100	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_576_hac1	0.002	No mitochondrial presequence	22(MPP)	-0.227		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_577_hac1	0.014	No mitochondrial presequence	49(MPP)	-0.204	92-96	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_578_hac1	0.000	No mitochondrial presequence	7(MPP)	-0.143	95-99	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_579_hac1	0.000	No mitochondrial presequence	22(MPP)	-0.227		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_580_hac1	0.004	No mitochondrial presequence	80(MPP)	-0.200	5-9	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_581_hac1	0.005	No mitochondrial presequence	70(MPP)	-0.243		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_582_hac1	0.002	No mitochondrial presequence	57(MPP)	-0.211		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_583_hac1	0.001	No mitochondrial presequence	42(MPP)	-0.238		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_584_hac1	0.008	No mitochondrial presequence	77(MPP)	-0.221	74-78	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_585_hac1	0.002	No mitochondrial presequence	64(MPP)	-0.203		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_586_hac1	0.003	No mitochondrial presequence	64(MPP)	-0.219		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_587_hac1	0.011	No mitochondrial presequence	69(MPP), 70(Icp55)	-0.246	55-59	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_588_hac1	0.000	No mitochondrial presequence	95(MPP)	-0.211		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_589_hac1	0.001	No mitochondrial presequence	10(MPP), 11(Icp55)	-0.200	80-84	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_590_hac1	0.000	No mitochondrial presequence	69(MPP)	-0.232		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_591_hac1	0.001	No mitochondrial presequence	78(MPP)	-0.218		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_592_hac1	0.002	No mitochondrial presequence	34(MPP)	-0.235		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_593_hac1	0.001	No mitochondrial presequence	51(MPP)	-0.196	48-52,94-98	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_594_hac1	0.000	No mitochondrial presequence	63(MPP)	-0.206	60-64	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_595_hac1	0.005	No mitochondrial presequence	37(MPP)	-0.216		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_596_hac1	0.001	No mitochondrial presequence	75(MPP)	-0.240	72-76	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_597_hac1	0.001	No mitochondrial presequence	76(MPP)	-0.197		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_598_hac1	0.004	No mitochondrial presequence	51(MPP)	-0.216	49-53,95-99	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_599_hac1	0.004	No mitochondrial presequence	85(MPP)	-0.212	82-86	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_5_600_hac1	0.002	No mitochondrial presequence	5(MPP)	-0.200		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_401_hac1	0.002	No mitochondrial presequence	70(MPP)	-0.014	17-21	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_402_hac1	0.027	No mitochondrial presequence	44(MPP)	0.045	2-6,7-11,12-16,19-23,87-91	14-23-high	-	-	-	-	-	-	-	-	-	-	-	6-11,11-16,18-23	-	-	
synMTS_6_403_hac1	0.002	No mitochondrial presequence	17(MPP)	-0.235	78-82	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_404_hac1	0.003	No mitochondrial presequence	65(MPP)	0.092	62-66	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_405_hac1	0.004	No mitochondrial presequence	33(MPP)	0.061	2-6,15-19,30-34,35-39	7-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_406_hac1	0.002	No mitochondrial presequence	42(MPP)	0.048	64-68,67-71,82-86,94-98	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_407_hac1	0.009	No mitochondrial presequence	84(MPP)	0.012	62-66	11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_408_hac1	0.013	No mitochondrial presequence	73(MPP)	0.068	22-26	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_409_hac1	0.000	No mitochondrial presequence	25(MPP)	0.000	32-36	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_410_hac1	0.000	No mitochondrial presequence	56(MPP)	-0.018	43-47	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_411_hac1	0.008	No mitochondrial presequence	15(MPP)	-0.200	36-40,86-90	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_412_hac1	0.001	No mitochondrial presequence	64(MPP)	-0.047		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_413_hac1	0.031	No mitochondrial presequence	90(MPP)	0.000	2-6,87-91	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_414_hac1	0.000	No mitochondrial presequence	12(MPP)	-0.250		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_415_hac1	0.005	No mitochondrial presequence	86(MPP)	0.012	83-87	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_416_hac1	0.021	No mitochondrial presequence	90(MPP)	0.089	26-30,31-35,65-69,87-91	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_417_hac1	0.009	No mitochondrial presequence	41(MPP)	0.049	85-89	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_418_hac1	0.024	No mitochondrial presequence	81(MPP)	-0.062	55-59,70-74	14-23-low	-	-	-	-	-	-	14-19	-	-	13-18	-	-	-	-	
synMTS_6_419_hac1	0.006	No mitochondrial presequence	42(MPP)	0.024	40-44,86-90	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_420_hac1	0.016	No mitochondrial presequence	89(MPP)	0.090	61-65,79-83,86-90	2-11-high	-	-	-	-	-	-	-	-	5-10	-	-	-	-	-	
synMTS_6_421_hac1	0.002	No mitochondrial presequence	63(MPP)	-0.032	17-21,42-46,60-64	16-25-low	-	-	-	-	-	-	-	-	15-20	-	-	-	-	-	
synMTS_6_422_hac1	0.002	No mitochondrial presequence	10(MPP)	0.000	7-11,51-55,64-68	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_423_hac1	0.005	No mitochondrial presequence	56(MPP)	0.036	35-39,45-49	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_424_hac1	0.008	No mitochondrial presequence	25(MPP)	0.040	27-31,62-66,65-69,68-72	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_425_hac1	0.005	No mitochondrial presequence	53(MPP)	0.019	45-49,51-55,95-99	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_426_hac1	0.000	No mitochondrial presequence	65(MPP)	0.062	26-30,33-37	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_427_hac1	0.020	No mitochondrial presequence	89(MPP)	-0.067		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_428_hac1	0.006	No mitochondrial presequence	7(MPP)	0.286	42-46,67-71,79-83,82-86	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_429_hac1	0.006	No mitochondrial presequence	58(MPP)	0.017	18-22	20-29-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
synMTS_6_430_hac1	0.058	No mitochondrial presequence	59(MPP)	-0.017		3-12-high	-	-	-	-	-	-	-	-	24-29	-	-	-	-	-	
synMTS_6_431_hac1	0.003	No mitochondrial presequence	46(MPP)	0.065	89-93	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_432_hac1	0.049	No mitochondrial presequence	60(MPP)	0.083	19-23	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_433_hac1	0.007	No mitochondrial presequence	94(MPP)	-0.053	10-14,70-74	3-12-low	-	-	-	-	10-15	-	-	-	-	-	-	-	-	25-30	
synMTS_6_434_hac1	0.094	No mitochondrial presequence	93(MPP)	-0.011	15-19,31-35,35-39,38-42,52-56,84-88	11-20-high	-	-	-	-	-	-	2-7	-	-	1-6	-	14-19	-	-	
synMTS_6_435_hac1	0.054	No mitochondrial presequence	43(MPP)	0.047	87-91	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_436_hac1	0.010	No mitochondrial presequence	53(MPP)	0.038	19-23,96-100	7-16-low	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_6_437_hac1	0.005	No mitochondrial presequence	7(MPP)	-0.143	37-41,41-45	6-15-low	-	-	-	-	-	-	8-13	-	-	-	-	-	-	-	
synMTS_6_438_hac1	0.024	No mitochondrial presequence	44(MPP)	0.136	13-17,88-92	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_439_hac1	0.011	No mitochondrial presequence	79(MPP)	-0.076		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_440_hac1	0.006	No mitochondrial presequence	52(MPP)	-0.019	26-30,49-53,95-99	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_441_hac1	0.012	No mitochondrial presequence	51(MPP)	-0.020	95-99	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_442_hac1	0.003	No mitochondrial presequence	63(MPP)	0.016	17-21,27-31	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_443_hac1	0.020	No mitochondrial presequence	46(MPP)	0.152	8-12,13-17,90-94	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_444_hac1	0.002	No mitochondrial presequence	94(MPP)	-0.021	76-80	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_445_hac1	0.023	No mitochondrial presequence	43(MPP)	0.116	7-11,41-45,87-91	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_446_hac1	0.005	No mitochondrial presequence	61(MPP)	0.115	40-44	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_447_hac1	0.000	No mitochondrial presequence	82(MPP)	-0.024	93-97	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_448_hac1	0.001	No mitochondrial presequence	12(MPP)	-0.083	13-17,38-42	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_449_hac1	0.001	No mitochondrial presequence	17(MPP), 18(Icp55)	-0.118	6-10,18-22,67-71	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_450_hac1	0.001	No mitochondrial presequence	80(MPP)	0.025	77-81	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_451_hac1	0.003	No mitochondrial presequence	94(MPP)	0.011		13-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_452_hac1	0.004	No mitochondrial presequence	63(MPP)	0.048	5-9,40-44	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_453_hac1	0.017	No mitochondrial presequence	43(MPP)	0.047	40-44,87-91	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_454_hac1	0.000	No mitochondrial presequence	55(MPP)	-0.055		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_455_hac1	0.020	No mitochondrial presequence	39(MPP)	0.026	4-8,36-40	1-10-high	-	-	-	-	4-9	-	-	-	-	-	-	-	-	-	
synMTS_6_456_hac1	0.021	No mitochondrial presequence	46(MPP)	0.087	30-34,90-94	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_457_hac1	0.019	No mitochondrial presequence	6(MPP)	-0.167	4-8,19-23,78-82	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	19-24	-	
synMTS_6_458_hac1	0.014	No mitochondrial presequence	14(MPP)	0.071	65-69,69-73,89-93	18-27-high	-	-	-	-	-	-	20-25	-	-	-	-	-	-	-	
synMTS_6_459_hac1	0.024	No mitochondrial presequence	38(MPP)	0.105	6-10,19-23,29-33,53-57,76-80	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_460_hac1	0.038	No mitochondrial presequence	76(MPP)	0.026	3-7,6-10,65-69,68-72	6-15-high	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
synMTS_6_461_hac1	0.110	No mitochondrial presequence	10(MPP)	0.200	7-11,36-40,72-76,80-84	9-18-high	-	-	-	-	7-12	-	-	-	-	-	-	-	-	-	
synMTS_6_462_hac1	0.012	No mitochondrial presequence	6(MPP)	-0.167	31-35,92-96	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_463_hac1	0.001	No mitochondrial presequence	6(MPP)	-0.167	71-75,87-91	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_464_hac1	0.001	No mitochondrial presequence	81(MPP)	0.012	19-23	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_465_hac1	0.019	No mitochondrial presequence	29(MPP)	0.000	11-15,94-98	4-13-high	-	2-7	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_466_hac1	0.007	No mitochondrial presequence	56(MPP)	-0.107	4-8	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_467_hac1	0.019	No mitochondrial presequence	13(MPP)	0.000	12-16,30-34,34-38	5-14-high	-	-	-	-	-	-	-	-	-	3-8	-	-	-	-	
synMTS_6_468_hac1	0.000	No mitochondrial presequence	62(MPP)	-0.048	40-44,59-63	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_469_hac1	0.005	No mitochondrial presequence	6(MPP)	-0.167	39-43,75-79,86-90	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_470_hac1	0.005	No mitochondrial presequence	74(MPP)	0.041	16-20	10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_471_hac1	0.011	No mitochondrial presequence	91(MPP)	-0.044	13-17,22-26,25-29,62-66	18-27-low	-	-	-	-	22-27	-	-	-	-	-	-	-	-	-	
synMTS_6_472_hac1	0.012	No mitochondrial presequence	26(MPP)	0.077		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_473_hac1	0.016	No mitochondrial presequence	80(MPP)	0.062	9-13,63-67	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_474_hac1	0.001	No mitochondrial presequence	73(MPP)	0.055		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_475_hac1	0.041	No mitochondrial presequence	93(MPP)	0.011	24-28,56-60	2-11-low	-	-	-	-	24-29	-	-	-	-	-	-	-	-	-	
synMTS_6_476_hac1	0.011	No mitochondrial presequence	62(MPP)	0.081	14-18,33-37,56-60	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_477_hac1	0.010	No mitochondrial presequence	69(MPP)	-0.029	16-20,20-24,23-27,67-71	6-15-low	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
synMTS_6_478_hac1	0.006	No mitochondrial presequence	55(MPP)	0.145	15-19,28-32,58-62,71-75	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_479_hac1	0.002	No mitochondrial presequence	33(MPP)	-0.182	17-21,40-44,47-51,79-83	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_480_hac1	0.024	No mitochondrial presequence	50(MPP)	-0.080		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_481_hac1	0.008	No mitochondrial presequence	91(MPP)	-0.077		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_482_hac1	0.010	No mitochondrial presequence	89(MPP)	0.079	38-42,76-80	12-21-low	-	21-26	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_483_hac1	0.022	No mitochondrial presequence	95(MPP)	0.084	33-37,37-41,41-45,87-91	4-15-low	-	-	-	-	-	-	21-26	-	-	-	-	-	-	-	
synMTS_6_484_hac1	0.016	No mitochondrial presequence	7(MPP)	-0.286		17-27-high	-	-	-	-	-	-	-	21-26	-	20-25	-	-	-	-	
synMTS_6_485_hac1	0.004	No mitochondrial presequence	91(MPP)	0.044	57-61,77-81	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_486_hac1	0.012	No mitochondrial presequence	55(MPP)	0.036		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_487_hac1	0.010	No mitochondrial presequence	94(MPP)	0.000	51-55,56-60,86-90	21-30-high	-	7-12	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_488_hac1	0.005	No mitochondrial presequence	56(MPP)	-0.054	43-47	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_489_hac1	0.010	No mitochondrial presequence	49(MPP)	0.020	37-41,93-97	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_490_hac1	0.008	No mitochondrial presequence	76(MPP)	0.000	37-41	10-21-low	-	-	-	-	-	-	-	23-28	-	22-27	-	-	-	-	
synMTS_6_491_hac1	0.003	No mitochondrial presequence	54(MPP)	0.019	51-55	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_492_hac1	0.000	No mitochondrial presequence	8(MPP)	-0.125		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_493_hac1	0.015	No mitochondrial presequence	15(MPP)	-0.067	82-86,85-89	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_494_hac1	0.014	No mitochondrial presequence	93(MPP)	0.065	2-6,84-88	19-28-low	-	-	-	-	-	-	-	-	-	23-28	-	-	-	-	
synMTS_6_495_hac1	0.026	No mitochondrial presequence	51(MPP)	0.039	94-98	5-14-low	-	-	-	-	-	-	15-20	-	-	14-19	-	-	-	-	
synMTS_6_496_hac1	0.007	No mitochondrial presequence	90(MPP)	0.044	14-18,69-73,74-78,88-92	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_6_497_hac1	0.102	No mitochondrial presequence	23(MPP)	0.130	4-8,9-13,48-52,77-81	9-18-high	-	-	-	-	9-14	-	-	-	-	-	-	3-8	-	-	
synMTS_6_498_hac1	0.001	No mitochondrial presequence	73(MPP)	-0.041	15-19	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
